报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
待处理流动资产损益(万元),,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产(万元),,,,,,,,,,,,,,,,,,,,,,
其他流动资产(万元),555,555,21,96,96,116,,,79000,13,50000,10000,20000,,,,,,,,,
流动资产合计(万元),139480,136108,140915,130524,121754,120997,132818,123066,116500,116278,119373,99920,92712,48296,43396,40019,34416,31092,29992,25458,21083,
发放贷款及垫款(万元),,,,,,,,,,,,,,,,,,,,,,
可供出售金融资产(万元),,,,9057,9120,9120,,,,,,,,,,,,,,,,
持有至到期投资(万元),,,,,,,,,,,,,,,,,,,,,,
长期应收款(万元),,,,,,,,,,,,,,,,,,,,,,
长期股权投资(万元),,,,,,,,,,,,,,,,,,,,,,
其他长期投资(万元),,,,,,,,,,,,,,,,,,,,,,
投资性房地产(万元),,,,,,,,,,,,,,,,,,,,,,
固定资产原值(万元),,52132,,49491,,37847,,37233,,30549,,29886,,,27533,27372,,9831,,,,
累计折旧(万元),,7953,,6686,,5610,,4695,,3843,,3112,,,2350,2004,,1170,,,,
固定资产净值(万元),,44179,,42805,,32237,,32538,,26707,,26775,,,25183,25368,,8661,,,,
固定资产减值准备(万元),,,,,,,,,,,,,,,,,,,,,,
固定资产(万元),,44179,,42805,32390,32237,32312,32538,27390,26707,26787,26775,25519,25537,25183,25368,15813,8661,921,905,852,
在建工程(万元),,3247,,2957,368,26,9,17,681,666,622,558,795,896,938,649,6616,11467,12582,5728,621,
工程物资(万元),,,,,,,,,,,,,,,,,,,,,,
固定资产清理(万元),,,,1,,,,,,,,,,,,,,,,,,
生产性生物资产(万元),,,,,,,,,,,,,,,,,,,,,,
公益性生物资产(万元),,,,,,,,,,,,,,,,,,,,,,
油气资产(万元),,,,,,,,,,,,,,,,,,,,,,
无形资产(万元),4772,4586,4628,4659,3372,3258,3093,3091,1690,1696,1706,1714,1732,1731,1747,1747,1699,1672,1614,1647,1659,
开发支出(万元),,,,,,,,,,,,,,,,,,,,,,
商誉(万元),4407,4407,4407,4407,1772,1772,1772,1772,1699,701,701,701,701,701,701,701,701,701,701,,,
长期待摊费用(万元),1227,1174,341,336,345,324,334,346,145,80,83,85,272,275,287,302,234,259,341,405,396,
股权分置流通权(万元),,,,,,,,,,,,,,,,,,,,,,
递延所得税资产(万元),869,824,796,714,334,283,256,202,104,96,106,110,104,96,95,82,106,48,21,16,12,
其他非流动资产(万元),18019,16330,12085,9736,18510,11621,9647,9209,9389,5779,82,124,,,,,,,,,,
非流动资产合计(万元),92051,83803,77517,74672,66212,58641,47424,47174,41098,35725,30087,30067,29122,29237,28950,28849,25171,22809,16180,8700,3541,
资产总计(万元),231532,219910,218432,205196,187966,179638,180242,170240,157598,152003,149460,129987,121834,77534,72347,68867,59586,53901,46173,34158,24624,
短期借款(万元),,,,,,,,,,,,,,,,,,,,,,
向中央银行借款(万元),,,,,,,,,,,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,,,,,,,,
交易性金融负债(万元),,,,,,,,,,,,,,,,,,,,,,
衍生金融负债(万元),,,,,,,,,,,,,,,,,,,,,,
应付票据(万元),2034,2202,,,,,,,,,,,,,,,,,,,,
应付账款(万元),3831,3511,,2990,,2762,2701,2565,2392,2207,2003,1995,2138,2452,2202,2841,1055,979,588,651,464,
预收账款(万元),177,328,936,249,182,63,40,167,165,138,21,103,34,44,44,10,6,15,5,25,20,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,,,,,,,,
应付职工薪酬(万元),2399,2284,3217,5515,1743,1503,2016,3452,1170,1251,1296,1433,803,1016,1265,1521,813,1370,1474,1080,758,
应交税费(万元),4857,6993,4986,4106,4555,5753,4211,3675,3117,4283,2727,2937,1890,2541,2610,2916,3199,1591,1819,1381,1089,
应付利息(万元),,,,,,,,,,,,,,,,,,,,,,
应付股利(万元),,,,,,1060,,,0,0,,,,,,,,,,,,
其他应交款(万元),,,,,,,,,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,,,,,,,,
其他应付款(万元),,11123,,15031,14844,10849,18848,17125,17043,15913,15934,1961,1622,1677,1728,1628,1278,1407,1443,558,522,
预提费用(万元),,,,,,,,,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),,,,,,,,,,,,,,,,,,,,,,
其他流动负债(万元),,,,,,,,,,,,,,,,,,,,,,
流动负债合计(万元),25706,26442,27372,27890,24099,21990,27816,26984,23887,23794,21981,8429,6486,7732,7848,8916,6351,5362,5329,3695,2853,
长期借款(万元),,,,,,,,,,,,,,,,,,,,,,
应付债券(万元),,,,,,,,,,,,,,,,,,,,,,
长期应付款(万元),,,,,,,,,,,,,,,,,,,,,,
专项应付款(万元),,,,,,,,,,,,,,,,,,,,,,
预计非流动负债(万元),,,,,,,,,,,,,,,,,,,,,,
长期递延收益(万元),5539,5116,5262,5114,4174,4279,4008,4106,2860,2952,3031,3153,3258,3345,3403,3545,3311,3297,2831,1379,215,
递延所得税负债(万元),,,,,,,,,,,,,,,,,,,,,,
其他非流动负债(万元),,,,,,,,,,,,,,,,,,,,,,
非流动负债合计(万元),5539,5116,5262,5114,4174,4279,4008,4106,2860,2952,3031,3153,3258,3345,3403,3545,3311,3297,2831,1379,215,
负债合计(万元),31245,31557,32634,33004,28273,26269,31825,31090,26747,26746,25011,11581,9744,11077,11251,12461,9662,8659,8160,5074,3068,
实收资本(或股本)(万元),41887,41880,41728,41728,41759,41759,41759,41660,41660,41660,41660,41200,41200,37000,37000,37000,37000,37000,13500,7500,7500,
资本公积(万元),60014,59350,53984,53540,53786,53570,53307,51527,51325,51215,51106,37600,37572,13,13,13,13,13,413,6413,6413,
减:库存股(万元),6499,6499,10717,10717,11560,8085,15395,13794,13794,13794,13886,,,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,,,,,,,,,,
盈余公积(万元),15636,15636,15636,15636,11553,11553,11553,11553,8725,8725,8725,8725,6706,6706,6706,6706,4692,4692,3089,1821,820,
一般风险准备(万元),,,,,,,,,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,,,,,,,
未分配利润(万元),86352,75137,82620,69662,64136,54541,57159,48162,42895,37450,36844,30881,26611,22738,17377,12688,8220,3537,21011,13351,6823,
拟分配现金股利(万元),,,,,,,,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),197389,185503,183250,169848,159674,153338,148383,139109,130811,125256,124449,118406,112090,66457,61096,56406,49925,45242,38012,29084,21557,
少数股东权益(万元),2898,2850,2548,2344,18,31,34,41,40,,,,,,,,,,,,,
所有者权益(或股东权益)合计(万元),200287,188353,185798,172192,159693,153369,148418,139150,130851,125256,124449,118406,112090,66457,61096,56406,49925,45242,38012,29084,21557,
负债和所有者权益(或股东权益)总计(万元),231532,219910,218432,205196,187966,179638,180242,170240,157598,152003,149460,129987,121834,77534,72347,68867,59586,53901,46173,34158,24624,		
