报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2016-12-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
应付职工薪酬(万元),1228,576,518,1049,644,790,422,818,526,477,860,672,554,457,327,342,
应交税费(万元),816,1264,1061,1538,933,1596,1003,1328,1039,1665,1942,926,845,927,420,235,
应付利息(万元),,,,,,,,,,,,6,7,,3,2,
应付股利(万元),,,,,,,,,,,,,,,,,
其他应交款(万元),,,,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,,,
其他应付款(万元),,901,,1549,2492,2435,1966,2085,2664,2385,1672,1366,1104,98,124,1432,
预提费用(万元),,,,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,,,
代理承销证券款(万元),581,,,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),,,,,,,,,,,,,,,,,
其他流动负债(万元),,,,,,,,,,,,,,,,,
流动负债合计(万元),59999,54348,40885,36168,32992,42874,24637,30180,30080,39296,28049,34005,39634,32047,19931,15450,
长期借款(万元),,,,,,,,,,,,,,,,,
应付债券(万元),,,,,,,,,,,,,,,,,
长期应付款(万元),,,,,,,,,,,,,,,,,
专项应付款(万元),,,,,,,,,,,,,,,,,
预计非流动负债(万元),,,,,,,,,,,,,,,,,
长期递延收益(万元),2216,1680,1673,1691,1303,1328,1354,1430,1160,784,1134,1217,1719,1727,1795,1500,
递延所得税负债(万元),255,191,48,182,,,,,,,,,,,,,
其他非流动负债(万元),,,,,,,,,,,,,,,,,
非流动负债合计(万元),2471,1871,1721,1873,1303,1328,1354,1430,1160,784,1134,1217,1719,1727,1795,1500,
负债合计(万元),62470,56219,42606,38041,34295,44203,25991,31610,31240,40079,29183,35222,41353,33774,21726,16950,
实收资本(或股本)(万元),15040,15040,15040,15040,15040,15040,15040,15040,15040,11280,11280,11280,11280,11280,11280,7520,
资本公积(万元),62915,62915,62915,63361,63361,63361,63361,63361,63739,14615,14615,14615,14409,14409,14409,18169,
减:库存股(万元),,,,,,,,,,,,,,,,,
专项储备(万元),1732,1741,1791,1756,1943,1899,1840,1798,1670,1616,1510,1229,1080,935,606,271,
盈余公积(万元),6739,6739,6739,6739,5770,5770,5770,5770,4727,4727,4727,3680,2918,2918,2238,1549,
一般风险准备(万元),,,,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,,
未分配利润(万元),71049,67354,64786,61746,59176,55263,54644,51971,49334,46063,41132,31786,29529,25331,19022,12483,
拟分配现金股利(万元),,,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),157511,153789,151239,148637,145285,141269,140623,137878,134484,78302,73280,62564,59189,54846,47525,39992,
少数股东权益(万元),602,573,566,1419,1680,1641,1596,1558,1575,1497,1463,1382,1583,439,401,346,
所有者权益(或股东权益)合计(万元),158113,154362,151804,150055,146965,142910,142220,139436,136059,79799,74743,63947,60772,55285,47927,40339,
负债和所有者权益(或股东权益)总计(万元),220583,210581,194410,188096,181259,187112,168211,171047,167299,119879,103926,99169,102125,89059,69653,57288,		
