报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
卖出回购金融资产款(万元),1191095,1172214,1288320,979220,1250097,797890,894529,926657,375773,558278,411100,688300,798100,400216,667274,1008338,,780765,321690,274525,66935,
应付手续费及佣金(万元),,,,,,,,,,,,,,,,,,,,,,
应付职工薪酬(万元),26135,18646,19179,20643,18271,12544,14537,16439,16224,16776,15217,17358,15626,15870,9420,10650,,9571,20385,16497,12012,
应交税费(万元),32004,30528,30462,24468,23752,26569,13952,15336,18724,17600,19618,26552,20783,18489,16264,5871,,3369,7784,10159,16085,
应付利息(万元),,,213287,212746,201917,184791,169524,177345,175688,162899,157321,164202,163727,150605,147620,154026,,131899,119414,98802,74882,
应付股利(万元),,,,,,,,,,,,,,14256,,,,,,,,
其他应交款(万元),,,,,,,,,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,304153,,131813,,149887,,94137,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,,,,,,,,
其他应付款(万元),,,,,,,53241,,74577,,44398,,52389,,,,,,,,,
预提费用(万元),,,,,,,,,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),,,,,,,,,,,,,,,,,,,,,,
其他流动负债(万元),,,,,,,,,,,,,,,,,,,,,,
流动负债合计(万元),,,,,,,,,,,,,,,,,,,,,,
长期借款(万元),,,,,,,,,,,,,,,,,,,,,,
应付债券(万元),3481090,4233507,4217687,4251640,4023052,4216873,326853,3768435,319288,3750060,179642,2049652,149628,1133733,645228,299071,,,,,,
长期应付款(万元),,,,,,,,,,,,,,,,,,,,,,
专项应付款(万元),,,,,,,,,,,,,,,,,,,,,,
预计非流动负债(万元),11180,8587,4598,,,,,,,,,,,,,,,,,,,
长期递延收益(万元),,,,,,,,,,,,,,,,,,,,,,
递延所得税负债(万元),6139,5709,6531,6228,852,204,,,,,,,1439,2172,959,1812,,702,702,,75,
其他非流动负债(万元),90638,62943,43090,65934,62663,129133,3283909,96844,3801495,73688,3780258,45720,927774,37505,15875,87096,,17623,10707,17283,21129,
非流动负债合计(万元),,,,,,,,,,,,,,,,,,,,,,
负债合计(万元),18662797,19130764,19665906,18087162,17963328,17914726,17917203,16099445,15729299,15117488,15124653,12448868,12494971,11309600,11014770,9576610,8794000,8521867,6530713,5580070,4682267,
实收资本(或股本)(万元),366089,366089,366089,366089,329480,329480,329480,329480,329480,329480,329480,329480,329480,237600,237600,237600,,237600,237600,220000,220000,
资本公积(万元),297707,297707,297707,297707,222084,222084,222084,222084,213876,222084,223737,222084,228267,54084,54084,54084,,54084,54084,50322,54309,
减:库存股(万元),,,,,,,,,,,,,,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,,,,,,,,,,
盈余公积(万元),145621,145621,133084,133084,120546,120546,105944,109169,105944,97793,85284,87462,85284,77132,69572,68980,,52804,52804,38130,27518,
一般风险准备(万元),267118,267118,267118,267113,216962,216962,171287,216962,171287,171287,135132,135132,134832,134832,113918,114452,,113918,92378,77803,68239,
未确定的投资损失(万元),,,,,,,,,,,,,,,,,,,,,,
未分配利润(万元),214658,172379,180536,152523,188581,150221,211133,134159,158169,134116,184997,160004,143769,130886,153414,121700,118600,112430,111672,70379,54258,
拟分配现金股利(万元),,,,,,,,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),1337650,1294662,1276833,1229387,1074385,1033173,1036788,995483,978756,941345,958630,931409,921632,641331,631466,602534,571700,571092,548794,456634,424323,
少数股东权益(万元),,,,,,,,,,,,,,,,,,,,,,
所有者权益(或股东权益)合计(万元),1337650,1294662,1276833,1229387,1074385,1033173,1036788,995483,978756,941345,958630,931409,921632,641331,631466,602534,,571092,548794,456634,424323,
负债和所有者权益(或股东权益)总计(万元),20000446,20425425,20942738,19316549,19037713,18947899,18953991,17094928,16708056,16058833,16083283,13380277,13416603,11950931,11646236,10179144,9365700,9092959,7079506,6036703,5106591,		
