报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
应付票据(万元),8903,8834,,4657,,3081,4952,6683,6444,6775,5243,5827,5830,5264,5409,6222,3365,2507,1894,3912,2856,
应付账款(万元),26453,30359,,29561,,22207,17537,18120,17416,12360,9477,9882,6478,8795,8677,8210,6798,6219,6188,4796,5672,
预收账款(万元),6787,2931,1192,1140,444,378,168,260,748,35,87,25,12,23,10,9,197,2,6,3,3,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,,,,,,,,
应付职工薪酬(万元),2651,2642,2351,2654,2076,1896,1692,1691,1363,1106,1000,899,832,826,751,755,661,555,428,344,225,
应交税费(万元),3196,3038,3409,3236,2087,2124,1561,1394,709,375,548,338,448,475,564,332,548,186,327,509,113,
应付利息(万元),61,80,52,63,,57,,60,,,,,,,,,,,,,,
应付股利(万元),350,5629,350,350,,2583,,,,,,,,,,,598,,,,,
其他应交款(万元),,,,,,,,,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,,,,,,,,
其他应付款(万元),,15137,,11441,7510,10991,2350,2075,279,134,90,79,107,128,61,108,50,120,264,77,580,
预提费用(万元),,,,,,,,,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),3449,2590,2041,2164,552,719,1528,1578,1121,1201,1196,1403,1790,1953,1225,1511,1282,2234,1149,1320,1330,
其他流动负债(万元),,,113,113,84,109,84,109,,,,,,,,,,,,,,
流动负债合计(万元),94720,98946,73763,81375,77834,79018,62082,61786,41956,32913,29726,27526,21367,32661,32391,32181,27723,26673,19978,17910,16279,
长期借款(万元),,,,,,,,,769,769,869,869,1249,1049,435,260,,,1678,266,573,
应付债券(万元),,,,,,,,,,,,,,,,,,,,,,
长期应付款(万元),,4958,,4554,423,454,568,772,974,1172,1427,1681,1972,2342,1503,1721,1144,1806,1786,616,1863,
专项应付款(万元),,,,,,,,,,,,,,,,,,,,,,
预计非流动负债(万元),,,,,,,,,,,,,,,,,,,,,,
长期递延收益(万元),476,510,312,330,355,357,410,412,344,345,366,387,409,407,428,449,464,504,542,,,
递延所得税负债(万元),1082,1076,846,858,643,664,75,75,76,76,78,78,,,,,,,,,,
其他非流动负债(万元),,,,,,,,,,,,,,,,,,,,427,218,
非流动负债合计(万元),5058,6545,5414,5742,1421,1474,1054,1259,2163,2362,2740,3015,3630,3798,2366,2430,1608,2310,4006,1308,2654,
负债合计(万元),99778,105490,79177,87117,79255,80492,63135,63045,44119,35275,32467,30541,24997,36459,34757,34610,29331,28983,23984,19218,18933,
实收资本(或股本)(万元),22259,22259,19720,19720,11600,11600,11600,11600,11600,11600,11600,11600,11600,8700,8700,8700,8700,8700,8700,8500,8500,
资本公积(万元),53316,52933,5383,5000,14523,14523,14523,14523,14523,14523,14523,14523,14305,3597,3597,3597,3597,3597,3597,3797,2797,
减:库存股(万元),,,,,8321,8321,8321,,,,,,,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,,,,,,,,,,
盈余公积(万元),3150,3150,3150,3150,2053,2053,2053,2053,1347,1347,1347,1347,1050,1050,1050,1050,756,756,635,408,183,
一般风险准备(万元),,,,,,,,,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,,,,,,,
未分配利润(万元),54145,45793,48131,40850,33765,28743,24004,22112,18653,16783,17109,16206,15178,14015,12843,12204,10436,9455,8364,5255,2091,
拟分配现金股利(万元),,,,,,,,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),133034,124201,76439,68777,53594,48488,43771,50246,46126,44252,44579,43676,42132,27361,26190,25550,23489,22508,21295,17960,13571,
少数股东权益(万元),4231,3525,3310,2946,2997,2204,1832,1543,1525,994,997,1012,989,1008,1077,1117,1363,1569,,,,
所有者权益(或股东权益)合计(万元),137266,127726,79749,71723,56591,50692,45603,51788,47651,45246,45576,44688,43121,28369,27267,26667,24852,24077,21295,17960,13571,
负债和所有者权益(或股东权益)总计(万元),237044,233217,158926,158840,135846,131185,108738,114833,91770,80521,78043,75229,68118,64828,62025,61277,54183,53060,45279,37178,32504,		
