报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
生产性生物资产(万元),,,,,,,,,,,,,,,,,,
公益性生物资产(万元),,,,,,,,,,,,,,,,,,
油气资产(万元),,,,,,,,,,,,,,,,,,
无形资产(万元),688,753,826,893,783,846,858,918,780,665,388,311,285,194,115,,,
开发支出(万元),,,,,,,,,,,,,,,,,,
商誉(万元),,,,,,,,,,,,,,,,,,
长期待摊费用(万元),11,15,3,11,23,34,42,31,37,48,55,59,69,37,53,,,
股权分置流通权(万元),,,,,,,,,,,,,,,,,,
递延所得税资产(万元),282,217,168,153,271,217,146,111,97,90,77,77,101,71,65,33,32,
其他非流动资产(万元),3460,3995,4638,5271,4668,4982,5261,5667,4767,4634,4642,3956,3124,2672,2541,2624,2125,
非流动资产合计(万元),5088,5671,6398,7021,6435,6882,7187,7696,6635,7071,6929,6305,5539,4710,3526,3265,2630,
资产总计(万元),66560,62843,62617,65907,62075,62765,60038,60830,62706,53269,51815,40169,32987,32540,27453,18821,16345,
短期借款(万元),,,,,,,,78,78,315,315,10,1648,1638,2760,850,500,
向中央银行借款(万元),,,,,,,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,,,,
交易性金融负债(万元),,,,,,,,,,,,,,,,,,
衍生金融负债(万元),,,,,,,,,,,,,,,,,,
应付票据(万元),,,,,,,,,,,,,,,198,672,992,
应付账款(万元),8126,4937,,7185,,6115,4045,4750,3563,3559,3057,5425,8011,7498,6666,3789,5182,
预收账款(万元),1219,649,1479,990,884,975,2548,3128,10777,2971,4965,7835,1638,2958,1194,1250,777,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,,,,
应付职工薪酬(万元),1189,1105,1034,962,864,837,740,701,622,573,519,501,437,384,292,166,70,
应交税费(万元),726,293,695,830,508,510,259,486,495,703,278,443,510,513,415,409,144,
应付利息(万元),,,,,,,,0,0,0,0,0,2,1,5,,,
应付股利(万元),12,5,11,11,11,,,,,,,,,,,,,
其他应交款(万元),,,,,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,,,,
其他应付款(万元),,67,,40,,71,49,14,87,87,109,90,28,14,3,51,65,
预提费用(万元),,,,,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),4793,4942,4599,6072,5822,6347,5945,5493,5081,5092,3763,4783,3867,3603,2941,2143,1655,
其他流动负债(万元),,,,,,,,,,,,,,,,,,
流动负债合计(万元),16122,11998,12935,16090,13927,14854,13586,14650,20703,13300,13006,19087,16142,16610,14474,9330,9385,
长期借款(万元),,,,,,,,,,,,,,,,,,
应付债券(万元),,,,,,,,,,,,,,,,,,
长期应付款(万元),,,,,,,,,,,,,,,,,,
专项应付款(万元),,,,,,,,,,,,,,,,,,
预计非流动负债(万元),939,939,948,948,1680,1486,1486,1486,,,,,,,,,,
长期递延收益(万元),,,,,,,,,,,,,,,,,,
递延所得税负债(万元),,,,,,,,,,,,,,,,,,
其他非流动负债(万元),4141,4315,4626,5516,5240,5546,5996,6626,5234,5475,4870,4607,2855,2932,2366,2109,1959,
非流动负债合计(万元),5079,5253,5574,6463,6920,7032,7482,8112,5234,5475,4870,4607,2855,2932,2366,2109,1959,
负债合计(万元),21201,17251,18509,22553,20847,21886,21068,22762,25937,18776,17876,23694,18997,19542,16840,11439,11343,
实收资本(或股本)(万元),21061,15044,15045,15045,15045,10734,10734,10734,10660,10660,8200,6150,6150,6150,6150,2100,2000,
资本公积(万元),5868,11783,11707,11609,11408,15284,15053,14823,13334,13334,15782,983,983,983,983,352,2,
减:库存股(万元),939,939,948,948,1680,1486,1486,1486,,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,,,,,,
盈余公积(万元),2330,2330,2331,2331,1781,1781,1781,1781,1201,1201,1201,1201,752,752,369,434,227,
一般风险准备(万元),,,,,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,,,
未分配利润(万元),17157,17382,16231,15505,14808,14715,13056,12357,11683,9412,8864,8232,6190,5090,2993,4508,2775,
拟分配现金股利(万元),,,,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),45477,45600,44366,43542,41362,41027,39138,38214,36888,34624,34070,16591,14085,12978,10484,7382,5002,
少数股东权益(万元),-118,-8,-258,-188,-134,-148,-169,-146,-119,-130,-131,-117,-94,20,128,,,
所有者权益(或股东权益)合计(万元),45359,45592,44108,43353,41228,40879,38969,38068,36769,34494,33939,16475,13990,12998,10613,7382,5002,
负债和所有者权益(或股东权益)总计(万元),66560,62843,62617,65907,62075,62765,60038,60830,62706,53269,51815,40169,32987,32540,27453,18821,16345,		
