报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2016-12-31,2015-12-31,2015-03-31,2014-12-31,2013-12-31,2012-12-31,
长期待摊费用(万元),4807,3846,3392,3835,3937,3767,3763,3655,2914,2752,3458,3977,3075,2757,
股权分置流通权(万元),,,,,,,,,,,,,,,
递延所得税资产(万元),3748,3786,3688,4363,3287,3106,5666,5666,3280,2731,2223,2261,2749,1680,
其他非流动资产(万元),,,,,,,,,,,,,,,
非流动资产合计(万元),68838,65827,61542,59316,55003,53352,34192,32493,27100,26799,27362,28159,29070,6490,
资产总计(万元),369132,347942,372251,356876,338824,365961,189583,175956,132496,131629,120292,110614,99033,52077,
短期借款(万元),,,,,,,,,,,,,,,
向中央银行借款(万元),,,,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,
交易性金融负债(万元),,,,,,,,,,,,,,,
衍生金融负债(万元),,,,,,,,,,,,,,,
应付票据(万元),,,,,,,,,,,,,,,
应付账款(万元),4872,5038,,8189,,6660,6493,4788,4459,4516,7644,8162,6820,7275,
预收账款(万元),17940,15640,13773,14985,17320,15863,12698,13543,15388,17637,16364,16245,10438,5911,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,
应付职工薪酬(万元),3129,2704,2720,4455,2097,1492,1473,3503,2464,2655,1641,1928,4888,1930,
应交税费(万元),12175,9175,12819,9537,8281,6588,12860,10424,13498,16627,9586,14271,9655,5732,
应付利息(万元),,,,,,,,,,,,,,,
应付股利(万元),,,,,,,,,,,,,,,
其他应交款(万元),,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,
其他应付款(万元),,7455,,4534,4965,5855,3174,3757,5219,3975,4028,4450,3603,3417,
预提费用(万元),,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),,,,,,,,,71,,,,,33,
其他流动负债(万元),3411,3221,2372,4176,2733,2274,2633,4369,3644,3687,3844,3063,2464,2181,
流动负债合计(万元),50490,43234,41755,45876,40355,38732,39330,40384,44743,49097,43108,48118,37867,26479,
长期借款(万元),,,,,,,,,,,,,,,
应付债券(万元),,,,,,,,,,,,,,,
长期应付款(万元),,,,,,,,,,,,,,,
专项应付款(万元),,,,,,,,,,,,,,,
预计非流动负债(万元),,,,,,,,,,,,,,,
长期递延收益(万元),1976,2011,2045,2080,2116,2167,2217,2267,2468,3585,,1361,,,
递延所得税负债(万元),109,115,121,127,,,,,,,,,,,
其他非流动负债(万元),,,,,,,,,,,1346,,1278,,
非流动负债合计(万元),2086,2126,2167,2207,2116,2167,2217,2267,2468,3585,1346,1361,1278,0,
负债合计(万元),52576,45360,43921,48083,42471,40898,41547,42651,47211,52682,44454,49479,39145,26479,
实收资本(或股本)(万元),40100,40100,40100,40100,40100,40100,34000,34000,34000,34000,34000,34000,34000,1285,
资本公积(万元),158898,158898,158898,158898,158898,158898,6783,6783,6783,6783,4295,4295,4295,1322,
减:库存股(万元),,,,,,,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,,,
盈余公积(万元),20765,20765,20765,20765,18738,18738,17000,17000,17000,11477,7377,7377,2368,642,
一般风险准备(万元),,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,
未分配利润(万元),96772,82733,108423,88910,78495,107182,90081,75364,27358,26687,30166,15464,19225,22348,
拟分配现金股利(万元),,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),316405,302431,328179,308642,296201,324911,147885,133154,85135,78947,75838,61135,59887,25598,
少数股东权益(万元),151,151,151,151,151,151,151,151,150,,,,,,
所有者权益(或股东权益)合计(万元),316556,302582,328330,308793,296353,325063,148036,133305,85285,78947,75838,61135,59887,25598,
负债和所有者权益(或股东权益)总计(万元),369132,347942,372251,356876,338824,365961,189583,175956,132496,131629,120292,110614,99033,52077,		
