报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-06-30,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
固定资产净值(万元),,34366,,34727,,34894,,,33446,16485,,,
固定资产减值准备(万元),,,,,,,,,,,,,
固定资产(万元),,34366,,34727,34139,34894,36060,36585,33446,16485,12185,3434,
在建工程(万元),,,,,,,6,,436,11140,2200,2560,
工程物资(万元),,,,,,,,,,,,,
固定资产清理(万元),,,,,,,,,,,,,
生产性生物资产(万元),,,,,,,,,,,,,
公益性生物资产(万元),,,,,,,,,,,,,
油气资产(万元),,,,,,,,,,,,,
无形资产(万元),3431,3451,3507,3488,3446,3508,3678,3786,3931,3818,3777,2842,
开发支出(万元),,,,,,,,,,,,,
商誉(万元),,,,,,,,,,,,,
长期待摊费用(万元),,,,,,,,,,,,,
股权分置流通权(万元),,,,,,,,,,,,,
递延所得税资产(万元),555,478,491,511,456,229,142,119,179,99,59,85,
其他非流动资产(万元),,,0,,,,,,,,,,
非流动资产合计(万元),38553,38295,38477,38726,38040,38630,39885,40490,37993,31541,18221,8921,
资产总计(万元),207020,191983,144652,138682,114286,119265,115151,101361,92157,79935,58666,42522,
短期借款(万元),,,,,,,,,5000,2000,,,
向中央银行借款(万元),,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,
交易性金融负债(万元),,,,,,,,,,,,,
衍生金融负债(万元),,,,,,,,,,,,,
应付票据(万元),,,,,,,,,,,,,
应付账款(万元),12026,9921,,8210,7804,8618,,8579,8402,8226,7395,6729,
预收账款(万元),10803,8596,5300,4658,4806,2918,2452,4948,2697,2082,1354,1048,
卖出回购金融资产款(万元),,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,
应付职工薪酬(万元),1160,898,1240,1998,808,1587,1643,1247,1228,1062,946,469,
应交税费(万元),2693,2193,2596,4507,1333,6653,2485,2362,1552,2107,1913,2389,
应付利息(万元),,,,,,,,,,,,,
应付股利(万元),,,,,,,,,,,,,
其他应交款(万元),,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,
其他应付款(万元),,5080,,4670,4301,5394,,6056,6169,7715,5194,3287,
预提费用(万元),,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,
一年内到期的非流动负债(万元),,,,,,,,,,,,,
其他流动负债(万元),1,,,,,,,,,,,,
流动负债合计(万元),32416,26688,22796,24042,19053,25170,19834,23192,25049,23192,16802,13922,
长期借款(万元),,,,,,,,,,,,,
应付债券(万元),,,,,,,,,,,,,
长期应付款(万元),,,,125,,75,,,,,,,
专项应付款(万元),,125,,,75,,,,,,,,
预计非流动负债(万元),27,5,117,223,236,381,313,379,803,599,329,491,
长期递延收益(万元),384,411,438,465,472,524,447,523,598,,,,
递延所得税负债(万元),,,,,,,,,,,,,
其他非流动负债(万元),,,,,,,,,,654,701,17,
非流动负债合计(万元),561,541,680,814,784,980,761,902,1401,1254,1030,508,
负债合计(万元),32977,27230,23476,24856,19837,26150,20595,24094,26450,24445,17832,14430,
实收资本(或股本)(万元),41316,41316,37184,37184,37184,37184,36675,36675,36675,18338,12225,12225,
资本公积(万元),48616,48616,3817,3817,3817,3817,54,54,54,54,4821,4821,
减:库存股(万元),,,,,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,
盈余公积(万元),13530,13530,13530,13530,10949,10949,9112,7205,5546,4447,2717,1440,
一般风险准备(万元),,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,
未分配利润(万元),70582,61293,66646,59297,42500,41166,48715,33333,23432,32652,21072,9606,
拟分配现金股利(万元),,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,
归属于母公司股东权益合计(万元),174043,164754,121175,113826,94449,93115,94556,77267,65707,55489,40835,28092,
少数股东权益(万元),,,,,,,,,,,,,
所有者权益(或股东权益)合计(万元),174043,164754,121175,113826,94449,93115,94556,77267,65707,55489,40835,28092,
负债和所有者权益(或股东权益)总计(万元),207020,191983,144652,138682,114286,119265,115151,101361,92157,79935,58666,42522,		
