报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
应付票据(万元),23104,16896,,12531,,9715,8869,6151,5752,5048,2054,2750,,,
应付账款(万元),26815,33581,,20271,,15149,11475,14871,25636,19956,21037,9626,5112,2857,
预收账款(万元),3039,1154,1319,425,446,801,818,19,303,32,111,39,19,34,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,
应付职工薪酬(万元),6242,4686,3662,3289,1882,1751,2041,2933,2798,2242,2614,1973,925,356,
应交税费(万元),2070,1149,-367,392,435,110,-362,787,594,791,337,580,418,335,
应付利息(万元),,19,22,,,6,,,24,17,20,9,6,,
应付股利(万元),,,,,,,,,,,,,,,
其他应交款(万元),,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,
其他应付款(万元),,113,,90,283,128,122,58,192,47,185,889,1385,1096,
预提费用(万元),,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),22,30,35,32,,,,,5103,2450,2100,,,65,
其他流动负债(万元),,,,,,,,,,,,,,,
流动负债合计(万元),62700,60116,42797,37048,34180,33189,22963,29999,56635,42037,41059,22367,10865,6843,
长期借款(万元),,,,,,,,,,260,285,,,,
应付债券(万元),,,,,,,,,,,,,,,
长期应付款(万元),,,,14,54,,,,,,,,,,
专项应付款(万元),,,,,,,,,,,,,,,
预计非流动负债(万元),,,,,,,,,,,,,,,
长期递延收益(万元),1472,1540,1609,1678,1747,1815,1184,1236,1194,834,900,754,713,565,
递延所得税负债(万元),1,12,75,33,8,8,8,8,2,12,,,,,
其他非流动负债(万元),,,,,,,,,,,,,,,
非流动负债合计(万元),1473,1552,1687,1725,1809,1824,1192,1244,1197,1106,1185,754,713,565,
负债合计(万元),64172,61668,44484,38773,35989,35012,24155,31242,57832,43143,42243,23121,11578,7408,
实收资本(或股本)(万元),8875,8864,8800,8800,8800,8800,8800,8800,6600,6600,6600,6600,1444,1372,
资本公积(万元),87591,87003,85562,85562,85562,85562,85562,85562,11419,11419,11306,10820,6686,2228,
减:库存股(万元),,,,,,,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,,,
盈余公积(万元),4599,4599,4599,4599,4058,4058,4058,4058,2577,2577,2577,1003,452,658,
一般风险准备(万元),,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,
未分配利润(万元),36618,31272,27192,27343,26026,23099,28916,28662,26390,22303,19579,7497,5180,5120,
拟分配现金股利(万元),,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),137870,131879,126260,126443,124591,121596,127336,127082,46986,42899,40061,25921,13762,9377,
少数股东权益(万元),,,,,,,,,,,,,,,
所有者权益(或股东权益)合计(万元),137870,131879,126260,126443,124591,121596,127336,127082,46986,42899,40061,25921,13762,9377,
负债和所有者权益(或股东权益)总计(万元),202043,193547,170744,165216,160580,156609,151491,158324,104818,86042,82305,49042,25340,16786,		
