报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2016-12-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
累计折旧(万元),,7851,,7139,,6515,,6029,,5615,5073,4315,,3942,,,
固定资产净值(万元),,12554,,11104,,10204,,9878,,9790,9681,6269,,5303,,,
固定资产减值准备(万元),,,,,,,,,,,,,,,,,
固定资产(万元),,12554,,11104,10482,10204,9759,9878,9585,9790,9681,6269,6332,5303,5080,4985,
在建工程(万元),,1716,,2006,1023,545,757,844,,,,428,446,1412,387,619,
工程物资(万元),,,,,,,,,,,,,,,,,
固定资产清理(万元),,,,,,,3,,,,,,,,,,
生产性生物资产(万元),,,,,,,,,,,,,,,,,
公益性生物资产(万元),,,,,,,,,,,,,,,,,
油气资产(万元),,,,,,,,,,,,,,,,,
无形资产(万元),689,696,702,709,716,722,729,736,743,795,809,837,851,865,507,477,
开发支出(万元),,,,,,,,,,,,,,,,,
商誉(万元),,,,,,,,,,,,,,,,,
长期待摊费用(万元),,,3,7,11,48,84,121,157,194,267,354,,,,,
股权分置流通权(万元),,,,,,,,,,,,,,,,,
递延所得税资产(万元),253,207,150,148,108,117,117,103,53,51,43,40,151,205,152,107,
其他非流动资产(万元),214,336,333,594,1178,1387,1361,1013,1331,810,475,940,396,424,91,175,
非流动资产合计(万元),15858,15509,15281,14568,13519,13023,12810,12695,11869,11640,11640,9406,8697,8834,6817,7034,
资产总计(万元),141687,134622,146260,143316,141435,135356,134049,130771,125095,67449,68628,65977,60972,61629,53999,43486,
短期借款(万元),,,,,,,,,,,,,,,,2000,
向中央银行借款(万元),,,,,,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,,,
交易性金融负债(万元),,,,,,,,,,,,,,,,,
衍生金融负债(万元),,,,,,,,,,,,,,,,,
应付票据(万元),,,,,,,,,,,,,,,,,
应付账款(万元),4495,5706,,5051,,5705,5111,4839,5096,4531,5291,3717,4355,4484,4209,8302,
预收账款(万元),1898,1995,1778,1748,2141,2125,1966,1755,1995,1540,1886,1409,1407,1395,2283,1509,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,,,
应付职工薪酬(万元),1162,1027,680,1454,1356,1115,734,1254,1230,1029,1513,1298,676,1271,891,535,
应交税费(万元),800,744,647,543,622,1134,500,750,645,557,486,613,505,415,393,538,
应付利息(万元),,,,,,,,,,,,,,,,3,
应付股利(万元),,,,,,17,17,17,17,17,14,13,13,6,3,3,
其他应交款(万元),,,,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,,,
其他应付款(万元),,216,,235,309,343,144,509,451,276,270,240,1168,369,342,311,
预提费用(万元),,,,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),,,,,,,,,,,,,,,,,
其他流动负债(万元),,,,,,,,,,,,,,,,,
流动负债合计(万元),8674,9687,9645,9031,9928,10440,8472,9123,9433,7949,9460,7289,8123,7940,8127,13201,
长期借款(万元),,,,,,,,,,,,,,,,,
应付债券(万元),,,,,,,,,,,,,,,,,
长期应付款(万元),,,,,,,,,,,,,,,,,
专项应付款(万元),,,,,,,,,,,,,,,,,
预计非流动负债(万元),,,,,,,,,,,,,,,,,
长期递延收益(万元),1222,1060,1103,1146,998,1036,1074,1112,825,889,1018,1034,,163,,,
递延所得税负债(万元),539,507,483,446,297,107,90,76,56,42,17,5,,,,,
其他非流动负债(万元),,,,,,,,,,,,,835,,200,237,
非流动负债合计(万元),1761,1567,1586,1593,1295,1143,1163,1189,881,931,1035,1039,835,163,200,237,
负债合计(万元),10435,11254,11231,10624,11222,11582,9636,10312,10314,8881,10495,8328,8958,8103,8327,13438,
实收资本(或股本)(万元),19269,19269,12043,12395,12395,12395,7747,7747,7747,5810,5810,5810,5810,5810,2324,1859,
资本公积(万元),35699,35627,42710,49859,49796,49796,54444,54444,54444,5689,5689,5689,5689,5689,9175,1827,
减:库存股(万元),,,,3958,,,,,,,,,,,,,
专项储备(万元),151,163,103,69,94,103,21,59,118,57,,,,,,,
盈余公积(万元),14475,14475,14475,14475,12244,12244,12244,12244,10363,10363,10363,8863,7725,7725,6574,5791,
一般风险准备(万元),,,,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,,
未分配利润(万元),61652,53836,65705,59853,55684,49235,49957,45964,42109,36649,36272,37287,32790,34301,27570,20541,
拟分配现金股利(万元),,,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),131252,123368,135028,132691,130213,123774,124413,120459,114781,58568,58133,57649,52014,53525,45643,30019,
少数股东权益(万元),,,,,,,,,,,,,,,29,29,
所有者权益(或股东权益)合计(万元),131252,123368,135028,132691,130213,123774,124413,120459,114781,58568,58133,57649,52014,53525,45672,30048,
负债和所有者权益(或股东权益)总计(万元),141687,134622,146260,143316,141435,135356,134049,130771,125095,67449,68628,65977,60972,61629,53999,43486,		
