报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,
交易性金融负债(万元),,,,,,,,,,,,,,,
衍生金融负债(万元),,,,,,,,,,,,,,,
应付票据(万元),,,,,,,,,,412,70,,,,
应付账款(万元),2019,1874,,3323,,2536,1932,2757,5712,2440,5404,3677,5404,3210,
预收账款(万元),4688,4703,4359,3670,4165,3055,1887,2124,1836,2320,1819,1316,935,1183,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,
应付职工薪酬(万元),498,600,563,2490,834,638,613,2533,1109,572,18,20,23,27,
应交税费(万元),3968,2323,3348,3006,2835,1759,2531,2465,2612,1815,2229,1617,1881,1266,
应付利息(万元),,,,,,,,,,,,,,,
应付股利(万元),,,6000,,,,,,,,,,,,
其他应交款(万元),,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,
其他应付款(万元),,1139,,890,736,1073,1647,713,784,2494,635,370,403,474,
预提费用(万元),,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),,,2076,2768,,,900,900,,5000,2000,2500,3900,4500,
其他流动负债(万元),,,,,,,,,,,,,,,
流动负债合计(万元),21372,19140,19742,16146,12037,13561,13510,15492,17053,21053,19175,16500,23547,21510,
长期借款(万元),,10,6552,6552,9912,10504,12696,13288,33162,35041,40870,51300,57200,56475,
应付债券(万元),,,,,,,,,,,,,,,
长期应付款(万元),,,,110,,,,,,,,,,,
专项应付款(万元),,110,,,,110,110,110,112,112,113,116,118,120,
预计非流动负债(万元),,,,,,,,,,,,,,,
长期递延收益(万元),,,,,,,,,,,,,,,
递延所得税负债(万元),409,520,,,,,,,,,,,,,
其他非流动负债(万元),,,,,110,,,,,,,,,,
非流动负债合计(万元),519,640,6662,6662,10022,10614,12806,13398,33274,35153,40983,51416,57318,56595,
负债合计(万元),21891,19780,26404,22808,22059,24175,26316,28890,50327,56206,60158,67917,80864,78105,
实收资本(或股本)(万元),11600,11600,11600,8000,8000,8000,8000,8000,8000,6000,6000,6000,6000,6000,
资本公积(万元),31976,31976,31976,35576,35576,35576,35576,35576,35576,1831,1831,1831,1831,1831,
减:库存股(万元),,,,,,,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,,,
盈余公积(万元),4123,4123,4123,4123,3484,3484,3484,3484,3057,3057,3057,2713,2385,1996,
一般风险准备(万元),,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,
未分配利润(万元),40357,34235,30363,34863,34643,30084,30145,28381,28497,24775,20361,16276,12450,13397,
拟分配现金股利(万元),,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),89283,83495,78063,82562,81703,77144,77205,75441,75131,35663,31248,26819,22666,23223,
少数股东权益(万元),8642,7901,7077,7336,7282,6658,5938,6202,6076,5712,5074,4164,3482,2901,
所有者权益(或股东权益)合计(万元),97924,91395,85140,89898,88985,83802,83143,81644,81206,41375,36322,30983,26148,26125,
负债和所有者权益(或股东权益)总计(万元),119815,111175,111544,112707,111044,107977,109459,110534,131534,97581,96480,98900,107012,104229,		
