报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
代理承销证券款(万元),,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),8000,8000,3451,3451,,,,,,,,,,,
其他流动负债(万元),,,,,,,,,,,,,,,
流动负债合计(万元),74900,65924,81849,103466,82943,92756,77511,76347,99999,91345,89107,91996,108983,73992,
长期借款(万元),3513,3513,8513,8513,13513,8258,6352,3451,2854,1260,,,,,
应付债券(万元),,,,,,,,,,,,,,,
长期应付款(万元),,,,,,,,,,,,,,,
专项应付款(万元),,,,,,,,,,,,,,,
预计非流动负债(万元),920,966,1400,1400,2388,2380,2352,2395,3180,2701,2911,2864,,,
长期递延收益(万元),1895,1717,2503,2503,,1892,1936,2321,2089,2459,2154,2163,3944,,
递延所得税负债(万元),867,432,292,292,,,,,,,,,,,
其他非流动负债(万元),,,,,1892,,,,,,,,,,
非流动负债合计(万元),7196,6629,12707,12707,17793,12530,10639,8167,8123,6420,5065,5027,3944,0,
负债合计(万元),82095,72553,94557,116173,100737,105286,88151,84514,108123,97765,94172,97023,112927,73992,
实收资本(或股本)(万元),20129,20129,20136,20136,20110,20000,20000,20000,15000,15000,15000,15000,9000,9000,
资本公积(万元),83096,82516,82101,81481,80455,78188,78130,78130,13368,13368,13368,13368,14265,5106,
减:库存股(万元),2308,2308,2445,2445,1968,,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,,,
盈余公积(万元),6847,6847,6847,6847,4887,4887,4887,4887,2893,2893,2893,1041,94,2586,
一般风险准备(万元),,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,
未分配利润(万元),78792,72129,72560,63445,55292,49579,49878,42886,37376,33700,24802,11291,2838,29683,
拟分配现金股利(万元),,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),186514,179277,179159,169431,158776,152636,152881,145869,68604,64948,56062,40688,26184,46362,
少数股东权益(万元),1775,976,1188,400,-68,-71,,,,,,,,,
所有者权益(或股东权益)合计(万元),188289,180252,180347,169831,158707,152565,152881,145869,68604,64948,56062,40688,26184,46362,
负债和所有者权益(或股东权益)总计(万元),270385,252805,274904,286004,259444,257851,241032,230383,176726,162713,150234,137711,139111,120354,		
