报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2017-12-31,2016-12-31,2015-12-31,2014-12-31,
应付股利(万元),,,,,,,,,5092,6881,
其他应交款(万元),,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,
其他应付款(万元),,22,,337,,1060,1287,151,796,11320,
预提费用(万元),,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,
递延收益(万元),,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,
一年内到期的非流动负债(万元),176,172,169,165,161,158,,,,,
其他流动负债(万元),,,,,,,,,,,
流动负债合计(万元),78354,76366,79886,97417,94300,84768,103849,88184,63152,57926,
长期借款(万元),,,,,,,,,,,
应付债券(万元),,,,,,,,,,,
长期应付款(万元),,142,,,273,315,,,,,
专项应付款(万元),,,,,,,,,,,
预计非流动负债(万元),,,,,,,,,,,
长期递延收益(万元),241,251,261,271,137,140,145,,,,
递延所得税负债(万元),,,,,,,,,,,
其他非流动负债(万元),,,,,,,,,,,
非流动负债合计(万元),336,393,448,501,411,455,145,0,0,0,
负债合计(万元),78690,76759,80334,97918,94711,85223,103994,88184,63152,57926,
实收资本(或股本)(万元),10000,10000,10000,10000,7500,7500,7500,7500,7000,3000,
资本公积(万元),64059,64059,64059,64059,24680,24680,24680,24680,9046,1250,
减:库存股(万元),,,,,,,,,,,
专项储备(万元),,,,,,,,,,,
盈余公积(万元),2272,2272,2272,2272,1391,1391,1391,557,1113,416,
一般风险准备(万元),,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,
未分配利润(万元),20568,19567,20262,18351,16771,14732,9988,2020,7163,971,
拟分配现金股利(万元),,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,
归属于母公司股东权益合计(万元),96900,95899,96594,94683,50341,48302,43559,34756,24322,5637,
少数股东权益(万元),,,,,,,,,,201,
所有者权益(或股东权益)合计(万元),96900,95899,96594,94683,50341,48302,43559,34756,24322,5838,
负债和所有者权益(或股东权益)总计(万元),175590,172657,176928,192601,145052,133525,147552,122940,87474,63765,		
