报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-03-31,2016-12-31,2015-12-31,2014-12-31,
长期待摊费用(万元),2724,1908,1764,1500,1456,1476,1411,1518,1555,1683,849,902,
股权分置流通权(万元),,,,,,,,,,,,,
递延所得税资产(万元),1889,1828,1443,1440,1378,1163,1234,1161,1530,1357,1104,750,
其他非流动资产(万元),262857,219205,189222,182592,112223,71042,70225,60608,72731,74843,34781,51010,
非流动资产合计(万元),356381,290540,217476,208765,137983,96685,92999,82416,90067,92032,44956,60652,
资产总计(万元),549050,522138,476835,513240,443344,394216,256354,291114,197762,210426,214244,161189,
短期借款(万元),,,,,,,,,,,11620,7664,
向中央银行借款(万元),,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,
交易性金融负债(万元),,,,,,,,,,,,,
衍生金融负债(万元),,,,,,,,,,,,,
应付票据(万元),,,,,,,,,,,,,
应付账款(万元),25302,20595,,26286,,15259,10041,18707,6392,9614,7334,4360,
预收账款(万元),34399,29793,28591,31771,19525,21467,19227,25675,18235,19167,16534,13296,
卖出回购金融资产款(万元),,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,
应付职工薪酬(万元),34869,34762,26734,36936,30643,22822,17231,25027,14471,18847,19508,16503,
应交税费(万元),6675,6051,4465,13029,6548,4768,8321,12351,6098,10614,11906,4563,
应付利息(万元),,,,,,,,,,,14,15,
应付股利(万元),,,,,,,12,1366,8152,8811,18128,,
其他应交款(万元),,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,
其他应付款(万元),,62955,,42947,39449,22348,19778,21280,13702,13445,10778,9222,
预提费用(万元),,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,
一年内到期的非流动负债(万元),,,,,,,,,,,,,
其他流动负债(万元),,,,,,,,,,,,,
流动负债合计(万元),152827,154157,116459,150969,114769,86665,74609,104407,67051,80498,95824,55624,
长期借款(万元),,,,,,,,,,,,,
应付债券(万元),,,,,,,,,,,,,
长期应付款(万元),,,,,,,,,,,,,
专项应付款(万元),,,,,,,,,,,,,
预计非流动负债(万元),,,,,,,,,,,,,
长期递延收益(万元),14600,13246,12858,13195,10207,8973,7822,7134,4431,3061,3053,3278,
递延所得税负债(万元),6119,6123,5399,5334,6076,5834,5532,5520,6696,5795,5278,5082,
其他非流动负债(万元),,,,,,,,,,,,,
非流动负债合计(万元),20720,19369,18257,18529,16282,14806,13353,12654,11128,8856,8331,8361,
负债合计(万元),173547,173525,134715,169498,131051,101471,87963,117061,78179,89354,104155,63984,
实收资本(或股本)(万元),40311,40312,40313,40313,40001,40001,36000,36000,36000,36000,6000,6000,
资本公积(万元),208696,206668,204535,202237,185089,184573,72117,71595,69733,69085,20802,15876,
减:库存股(万元),14973,15074,15122,15122,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,
盈余公积(万元),12508,12508,12508,12533,6925,6925,6925,6925,1882,1851,3000,3000,
一般风险准备(万元),,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,
未分配利润(万元),127311,102723,98578,102335,78896,60101,52535,58416,10453,12589,80188,72248,
拟分配现金股利(万元),,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,
归属于母公司股东权益合计(万元),375503,348612,342120,343742,312293,292745,168391,174054,119583,121072,110089,97205,
少数股东权益(万元),,,,,,,,,,,,,
所有者权益(或股东权益)合计(万元),375503,348612,342120,343742,312293,292745,168391,174054,119583,121072,110089,97205,
负债和所有者权益(或股东权益)总计(万元),549050,522138,476835,513240,443344,394216,256354,291114,197762,210426,214244,161189,		
