报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2013-12-31,
可供出售金融资产(万元),,,,195,119,119,119,119,119,119,119,119,126,222,222,100,
持有至到期投资(万元),,,,,,,,,,,,,,,,,
长期应收款(万元),,,,,,,,,,,,,,,,,
长期股权投资(万元),13806,13103,12769,7920,3812,,,,,,,,,12,,122,
其他长期投资(万元),,,,,,,,,,,,,,,,,
投资性房地产(万元),,,,,,,,,,,,,,,,,
固定资产原值(万元),,18328,,16929,,13798,,12362,,11188,10259,,,4878,4218,,
累计折旧(万元),,6175,,5401,,4556,,3859,,3271,2764,,,1832,1439,,
固定资产净值(万元),,12152,,11528,,9242,,8503,,7917,7495,,,3047,2779,,
固定资产减值准备(万元),,,,,,,,,,,,,,,,,
固定资产(万元),,12152,,11528,10038,9242,8275,8503,8258,7917,7495,7316,6191,3047,2779,2388,
在建工程(万元),,3372,,1060,771,987,848,801,783,458,3,109,135,,50,,
工程物资(万元),,,,,,,,,,,,,,,,,
固定资产清理(万元),,,,,,,,,,,,,,,,,
生产性生物资产(万元),,,,,,,,,,,,,,,,,
公益性生物资产(万元),,,,,,,,,,,,,,,,,
油气资产(万元),,,,,,,,,,,,,,,,,
无形资产(万元),2488,2420,2416,2409,2129,2117,1980,1998,975,952,951,957,936,193,201,207,
开发支出(万元),,,,,,,,,,,,,,,,,
商誉(万元),3120,690,690,690,646,646,646,646,646,646,646,646,646,,,,
长期待摊费用(万元),438,322,337,363,400,432,456,477,550,492,223,115,99,,,,
股权分置流通权(万元),,,,,,,,,,,,,,,,,
递延所得税资产(万元),313,375,431,429,632,503,355,369,354,357,279,123,98,87,47,28,
其他非流动资产(万元),1134,1835,763,608,1501,994,1256,727,1995,1330,1128,539,756,437,72,79,
非流动资产合计(万元),42483,34464,31866,25203,20048,15040,13936,13640,13680,12272,10844,9924,8988,3998,3370,2923,
资产总计(万元),93552,87118,81426,76116,65158,61048,57563,56740,36125,34090,29915,28486,21251,17248,10156,8513,
短期借款(万元),8523,8522,5523,2522,,,,30,,,380,380,380,,,,
向中央银行借款(万元),,,,,,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,,,
交易性金融负债(万元),,,,,,,,,,,,,,,,,
衍生金融负债(万元),,,,,,,,,,,,,,,,,
应付票据(万元),5596,1387,,458,,,,,,,,,,,,,
应付账款(万元),4016,5157,,2443,,2691,1833,1936,1094,1401,1431,1402,595,700,311,406,
预收账款(万元),1977,1303,2465,3590,2461,3804,1227,1102,2171,1645,592,530,614,673,245,384,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,,,
应付职工薪酬(万元),1685,1205,1256,2035,1514,1014,737,1456,1094,582,886,791,623,691,426,284,
应交税费(万元),613,581,927,1119,1005,598,169,314,274,420,630,569,455,464,417,387,
应付利息(万元),,,,,,,,,,,,,,,,,
应付股利(万元),,,,,,,,,,,,,,,,,
其他应交款(万元),,,,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,,,
其他应付款(万元),,3485,,3123,153,184,238,614,29,655,30,16,78,44,18,15,
预提费用(万元),,,,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),,,,,,,,,,,,,,,,,
其他流动负债(万元),,,,,,,,,,,,,,,,,
流动负债合计(万元),23334,21640,17271,15290,8127,8291,4204,5451,4663,4704,3949,3688,2745,2572,1418,1477,
长期借款(万元),,,,,,,,,,,,,,,,,
应付债券(万元),,,,,,,,,,,,,,,,,
长期应付款(万元),,,,,,,,,,,,,,,,,
专项应付款(万元),,,,,,,,,,,,,,,,,
预计非流动负债(万元),,,,,,,,,,,,,,,,,
长期递延收益(万元),674,697,719,742,745,702,712,732,650,668,341,20,20,20,20,20,
递延所得税负债(万元),107,108,110,111,113,114,194,197,200,203,210,214,217,,,,
其他非流动负债(万元),,,,,,,,,,,,,,,,,
非流动负债合计(万元),781,805,829,853,858,817,906,929,850,871,551,234,237,20,20,20,
负债合计(万元),24116,22445,18101,16143,8986,9108,5109,6380,5513,5575,4500,3921,2982,2592,1438,1497,
实收资本(或股本)(万元),14300,14300,11000,11000,11000,11000,7333,7333,5500,5500,5500,5500,5000,5000,4248,4248,
资本公积(万元),25488,25488,28788,28788,28788,28788,33847,33847,17408,17408,17397,17397,11757,11457,400,300,
减:库存股(万元),,,,,,,,,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,,,,,
盈余公积(万元),2341,2341,2341,2341,966,966,966,966,358,358,358,,,,823,592,
一般风险准备(万元),,,,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,,
未分配利润(万元),27537,22721,21345,17994,15435,11349,9508,7500,6653,4563,1389,769,535,-1864,3236,1870,
拟分配现金股利(万元),,,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),69436,64672,63325,59973,56172,51940,51508,49526,29824,27740,24530,23618,17264,14570,8704,7000,
少数股东权益(万元),0,,,,,0,946,834,787,775,885,946,1005,87,15,16,
所有者权益(或股东权益)合计(万元),69436,64672,63325,59973,56172,51940,52454,50359,30611,28515,25415,24564,18269,14656,8718,7016,
负债和所有者权益(或股东权益)总计(万元),93552,87118,81426,76116,65158,61048,57563,56740,36125,34090,29915,28486,21251,17248,10156,8513,		
