报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
预计流动负债(万元),,,,,,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),,,,,,,,,,,,,,,,,,,
其他流动负债(万元),,,,,,,,,,,,,,,,,,,
流动负债合计(万元),96962,96368,82388,61442,53120,46944,33716,23066,20116,19052,22990,19206,30069,29658,39311,35486,34387,39063,
长期借款(万元),39205,13000,,,,,,,,,,,,,,,,,
应付债券(万元),,,,,,,,,,,,,,,,,,,
长期应付款(万元),,,,,,,,,,,,,,,,,,,
专项应付款(万元),,,,,,,,,,,,,,,,,,,
预计非流动负债(万元),,,,,,,,,,,,,,,,,,,
长期递延收益(万元),173,182,190,200,208,215,221,230,178,186,193,201,209,212,205,230,,,
递延所得税负债(万元),,,,,,,,,,,,,,,,,,,
其他非流动负债(万元),,,,,,,,,,,,,,,,,180,140,
非流动负债合计(万元),39378,13182,190,200,208,215,221,230,178,186,193,201,209,212,205,230,180,140,
负债合计(万元),136340,109550,82579,61643,53328,47160,33938,23296,20295,19237,23183,19407,30277,29870,39517,35716,34567,39203,
实收资本(或股本)(万元),30442,30442,21744,12698,12698,12698,12698,12698,12698,12698,9070,9070,6800,6800,6800,6800,6800,6800,
资本公积(万元),170966,170966,179664,41710,41710,41710,41710,41710,41710,41710,45338,45338,11071,11071,11071,11071,11071,11571,
减:库存股(万元),,,,,,,,,,,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,,,,,,,
盈余公积(万元),6095,6095,6095,6095,5185,5185,5185,5185,4606,4606,4606,4606,3815,3815,3815,2598,1333,414,
一般风险准备(万元),,,,,,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,,,,
未分配利润(万元),73288,65981,62799,58339,58274,55355,54598,52962,51028,50224,51689,50551,49260,43432,34331,23380,12001,6285,
拟分配现金股利(万元),,,,,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),280791,273484,270302,118842,117867,114948,114191,112555,110041,109237,110703,109564,70946,65118,56016,43849,31205,25070,
少数股东权益(万元),4409,3684,3285,3362,2864,2303,1933,1961,,,,,,,,,,,
所有者权益(或股东权益)合计(万元),285200,277169,273588,122205,120731,117252,116124,114515,110041,109237,110703,109564,70946,65118,56016,43849,31205,25070,
负债和所有者权益(或股东权益)总计(万元),421540,386719,356166,183847,174059,164412,150062,137811,130336,128475,133886,128971,101223,94988,95533,79565,65772,64274,		
