报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
其他长期投资(万元),,,,,,,,,,,,,,,
投资性房地产(万元),62,64,65,67,69,71,72,74,59,64,61,68,2222,2551,
固定资产原值(万元),,18525,,17928,,17547,,15665,,15351,14896,,,,
累计折旧(万元),,7108,,6562,,6022,,5594,,5188,4797,,,,
固定资产净值(万元),,11418,,11366,,11525,,10071,,10163,10099,,,,
固定资产减值准备(万元),,,,,,,,,,,,,,,
固定资产(万元),,11418,,11366,11479,11525,10908,10071,10168,10163,10099,3945,2699,2220,
在建工程(万元),,6093,,4536,2366,993,1113,1118,862,691,268,6123,6206,3614,
工程物资(万元),,,,,,,,,,,,,,,
固定资产清理(万元),,,,,,,,,,,,,,,
生产性生物资产(万元),,,,,,,,,,,,,,,
公益性生物资产(万元),,,,,,,,,,,,,,,
油气资产(万元),,,,,,,,,,,,,,,
无形资产(万元),3208,3226,3245,3263,3281,3300,3318,3337,3355,3374,3410,471,1356,1390,
开发支出(万元),,,,,,,,,,,,,,,
商誉(万元),,,,,,,,,,,,,,,
长期待摊费用(万元),,,,,,,,,,,,,,,
股权分置流通权(万元),,,,,,,,,,,,,,,
递延所得税资产(万元),217,211,149,149,220,192,190,186,166,166,160,171,110,113,
其他非流动资产(万元),,,,,,,,,,,,,,,
非流动资产合计(万元),23151,22316,21520,20682,18715,17381,16902,16085,15910,15757,15298,13078,16185,13425,
资产总计(万元),94281,94084,93001,91817,86817,85608,85728,86761,84469,47896,48224,50818,36416,29956,
短期借款(万元),,,,1000,1500,2000,,,500,5200,7650,4700,4050,3800,
向中央银行借款(万元),,,,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,
交易性金融负债(万元),,,,,,,,,,,,,,,
衍生金融负债(万元),,,,,,,,,,,,,,,
应付票据(万元),3750,4300,,400,,600,2300,4640,3235,1132,1485,3851,3657,600,
应付账款(万元),2497,2307,,4173,,2645,3020,2084,3343,2451,1273,1307,1999,1945,
预收账款(万元),6,,9,,9,9,5,12,,,,45,47,21,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,
应付职工薪酬(万元),430,350,368,580,412,337,289,421,337,258,364,349,441,212,
应交税费(万元),29,826,,1038,69,602,40,658,290,1211,959,4916,1981,1430,
应付利息(万元),,,,1,2,2,,,1,9,10,11,14,50,
应付股利(万元),,,,,,,,,,,,4041,,,
其他应交款(万元),,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,
其他应付款(万元),,110,,108,,113,110,105,29,48,31,52,163,195,
预提费用(万元),,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),,,,,,,,,,,,2000,1000,1000,
其他流动负债(万元),,,,,,,,,,,,,,,
流动负债合计(万元),6825,7894,6297,7300,5866,6308,5764,7919,7735,10309,11773,21272,13352,9253,
长期借款(万元),,,,,,,,,,,,,2000,3000,
应付债券(万元),,,,,,,,,,,,,,,
长期应付款(万元),,,,,,,,,,,,,,,
专项应付款(万元),,,,,,,,,,,,,,,
预计非流动负债(万元),,,,,,,,,,,,,,,
长期递延收益(万元),225,236,246,257,268,279,290,300,311,321,343,350,350,280,
递延所得税负债(万元),,,,,,,,,,,,,,,
其他非流动负债(万元),,,,,,,,,,,,,,,
非流动负债合计(万元),225,236,246,257,268,279,290,300,311,321,343,350,2350,3280,
负债合计(万元),7050,8129,6543,7557,6134,6586,6054,8219,8046,10631,12116,21622,15702,12533,
实收资本(或股本)(万元),17640,17640,17640,17640,17640,17640,12600,12600,12600,9450,9450,9450,6200,6200,
资本公积(万元),45050,45050,45050,45050,45050,45050,50090,50090,50090,16098,16098,16098,787,787,
减:库存股(万元),,,,,,,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,,,
盈余公积(万元),2728,2728,2728,2728,1904,1904,1904,1904,1125,1125,1125,384,2119,1625,
一般风险准备(万元),,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,
未分配利润(万元),21826,20537,21040,18842,16089,14428,15081,13948,12608,10593,9436,3264,11608,8811,
拟分配现金股利(万元),,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),87231,85955,86458,84260,80683,79022,79675,78543,76423,37266,36109,29196,20714,17423,
少数股东权益(万元),,,,,,,,,,,,,,,
所有者权益(或股东权益)合计(万元),87231,85955,86458,84260,80683,79022,79675,78543,76423,37266,36109,29196,20714,17423,
负债和所有者权益(或股东权益)总计(万元),94281,94084,93001,91817,86817,85608,85728,86761,84469,47896,48224,50818,36416,29956,		
