报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-09-30,2013-12-31,2012-12-31,
可供出售金融资产(万元),,,,,,,,,,,,,,,,,,
持有至到期投资(万元),,,,,,,,,,,,,,,,,,
长期应收款(万元),,,,,,0,,,,,,,,,,,,
长期股权投资(万元),11314,11147,10971,10977,10937,11054,10740,10740,10059,9725,1097,1097,,,,,,
其他长期投资(万元),,,,,,,,,,,,,,,,,,
投资性房地产(万元),7248,7298,7809,7862,6515,6558,6129,6152,2867,2904,2942,,,,,,,
固定资产原值(万元),,,,,,,,,,,,,,,,,,
累计折旧(万元),,,,,,,,,,,,,,,,,,
固定资产净值(万元),,,,,,,,,,,,,,,,,,
固定资产减值准备(万元),,,,,,,,,,,,,,,,,,
固定资产(万元),,78886,,66819,62976,56019,50008,48425,44115,35595,28200,15814,11692,11515,10313,8925,5268,
在建工程(万元),,164,,77,121,84,92,92,202,191,118,7500,54,98,49,,,
工程物资(万元),,,,,,,,,,,,,,,,,,
固定资产清理(万元),,,,,,,,,,,17,,,,,,,
生产性生物资产(万元),,,,,,0,,,,,,,,,,,,
公益性生物资产(万元),,,,,,,,,,,,,,,,,,
油气资产(万元),,,,,,0,,,,,,,,,,,,
无形资产(万元),2156,2115,2272,2406,1873,1880,1849,1532,951,1008,969,1079,707,619,395,447,193,
开发支出(万元),481,444,290,340,564,493,184,508,281,150,33,0,192,185,291,192,204,
商誉(万元),150,150,150,150,34,34,34,34,34,34,34,34,34,34,34,34,34,
长期待摊费用(万元),6478,5990,5612,5334,3741,3697,3551,3609,2966,2224,1996,2103,1636,1421,1327,1149,163,
股权分置流通权(万元),,,,,,,,,,,,,,,,,,
递延所得税资产(万元),3771,3289,3987,2644,2776,2403,1452,1459,1181,525,477,425,459,505,289,338,172,
其他非流动资产(万元),12744,11939,11797,9535,9684,8876,5062,3719,4636,4519,3562,1490,8223,4317,4717,4495,362,
非流动资产合计(万元),132027,121422,113720,106144,99220,91098,79103,76270,67292,56874,39444,29541,22996,18693,17415,15581,6395,
资产总计(万元),237836,218397,210064,200629,178645,163713,141599,143154,116563,112032,63700,58248,42145,37117,32376,24665,16108,
短期借款(万元),81740,74490,75444,66117,60997,49397,43046,38650,30250,22250,17200,15550,11800,4300,1500,4500,3770,
向中央银行借款(万元),,,,,,,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,,,,
交易性金融负债(万元),,,,,,,,,,,,,,,,,,
衍生金融负债(万元),,,,,,0,,,,,,,,,,,,
应付票据(万元),1054,610,18,258,,,338,271,,400,55,286,,106,75,24,217,
应付账款(万元),10789,5430,4558,4618,,,3615,4637,4774,3320,6672,1524,223,483,374,890,200,
预收账款(万元),5266,2667,2934,2235,2743,2090,1811,1347,1120,1016,1124,1111,636,247,325,203,253,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,,,,
应付职工薪酬(万元),3710,3449,3586,7624,3271,2539,71,5125,1525,2857,53,1933,27,1364,,1034,865,
应交税费(万元),1501,722,960,1451,573,336,194,1253,580,623,339,978,308,440,241,228,182,
应付利息(万元),,173,108,126,,,,65,46,43,,30,,17,18,13,,
应付股利(万元),,264,264,264,,,,,,,,,,,,,,
其他应交款(万元),,,,,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,,,,
其他应付款(万元),,923,,804,1053,758,646,557,828,668,431,150,127,110,78,38,49,
预提费用(万元),,,,,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),16378,15789,10878,12313,6852,8377,3153,4038,2317,2792,1490,2991,1876,4028,1787,1409,1200,
其他流动负债(万元),,,,,,0,,,,,,,87,20,23,,,
流动负债合计(万元),121397,104518,99729,95810,80413,68532,52874,55943,41441,33970,27364,24554,15085,11115,4423,8339,6738,
长期借款(万元),9784,9632,9959,3314,3224,3224,3743,3743,3796,5105,3830,1140,3906,3906,6947,4800,1219,
应付债券(万元),,,,,,0,,,,,,,,,,,,
长期应付款(万元),,14918,,14941,16093,12481,4487,3378,,,,,,,,,,
专项应付款(万元),,,,,,,,,,,,,,,,,,
预计非流动负债(万元),,,,,,0,,,,,,,,,,,,
长期递延收益(万元),6063,5010,5128,5222,4455,4545,4185,4028,4212,3962,3431,3294,3132,3196,,,,
递延所得税负债(万元),1359,1390,1477,1517,1080,1020,986,986,521,459,241,184,69,,,,,
其他非流动负债(万元),,,,,,0,,,,,,,,,3232,2842,341,
非流动负债合计(万元),30460,30950,33518,24993,24852,21270,13401,12134,8529,9526,7502,4619,7106,7102,10179,7642,1560,
负债合计(万元),151858,135468,133246,120803,105265,89802,66274,68077,49970,43496,34866,29172,22191,18217,14602,15980,8298,
实收资本(或股本)(万元),24800,24800,24800,24800,24800,24800,24800,24800,24800,24800,19800,11000,10000,10000,10000,6500,5000,
资本公积(万元),25500,25952,25952,25952,26473,30098,30001,30001,30001,30001,27,8827,3850,3850,3850,,835,
减:库存股(万元),,,,,,0,,,,,,,,,,,,
专项储备(万元),,,,,,0,,,,,,,,,,,,
盈余公积(万元),2893,2893,2893,2893,1866,1866,1872,1872,1204,1204,824,824,540,540,313,313,162,
一般风险准备(万元),,,,,,0,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,,,
未分配利润(万元),32570,28603,22304,25566,19683,16273,17842,17594,9834,11891,7611,8040,5223,4169,3310,1872,1814,
拟分配现金股利(万元),,,,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),85763,82248,75950,79211,72823,73038,74514,74266,65838,67895,28262,28691,19613,18559,17473,8685,7810,
少数股东权益(万元),215,681,868,614,557,873,811,811,755,641,572,385,342,341,302,,,
所有者权益(或股东权益)合计(万元),85979,82929,76818,79825,73380,73911,75325,75077,66593,68536,28834,29076,19954,18900,17775,8685,7810,
负债和所有者权益(或股东权益)总计(万元),237836,218397,210064,200629,178645,163713,141599,143154,116563,112032,63700,58248,42145,37117,32376,24665,16108,		
