报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,,,,
交易性金融负债(万元),,,,74,,,,,,,,,,,,,,
衍生金融负债(万元),,,,,,,,,,,,,,,,,,
应付票据(万元),7031,6984,,5053,,9916,18653,13238,8128,8443,7425,8737,3908,3410,2750,2250,572,
应付账款(万元),18763,18156,,10406,,21042,10418,11147,5571,4320,5594,6426,10006,12357,11235,5376,6258,
预收账款(万元),1290,544,1324,576,1100,1432,3858,1708,2732,1674,3068,888,124,853,1569,445,590,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,,,,
应付职工薪酬(万元),1085,941,726,1602,1007,857,571,1323,728,556,456,711,327,635,500,455,398,
应交税费(万元),10047,8036,7931,9320,2899,3022,5521,3910,2783,2891,1860,1600,1397,1178,855,283,44,
应付利息(万元),576,400,259,278,,317,174,157,39,31,31,22,32,78,47,146,107,
应付股利(万元),,19200,,,,,12000,,,,,,,,,,,
其他应交款(万元),,,,,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,,,,
其他应付款(万元),,263,,129,449,3,36,3,173,151,162,110,101,205,98,277,586,
预提费用(万元),,,,,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),1980,1980,2970,2970,1000,19,29,38,10,19,29,38,19,38,1138,1238,1308,
其他流动负债(万元),,,29,38,,,,,,,,,,,,,,
流动负债合计(万元),86026,91505,53413,82523,102821,110999,121253,89679,50543,40867,39424,39044,44637,47221,49476,36171,56263,
长期借款(万元),7920,7920,7920,7920,10890,,,,,,,,,,,1100,2300,
应付债券(万元),32003,31501,30942,30387,,,,,,,,,,,,,,
长期应付款(万元),,,,,,,,,,,,,,,,,,
专项应付款(万元),,,,,,,,,,,,,,,,,,
预计非流动负债(万元),,,,,,,,,,,,,,,,,,
长期递延收益(万元),812,822,803,803,841,323,323,323,361,361,361,361,400,400,438,476,,
递延所得税负债(万元),20258,25631,31941,33501,38190,34994,23725,16006,10560,6855,4813,3567,2628,2851,2043,1677,1060,
其他非流动负债(万元),,,,,,,,,,,,,,,,,515,
非流动负债合计(万元),60994,65874,71606,72610,49921,35317,24048,16329,10921,7216,5174,3929,3027,3251,2481,3254,3875,
负债合计(万元),147020,157378,125019,155134,152742,146316,145302,106008,61464,48084,44598,42973,47664,50472,51957,39425,60138,
实收资本(或股本)(万元),26881,26880,19200,19200,19200,19200,19200,12000,12000,12000,12000,9000,9000,9000,9000,9000,9000,
资本公积(万元),28485,28400,36078,36078,36078,36078,36078,43278,43278,43278,43278,13454,13454,13454,13454,13580,13580,
减:库存股(万元),,,,,,,,,,,,,,,,,,
专项储备(万元),,,,,,,,,60,,,,,,,,,
盈余公积(万元),3593,3593,3548,3548,1524,1524,1524,1524,198,198,198,198,103,103,72,,,
一般风险准备(万元),,,,,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,,,
未分配利润(万元),90947,87324,107405,112937,114331,97076,69681,56198,43762,26178,17556,12584,7808,6021,3213,268,-1294,
拟分配现金股利(万元),,,,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),173129,164655,181199,190032,178772,156109,121452,111378,99177,82788,75020,37373,31109,28763,24615,21685,20545,
少数股东权益(万元),-142,-129,-123,-111,90,-33,,,,,,,,,,,,
所有者权益(或股东权益)合计(万元),172988,164526,181076,189921,178862,156075,121452,111378,99177,82788,75020,37373,31109,28763,24615,21685,20545,
负债和所有者权益(或股东权益)总计(万元),320008,321904,306095,345055,331605,302392,266753,217387,160641,130871,119618,80346,78773,79235,76572,61110,80683,		
