报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2015-03-31,2014-12-31,2013-12-31,2012-12-31,
应交税费(万元),324,391,154,1348,1771,782,560,367,507,281,294,689,1018,852,763,643,458,
应付利息(万元),33,28,36,47,,,,,,,,,1,3,6,5,5,
应付股利(万元),32,32,,,,,,,,,,,,,,,,
其他应交款(万元),,,,,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,,,,
其他应付款(万元),,2863,,1495,2778,3297,136,328,270,532,1077,1083,12,18,62,85,108,
预提费用(万元),,,,,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),3500,1500,3000,2502,4,7,7,10,,,,,,,,,,
其他流动负债(万元),,,,,,,,,,,,,,,,,,
流动负债合计(万元),62192,60692,50921,57381,55495,22630,13899,19584,14390,11763,11849,13062,14162,8853,10856,7908,8185,
长期借款(万元),2290,4290,4290,5790,8290,,,,,,,,,,,,,
应付债券(万元),,,,,,,,,,,,,,,,,,
长期应付款(万元),,,,,,,2,2,,,,,,,,,,
专项应付款(万元),,,,,,,,,,,,,,,,,,
预计非流动负债(万元),35,45,35,35,35,35,35,35,,,,,,,,,,
长期递延收益(万元),,,,,,,,,,,,,,,,,,
递延所得税负债(万元),41,44,44,44,45,45,,,,,,,,,,,,
其他非流动负债(万元),,,,,,,,,,,,,,,,,,
非流动负债合计(万元),2366,4379,4369,5869,8370,80,37,37,0,0,0,0,0,0,0,0,0,
负债合计(万元),64558,65071,55290,63250,63865,22711,13936,19622,14390,11763,11849,13062,14162,8853,10856,7908,8185,
实收资本(或股本)(万元),24778,24778,24778,24417,24417,14363,14363,14363,14363,14363,10772,10772,10772,10772,9620,7500,7500,
资本公积(万元),41784,41411,41038,39059,39059,49113,49113,49113,49113,49113,8954,8954,8954,8954,5107,0,0,
减:库存股(万元),2029,2029,,,,,,,,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,,,,,,
盈余公积(万元),2665,2665,2665,2665,2017,2017,2017,2017,1269,1269,1269,1269,512,139,139,1219,923,
一般风险准备(万元),,,,,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,,,
未分配利润(万元),35970,33001,33498,30934,31077,28631,26277,23676,22649,21439,19653,17437,9538,5064,3844,4858,2341,
拟分配现金股利(万元),,,,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),103169,99826,101978,97075,96570,94123,91770,89168,87394,86184,40648,38432,29776,24929,18710,13577,10763,
少数股东权益(万元),-18,,,,,,,,,,,,,,,,,
所有者权益(或股东权益)合计(万元),103151,99826,101978,97075,96570,94123,91770,89168,87394,86184,40648,38432,29776,24929,18710,13577,10763,
负债和所有者权益(或股东权益)总计(万元),167709,164897,157268,160325,160435,116834,105706,108790,101784,97947,52497,51494,43938,33782,29566,21485,18948,		
