报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2016-12-31,2016-03-31,2015-12-31,2014-12-31,2013-12-31,
应付账款(万元),7393,6409,,6918,,3429,5583,5625,3464,4637,5097,3155,4277,3581,3349,
预收账款(万元),493,136,59,32,20,18,0,248,36,111,23,96,41,35,203,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,,
应付职工薪酬(万元),842,553,432,780,556,350,298,666,467,391,537,279,523,513,466,
应交税费(万元),912,341,756,28,437,380,516,401,471,519,389,564,611,447,223,
应付利息(万元),19,19,17,22,,15,17,21,16,14,21,21,33,30,307,
应付股利(万元),,,,,,,,,,,,,,500,,
其他应交款(万元),,,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,,
其他应付款(万元),,82,,5,20,5,5,4,4,9,2,6,5,152,152,
预提费用(万元),,,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),,,,,,,,,,,,,,,4971,
其他流动负债(万元),,,,,,,,,,,,,,,,
流动负债合计(万元),66941,28191,24437,22785,17559,18754,21498,22296,17888,16815,20597,21643,27623,27959,22751,
长期借款(万元),,,,,,,,,,,,,,,,
应付债券(万元),,,,,,,,,,,,,,,,
长期应付款(万元),,,,,,,,,,,,,,,,
专项应付款(万元),,,,,,,,,,,,,,,,
预计非流动负债(万元),,,,,,,,,,,,,,,,
长期递延收益(万元),668,624,664,704,744,784,813,865,707,759,862,953,987,1087,1223,
递延所得税负债(万元),1125,0,,,,,,,,,,,,,,
其他非流动负债(万元),,,,,,,,,,,,,,,,
非流动负债合计(万元),1792,624,664,704,744,784,813,865,707,759,862,953,987,1087,1223,
负债合计(万元),68734,28815,25101,23489,18302,19538,22312,23161,18596,17574,21459,22596,28610,29047,23974,
实收资本(或股本)(万元),13069,11200,11200,11200,11200,11200,11200,11200,8400,8400,8400,8400,8400,5000,5000,
资本公积(万元),53889,16022,16022,16022,16022,16022,16022,16022,4363,4363,4363,3859,4458,458,458,
减:库存股(万元),,,,,,,,,,,,,,,,
专项储备(万元),,0,,,,,,,,,,,,,,
盈余公积(万元),3372,3260,3075,3010,2908,2813,2698,2657,2194,2194,2194,1930,1879,1519,1234,
一般风险准备(万元),,,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,
未分配利润(万元),19557,18254,17644,17080,16139,15266,15908,15498,14747,13577,12517,10471,9555,10211,8685,
拟分配现金股利(万元),,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),89887,48736,47941,47313,46269,45301,45828,45377,29704,28534,27474,24660,24292,17187,15378,
少数股东权益(万元),,,,0,,,,,,,,,-11,-24,-7,
所有者权益(或股东权益)合计(万元),89887,48736,47941,47313,46269,45301,45828,45377,29704,28534,27474,24660,24281,17163,15371,
负债和所有者权益(或股东权益)总计(万元),158621,77551,73042,70801,64571,64840,68140,68538,48300,46108,48932,47256,52891,46210,39345,		
