报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2013-12-31,
累计折旧(万元),,5652,,5387,,,,4839,,,,4220,,,,,,
固定资产净值(万元),,4783,,5015,,,,5456,,,,4136,,,,,,
固定资产减值准备(万元),,,,,,,,,,,,,,,,,,
固定资产(万元),,4783,,5015,5095,5206,5310,5456,5299,5383,5499,4136,4200,4452,4393,2757,418,
在建工程(万元),,2006,,,729,558,152,,31,59,48,851,645,613,15,,963,
工程物资(万元),,,,,,,,,,,,,,,,,,
固定资产清理(万元),,,,,,,,,,,,,,,,,,
生产性生物资产(万元),,,,,,,,,,,,,,,,,,
公益性生物资产(万元),,,,,,,,,,,,,,,,,,
油气资产(万元),,,,,,,,,,,,,,,,,,
无形资产(万元),1658,1668,1668,1678,1688,1698,1708,1697,1707,1716,1717,1726,1745,1763,1782,1791,,
开发支出(万元),,,,,,,,,,,,,,,,,,
商誉(万元),,,,,,,,,,,,,,,,,,
长期待摊费用(万元),617,667,717,767,817,867,917,967,1017,,1117,1167,,,,,,
股权分置流通权(万元),,,,,,,,,,,,,,,,,,
递延所得税资产(万元),88,63,91,107,117,64,54,59,77,49,91,64,13,21,8,6,7,
其他非流动资产(万元),117,209,219,119,987,424,162,100,327,257,397,411,124,15,343,133,1833,
非流动资产合计(万元),9480,9395,9463,9374,9432,8816,8328,8280,8457,7464,8869,8355,6726,6865,6540,4689,3221,
资产总计(万元),89358,90690,93287,48105,45868,45227,40755,37986,35744,32924,36224,32259,28606,24409,23466,20546,14662,
短期借款(万元),,,,,,,,,,,,,,,,,555,
向中央银行借款(万元),,,,,,,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,,,,
交易性金融负债(万元),,,,,,,,,,,,,,,,,,
衍生金融负债(万元),157,14,161,344,386,137,,,,,,,,,,,,
应付票据(万元),,,,87,,,780,324,,,,,,,,,,
应付账款(万元),9132,10165,,10539,,,11303,10467,10275,10111,9217,,6301,6062,7553,7514,5867,
预收账款(万元),200,385,345,115,168,123,156,118,181,417,1014,450,185,130,215,418,201,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,,,,
应付职工薪酬(万元),221,223,202,226,231,232,205,228,226,214,202,200,321,174,253,62,42,
应交税费(万元),256,519,119,361,411,314,241,166,183,76,223,297,213,233,237,7,256,
应付利息(万元),,,,,,,,,,,,,,,,,,
应付股利(万元),,1820,,,,,,,,,,,,1638,,,,
其他应交款(万元),,,,,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,,,,
其他应付款(万元),,37,,,43,52,32,,42,33,26,,41,4,17,,7,
预提费用(万元),,,,,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),134,134,134,134,134,132,131,131,100,98,94,74,65,65,57,57,,
其他流动负债(万元),,,,,,,,,,,,,,,,,,
流动负债合计(万元),10132,13297,13206,11840,12064,14533,12848,11477,11007,10949,10776,9112,7125,8306,8331,8058,6928,
长期借款(万元),,,,,,,,,,,,,,,,,,
应付债券(万元),,,,,,,,,,,,,,,,,,
长期应付款(万元),,,,,,,,,,,,,,,,,,
专项应付款(万元),,,,,,,,,,,,,,,,,,
预计非流动负债(万元),,,,,,,,,,,,,,,,,,
长期递延收益(万元),1831,1864,1898,1931,1965,2000,2034,2068,2135,2166,2195,1686,1730,1762,1602,1631,1030,
递延所得税负债(万元),,,,,,,,,,,,,,,,,,
其他非流动负债(万元),,,,,,,,,,,,,,,,,,
非流动负债合计(万元),1831,1864,1898,1931,1965,2000,2034,2068,2135,2166,2195,1686,1730,1762,1602,1631,1030,
负债合计(万元),11962,15161,15104,13771,14029,16532,14881,13545,13142,13115,12970,10797,8855,10068,9934,9689,7958,
实收资本(或股本)(万元),10956,10956,7304,5780,5780,5780,5780,5780,5780,5780,5780,5780,5780,5620,5620,5620,5002,
资本公积(万元),41828,41828,43581,3284,3284,3284,3284,3284,3284,1765,3284,3284,1765,5,5,5,5,
减:库存股(万元),,,,,,,,,,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,,,,,,
盈余公积(万元),3444,3444,3444,3444,2516,2516,2516,2509,1882,1889,1882,1875,1148,1148,523,523,170,
一般风险准备(万元),,,,,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,,,
未分配利润(万元),21168,19301,23855,21826,20260,17115,14295,12869,11656,10375,12276,10490,11023,7522,7322,4710,1527,
拟分配现金股利(万元),,,,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),77396,75529,78184,34334,31840,28695,25874,24442,22602,19808,23222,21429,19715,14295,13470,10858,6703,
少数股东权益(万元),,,,,,,,,,,31,32,36,47,63,-0,,
所有者权益(或股东权益)合计(万元),77396,75529,78184,34334,31840,28695,25874,24442,22602,19808,23254,21461,19751,14341,13532,10857,6703,
负债和所有者权益(或股东权益)总计(万元),89358,90690,93287,48105,45868,45227,40755,37986,35744,32924,36224,32259,28606,24409,23466,20546,14662,		
