报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2016-12-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
固定资产原值(万元),,39330,,34296,,29680,,24512,,21812,20017,5553,,3029,,,
累计折旧(万元),,5480,,4044,,3691,,2755,,1958,1228,908,,533,,,
固定资产净值(万元),,33850,,30253,,25989,,21757,,19855,18789,4645,,2495,,,
固定资产减值准备(万元),,,,,,,,,,,,,,,,,
固定资产(万元),,33850,,30253,29428,25989,22350,21757,19761,19855,18789,4645,3354,2495,1289,1130,
在建工程(万元),,10519,,14224,11340,20554,4931,3943,1457,280,942,7752,3913,1225,302,,
工程物资(万元),,26,,40,,363,129,186,224,9,10,10,120,61,,,
固定资产清理(万元),,,,,,,,,,,,,,,,,
生产性生物资产(万元),,,,,,,,,,,,,,,,,
公益性生物资产(万元),,,,,,,,,,,,,,,,,
油气资产(万元),,,,,,,,,,,,,,,,,
无形资产(万元),4074,4095,4124,4119,4134,4131,4105,4128,1591,1601,1616,1650,1667,1680,1718,1755,
开发支出(万元),,,,,,,,,,,,,,,,,
商誉(万元),,,,,,,,,,,,,,,,,
长期待摊费用(万元),105,125,132,,71,97,124,150,177,204,7,4,97,186,,37,
股权分置流通权(万元),,,,,,,,,,,,,,,,,
递延所得税资产(万元),1345,1107,841,711,234,234,228,228,209,209,183,195,171,154,120,30,
其他非流动资产(万元),3022,498,14,468,264,345,5854,219,701,614,259,1569,1053,267,196,,
非流动资产合计(万元),52494,50463,49560,50058,45717,51959,37985,30914,24396,23023,21981,15921,10403,6098,3625,2953,
资产总计(万元),108741,107754,117875,100771,96647,105676,103417,99341,77330,51968,41812,31682,26736,20686,15275,7884,
短期借款(万元),22910,20900,27900,29900,21480,25480,28170,26170,9470,7070,4050,4637,5000,1500,1300,500,
向中央银行借款(万元),,,,,,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,,,
交易性金融负债(万元),,,,,,,,,,,,,,,,,
衍生金融负债(万元),,,,,,,,,,,,,,,,,
应付票据(万元),524,524,,,,,,,121,121,212,,,,,,
应付账款(万元),8289,9114,,8556,,13815,6658,6792,5947,5017,6177,4010,2820,1779,618,307,
预收账款(万元),142,72,290,69,238,60,68,658,494,162,7,22,31,44,17,11,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,,,
应付职工薪酬(万元),442,439,311,497,509,606,723,1378,498,481,386,324,187,236,172,127,
应交税费(万元),128,175,126,468,669,523,878,1035,955,784,278,347,196,233,441,85,
应付利息(万元),67,43,39,54,,45,65,63,13,13,15,5,,,,,
应付股利(万元),,,,,,,2472,,,,,,,,100,,
其他应交款(万元),,,,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,,,
其他应付款(万元),,80,,11,101,21,94,97,10,13,12,238,553,226,3,139,
预提费用(万元),,,,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),352,347,2255,2338,2970,3570,3580,1600,1300,1600,1000,,,,,,
其他流动负债(万元),,,,,,,,,,,,,,,,,
流动负债合计(万元),32902,31695,39870,41894,35816,44120,42709,37793,18809,15261,12136,9582,8787,4018,2650,1169,
长期借款(万元),2990,3080,4488,4488,4950,4950,5000,6980,7940,7940,6000,2500,,,,,
应付债券(万元),16510,16261,16012,,,,,,,,,,,,,,
长期应付款(万元),,,,,,800,800,1100,1400,1400,,,,,,,
专项应付款(万元),,,,,,,,,,,,,,,,,
预计非流动负债(万元),,,,,,,,,,,,,,,,,
长期递延收益(万元),126,128,129,131,133,135,137,139,141,143,146,,,,,,
递延所得税负债(万元),,,,,,,,,,,,,,,,,
其他非流动负债(万元),,,,,,,,,,,,,,,,,
非流动负债合计(万元),19625,19469,20630,4619,5083,5885,5937,8219,9481,9483,6146,2500,0,0,0,0,
负债合计(万元),52527,51164,60500,46513,40899,50005,48646,46012,28289,24744,18282,12082,8787,4018,2650,1169,
实收资本(或股本)(万元),8240,8240,8240,8240,8240,8240,8240,8240,8240,6180,6180,6180,6180,6180,3371,3000,
资本公积(万元),23928,23928,23928,23928,23928,23928,23928,23928,23928,7323,7323,7323,7323,7323,4822,1560,
减:库存股(万元),,,,,,,,,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,,,,,
盈余公积(万元),2612,2612,2616,2616,2141,2141,2141,2141,1036,1036,1036,639,331,331,482,217,
一般风险准备(万元),,,,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,,
未分配利润(万元),17150,17526,18307,19475,21440,21363,20463,19021,15837,12685,8991,5458,4116,2834,3934,1712,
拟分配现金股利(万元),,,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),56214,56590,57375,54258,55748,55671,54771,53330,49040,27224,23530,19600,17949,16668,12609,6490,
少数股东权益(万元),,,,,,,,,,,,,,,16,225,
所有者权益(或股东权益)合计(万元),56214,56590,57375,54258,55748,55671,54771,53330,49040,27224,23530,19600,17949,16668,12625,6715,
负债和所有者权益(或股东权益)总计(万元),108741,107754,117875,100771,96647,105676,103417,99341,77330,51968,41812,31682,26736,20686,15275,7884,		
