报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2016-12-31,2015-12-31,2015-03-31,2014-12-31,2013-12-31,2012-12-31,
开发支出(万元),,,,,,,,,,,,,,,,,
商誉(万元),1447,1011,793,793,793,793,793,,,,,,,,,,
长期待摊费用(万元),2088,1883,1850,1476,1513,1513,1701,1608,1409,1408,1203,939,699,773,532,485,
股权分置流通权(万元),,,,,,,,,,,,,,,,,
递延所得税资产(万元),2476,2238,1636,1550,1331,1131,975,844,819,752,653,434,563,426,432,311,
其他非流动资产(万元),,,,,,,,,,,,,,,,,
非流动资产合计(万元),22286,20114,18477,17661,5745,4679,4699,3677,3547,3271,2931,2501,1874,1857,1567,1293,
资产总计(万元),128099,118269,107508,106231,102515,101178,94819,94137,86191,82974,39183,32901,28305,27751,22138,20729,
短期借款(万元),,,,,,,,,,,100,100,100,100,,,
向中央银行借款(万元),,,,,,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,,,
交易性金融负债(万元),,,,,,,,,,,,,,,,,
衍生金融负债(万元),,,,,,,,,,,,,,,,,
应付票据(万元),,,,,,,,,,,,,,,,,
应付账款(万元),13327,9667,,5101,,9535,7024,7917,6951,6294,6054,5594,4721,5490,3133,2804,
预收账款(万元),288,306,869,775,82,144,80,24,52,27,47,18,118,45,1,10,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,,,
应付职工薪酬(万元),4146,3581,2904,3303,3337,3018,2268,2589,1834,2004,1904,1508,783,1211,1078,940,
应交税费(万元),1095,720,710,825,856,613,806,836,538,399,944,466,388,275,446,305,
应付利息(万元),0,,,,,,,,,,,,,,,,
应付股利(万元),0,2783,,,,3043,,,,,,,,,,,
其他应交款(万元),,,,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,,,
其他应付款(万元),,3764,,3874,4659,3038,3038,3106,547,538,331,363,346,238,145,250,
预提费用(万元),,,,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),,,,,,,,,,,,,,,,,
其他流动负债(万元),,,,,,,,,,,,,,,,,
流动负债合计(万元),22368,20821,13247,13878,15749,19392,13216,14473,9922,9262,9379,8049,6456,7358,4804,4310,
长期借款(万元),,,,,,,,,,,,,,,,,
应付债券(万元),,,,,,,,,,,,,,,,,
长期应付款(万元),,,,,,,,,,,,,,,,,
专项应付款(万元),,,,,,,,,,,,,,,,,
预计非流动负债(万元),1182,920,945,970,1025,876,888,846,787,791,639,599,418,442,341,226,
长期递延收益(万元),2183,2547,2429,2547,1737,1291,1350,1459,1376,1416,1669,1066,1035,559,273,123,
递延所得税负债(万元),1442,1312,1227,1187,1630,1424,1338,1229,1624,1489,1229,1176,27,954,,,
其他非流动负债(万元),,,,,,,,,,,,,,,,,
非流动负债合计(万元),4807,4779,4601,4704,4392,3591,3576,3534,3787,3696,3538,2841,1480,1955,614,349,
负债合计(万元),27175,25600,17848,18582,20142,22983,16793,18007,13709,12958,12917,10891,7936,9312,5417,4659,
实收资本(或股本)(万元),10344,10337,7953,7953,7941,7913,6088,6088,6000,6000,4500,4500,4500,4500,4500,4500,
资本公积(万元),49677,48576,49991,49421,47983,45890,47350,46903,43999,43999,4799,4799,2550,4799,2550,2550,
减:库存股(万元),2826,3307,3343,3343,4061,2582,2635,2635,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,,,,,
盈余公积(万元),3977,3977,3977,3977,3044,3044,3044,3044,2250,2250,2250,1862,1490,1265,1029,647,
一般风险准备(万元),,,,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,,
未分配利润(万元),38006,32046,30385,28798,26583,23459,24154,22405,19735,17063,13812,10630,12122,8192,8968,8543,
拟分配现金股利(万元),,,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),100289,92490,89660,87649,82374,78195,78026,76130,72482,70016,26266,22010,20369,18439,16721,16070,
少数股东权益(万元),635,179,,,,,,,,,,,,,,,
所有者权益(或股东权益)合计(万元),100924,92669,89660,87649,82374,78195,78026,76130,72482,70016,26266,22010,20369,18439,16721,16070,
负债和所有者权益(或股东权益)总计(万元),128099,118269,107508,106231,102515,101178,94819,94137,86191,82974,39183,32901,28305,27751,22138,20729,		
