报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2013-12-31,
应付账款(万元),7320,7890,6867,8068,,,6518,5895,5014,4257,3471,3868,3617,3784,2451,
预收账款(万元),7041,6355,6190,6399,5499,5016,5648,5913,2506,1927,887,1779,1122,1145,555,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,,
应付职工薪酬(万元),310,555,476,461,294,463,449,362,422,263,318,370,361,404,306,
应交税费(万元),276,233,371,435,214,58,127,439,194,155,238,479,253,638,287,
应付利息(万元),4,4,,6,,,7,7,6,7,2,9,9,9,11,
应付股利(万元),,,,,,,,,,,320,,,,,
其他应交款(万元),,,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,,
其他应付款(万元),,41,,36,44,18,7,8,8,12,12,13,561,303,301,
预提费用(万元),,,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),,,,,,,,,,,,2400,800,800,800,
其他流动负债(万元),,,,,,,,,,,,,,,,
流动负债合计(万元),18291,20579,19441,20906,16901,16810,17756,17624,13152,11620,7749,11418,10222,10584,7261,
长期借款(万元),,,,,,,,,,,,,2400,2400,3200,
应付债券(万元),,,,,,,,,,,,,,,,
长期应付款(万元),,,,,,,,,,,,,,,,
专项应付款(万元),,,,,,,,,,,,,,,,
预计非流动负债(万元),200,200,200,200,,,,,,,,227,,,,
长期递延收益(万元),,,,,,,,,190,390,593,790,1190,600,,
递延所得税负债(万元),,,,,,,,,,,,,,,,
其他非流动负债(万元),,,,,,,,,,,,,,,,
非流动负债合计(万元),200,200,200,200,0,0,0,0,190,390,593,1017,3590,3000,3200,
负债合计(万元),18491,20779,19641,21106,16901,16810,17756,17624,13342,12010,8341,12434,13812,13584,10461,
实收资本(或股本)(万元),5340,4005,4005,4005,4005,4005,4005,4005,4005,4005,4005,4005,3600,3600,3600,
资本公积(万元),40700,11185,11185,11185,11185,11185,11185,11185,11185,11185,11185,11185,6785,6785,6785,
减:库存股(万元),,,,,,,,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,,,,
盈余公积(万元),2048,2048,2048,2049,2049,2049,2049,2049,1609,1609,1284,1284,1002,1002,824,
一般风险准备(万元),,,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,
未分配利润(万元),26649,24836,24284,22709,21083,19363,17783,17025,14954,13284,11659,10581,9500,8277,6771,
拟分配现金股利(万元),,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),74737,42075,41522,39948,38322,36602,35021,34263,31754,30083,28132,27054,20887,19664,17980,
少数股东权益(万元),287,274,256,219,173,156,151,152,216,,,,,,,
所有者权益(或股东权益)合计(万元),75024,42349,41778,40166,38495,36758,35173,34416,31970,30083,28132,27054,20887,19664,17980,
负债和所有者权益(或股东权益)总计(万元),93515,63128,61418,61272,55396,53569,52928,52040,45311,42093,36473,39488,34700,33249,28440,		
