报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
非流动资产合计(万元),66480,67321,70975,72325,116914,119017,120638,121875,69325,70577,69412,70118,62372,60205,57549,59220,52866,45458,36011,29991,22335,
资产总计(万元),239960,240660,237526,236560,322844,330409,330876,335918,232618,235977,238607,237610,234861,189343,180896,181676,172334,161716,149449,118694,102457,
短期借款(万元),6500,3000,695,835,949,999,664,2413,,,,,,,,,,8000,10000,,,
向中央银行借款(万元),,,,,,,,,,,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,,,,,,,,
交易性金融负债(万元),,,,,,,,,,,,,,,,,,,,,,
衍生金融负债(万元),,,,,,,,,,,,,,,,,,,,,,
应付票据(万元),,,,,,,,,,,,,,,,,,,,,,
应付账款(万元),13856,14120,,17101,,14113,15657,17474,12329,14457,15468,16218,11789,13436,14808,17888,14523,10292,8363,9185,5167,
预收账款(万元),16021,15128,15587,13060,14470,14489,18028,14830,15791,15887,17307,13541,21789,19592,12958,10989,11254,7873,6548,2983,5159,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,,,,,,,,
应付职工薪酬(万元),73,123,190,1769,53,59,74,1871,56,56,62,2004,136,374,377,2390,97,1656,1021,690,363,
应交税费(万元),510,566,522,997,3790,4422,4207,4274,507,709,583,1951,520,715,769,946,929,447,970,1229,159,
应付利息(万元),,4774,3896,2983,,2669,2107,1739,,,,,,,,,,,,,,
应付股利(万元),,,,,,,,,,,,,,,,,,,,,,
其他应交款(万元),,,,,,,,,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,,,,,,,,
其他应付款(万元),,66075,,63188,81783,86627,83798,91628,12949,14050,15343,16257,17179,17135,16900,16102,17188,13565,11984,5689,3167,
预提费用(万元),,,,,,,,,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),,,,,,,,,,,,,,,,,,,,,,
其他流动负债(万元),,,,,,,,,138,140,141,136,159,253,106,106,251,190,59,,,
流动负债合计(万元),107879,103787,99617,99933,113853,123378,124534,134229,41769,45300,48905,50106,51571,51506,45917,48421,44241,42024,38945,19776,14014,
长期借款(万元),,,,,,,,,,,,,,,2000,2000,2000,,,,,
应付债券(万元),,,,,,,,,,,,,,,,,,,,,,
长期应付款(万元),,,,,33,,,,,,,,,,,,,,,,,
专项应付款(万元),,33,,33,,33,33,33,33,33,72,186,,,,,,,,,,
预计非流动负债(万元),980,800,620,437,,,,,,,,,,,,,,,,,,
长期递延收益(万元),1460,1061,1120,1161,897,931,979,1007,642,675,715,754,742,730,866,888,251,304,285,,,
递延所得税负债(万元),22,22,29,29,30,30,30,30,,,,,,,,,,,,,,
其他非流动负债(万元),,,,,,,,,,,,,,,,,,,,,,
非流动负债合计(万元),2495,1915,1802,1660,959,993,1042,1070,675,708,787,940,742,730,2866,2888,2251,304,285,0,0,
负债合计(万元),110375,105702,101419,101593,114813,124371,125576,135299,42444,46008,49692,51047,52313,52236,48784,51309,46492,42329,39230,19776,14014,
实收资本(或股本)(万元),37261,37261,37261,37261,37261,37261,37261,37261,37261,37261,31051,31051,31051,23288,23288,23288,23288,23288,23288,23288,23288,
资本公积(万元),85997,85997,85997,85997,85997,85997,85997,85997,85997,85997,92207,92207,92207,55352,55352,55352,55352,55352,55352,55352,55352,
减:库存股(万元),,,,,,,,,,,,,,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,,,,,,,,,,
盈余公积(万元),3789,3789,3789,3789,3789,3789,3789,3789,3561,3561,3561,3561,3262,3262,3262,3262,2877,2876,2657,1554,794,
一般风险准备(万元),,,,,,,,,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,,,,,,,
未分配利润(万元),5144,9203,10017,8695,72242,70502,70094,65591,61463,61119,59900,57679,54043,53367,48371,46728,42687,36406,28415,18275,8634,
拟分配现金股利(万元),,,,,,,,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),132187,136248,137062,135740,199287,197548,197141,192638,188280,187936,186717,184495,180561,135267,130272,128628,124202,117922,109712,98469,88067,
少数股东权益(万元),-2603,-1290,-956,-773,8745,8490,8158,7981,1894,2034,2198,2068,1987,1839,1840,1739,1640,1466,507,450,375,
所有者权益(或股东权益)合计(万元),129585,134958,136106,134966,208032,206038,205300,200619,190175,189970,188914,186563,182548,137107,132112,130367,125842,119388,110219,98918,88443,
负债和所有者权益(或股东权益)总计(万元),239960,240660,237526,236560,322844,330409,330876,335918,232618,235977,238607,237610,234861,189343,180896,181676,172334,161716,149449,118694,102457,		
