报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
短期借款(万元),34134,23887,19093,19529,15059,12643,10648,8175,13818,16160,12118,5850,4000,6000,
向中央银行借款(万元),,,,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,
交易性金融负债(万元),,,,,,,,,,,17,,,,
衍生金融负债(万元),,,,,,,,,,,,,,,
应付票据(万元),28003,22157,,16035,,16053,10177,15343,13711,11378,12657,6501,5186,610,
应付账款(万元),51379,44115,,43951,,31836,29658,29743,25499,29381,23446,28035,12817,12590,
预收账款(万元),394,145,118,70,110,299,16,37,92,79,53,12,13,6,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,
应付职工薪酬(万元),3215,2242,2015,2412,2663,2158,1948,2179,1567,1482,1950,1789,1187,789,
应交税费(万元),846,260,980,867,1203,945,500,472,416,526,842,1219,610,390,
应付利息(万元),166,129,81,109,50,41,164,111,74,42,117,10,7,11,
应付股利(万元),,,,,,,,,,,,5000,,,
其他应交款(万元),,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,
其他应付款(万元),,279,,357,,165,245,457,4147,3496,1235,642,2007,735,
预提费用(万元),,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),42,19,82,155,186,91,93,154,,,,,,,
其他流动负债(万元),,,,,,,,,,,,,,,
流动负债合计(万元),128390,93234,87400,83485,73247,64232,53449,56671,59324,62544,52435,49058,25826,21131,
长期借款(万元),11203,818,961,1001,1139,1382,1539,1744,2131,2381,2270,609,,,
应付债券(万元),,,,,,,,,,,,,,,
长期应付款(万元),,,,,,,,,,,,,,,
专项应付款(万元),,,,,,,,,,,,,,,
预计非流动负债(万元),,,,,,,,,,,,,,,
长期递延收益(万元),611,311,430,430,380,505,444,463,289,296,103,134,75,30,
递延所得税负债(万元),1194,,,,,,,,,,,,,,
其他非流动负债(万元),,,,,,,,,,,,,,,
非流动负债合计(万元),23772,1128,1390,1431,1519,1886,1983,2206,2420,2678,2373,743,75,30,
负债合计(万元),152161,94362,88790,84916,74766,66119,55432,58877,61744,65222,54808,49801,25901,21161,
实收资本(或股本)(万元),22630,20180,20180,20180,20180,20180,20180,20180,20180,15130,15130,15130,7945,7945,
资本公积(万元),61461,24305,24305,24305,24305,24305,24305,24305,24305,1066,1066,1066,17,17,
减:库存股(万元),3905,,,,,,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,,,
盈余公积(万元),1779,1779,1779,1779,1338,1338,1338,1338,956,956,956,609,922,497,
一般风险准备(万元),,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,
未分配利润(万元),18361,17495,20906,19187,19082,16773,17308,15756,14474,12371,9575,3878,8303,4393,
拟分配现金股利(万元),,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),100398,63813,67134,65499,64954,62614,63101,61585,59940,29546,26792,20714,17190,12853,
少数股东权益(万元),133,,,,,,,,,,,,,-1,
所有者权益(或股东权益)合计(万元),100531,63813,67134,65499,64954,62614,63101,61585,59940,29546,26792,20714,17190,12852,
负债和所有者权益(或股东权益)总计(万元),252692,158175,155924,150415,139720,128732,118533,120462,121684,94768,81600,70514,43091,34013,		
