报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2014-12-31,2013-12-31,
实收资本(或股本)(万元),18972,18972,18972,18972,18972,18972,18972,18972,18972,18972,18972,18972,14229,14229,13500,5000,
资本公积(万元),22411,22411,22411,22411,22411,22411,22411,22411,22411,22411,22411,22411,1971,1971,790,,
减:库存股(万元),,,,,,,,,,,,,,,,,
专项储备(万元),7,7,8,,,,,,,,,,,,,,
盈余公积(万元),1758,1758,1758,1758,1663,1663,1663,1663,1147,1147,1147,1147,625,625,204,80,
一般风险准备(万元),,,,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,,
未分配利润(万元),19309,19324,19356,18699,17364,17820,18022,17407,15227,14008,13569,13013,10458,8000,3418,1423,
拟分配现金股利(万元),,,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),62466,62471,62505,61840,60410,60866,61068,60453,57757,56538,56099,55544,27283,24825,17912,6503,
少数股东权益(万元),,,,,,,,,,,,,,,,663,
所有者权益(或股东权益)合计(万元),62466,62471,62505,61840,60410,60866,61068,60453,57757,56538,56099,55544,27283,24825,17912,7166,
负债和所有者权益(或股东权益)总计(万元),80374,78032,80004,75793,75549,76234,73349,73329,67119,66626,65432,64636,42221,39770,26842,15310,		
