报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2016-12-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
应付票据(万元),,,,,,,,,,,,62,,,,,
应付账款(万元),7820,6099,,4809,,4647,5107,5685,5495,5283,6488,5281,3256,3535,3736,1838,
预收账款(万元),64,57,110,59,40,88,26,19,31,10,10,42,39,0,17,0,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,,,
应付职工薪酬(万元),748,693,723,866,715,695,676,771,559,515,635,607,412,528,363,240,
应交税费(万元),642,485,603,797,870,645,445,429,386,531,480,366,348,460,451,63,
应付利息(万元),,,,,,,,,,,,,,,,,
应付股利(万元),,,,,,,,,,,,,,,,,
其他应交款(万元),,,,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,,,
其他应付款(万元),,2693,,2611,823,844,792,709,2160,726,502,611,822,467,571,195,
预提费用(万元),,,,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),1377,600,550,482,465,282,216,2206,2094,1761,552,319,300,150,,,
其他流动负债(万元),,,,,,,,,,,,,,,,,
流动负债合计(万元),20215,20827,17354,17324,12251,8102,7262,9819,13224,11826,10666,8287,6678,7441,9038,3737,
长期借款(万元),,1064,1164,1029,1062,681,415,531,2896,3118,4679,4682,4832,2850,,,
应付债券(万元),,,,,,,,,,,,,,,,,
长期应付款(万元),,,,,,,,,,,,,,,,,
专项应付款(万元),,,,,,,,,,,,,,,,,
预计非流动负债(万元),,,,,,,,,,,,,,,,,
长期递延收益(万元),44,48,51,55,58,62,65,69,70,70,70,,,,,,
递延所得税负债(万元),,,,,,,,,,,,,,,,,
其他非流动负债(万元),,,,,,,,,,,,,,,,,
非流动负债合计(万元),44,1112,1215,1084,1120,742,480,600,2966,3188,4749,4682,4832,2850,0,0,
负债合计(万元),20259,21939,18569,18407,13371,8844,7742,10419,16190,15015,15415,12969,11510,10291,9038,3737,
实收资本(或股本)(万元),8970,8975,8955,8955,8955,8827,8827,8827,8827,6620,6620,6620,6000,6000,6000,6000,
资本公积(万元),26030,25986,25602,25387,25125,23223,23223,23223,23223,6395,6395,6395,2365,2365,2365,2365,
减:库存股(万元),1244,2064,1874,1874,,,,,,,,,,,,,
专项储备(万元),129,135,127,122,207,193,166,147,143,131,116,60,37,9,,,
盈余公积(万元),2525,2525,2525,2525,2146,2146,2146,2146,1813,1813,1813,1439,1263,1263,1066,862,
一般风险准备(万元),,,,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,,
未分配利润(万元),29080,27413,27145,25801,24788,23309,23217,22206,21145,19780,17350,13628,11978,10562,6533,4149,
拟分配现金股利(万元),,,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),65489,62970,62479,60916,61221,57698,57579,56549,55151,34738,32294,28143,21643,20199,15964,13375,
少数股东权益(万元),178,170,168,231,219,94,110,116,123,131,,,,,10,42,
所有者权益(或股东权益)合计(万元),65667,63140,62646,61147,61440,57792,57689,56665,55274,34868,32294,28143,21643,20199,15974,13418,
负债和所有者权益(或股东权益)总计(万元),85926,85079,81215,79554,74811,66636,65431,67084,71465,49883,47709,41112,33152,30490,25013,17155,		
