报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
其他应付款(万元),,3008,,15384,,671,896,1104,950,625,1950,2116,977,3229,
预提费用(万元),,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),,,,,,,,,,,,,,,
其他流动负债(万元),,,,,,,,,,,,,,,
流动负债合计(万元),78746,84589,85918,77589,55240,47003,33323,32236,35811,30881,27737,45922,38957,35388,
长期借款(万元),,,,,,,,,,,,,,,
应付债券(万元),10290,10145,,,,,,,,,,,,,
长期应付款(万元),,,,,,,,,,,,,,,
专项应付款(万元),,,,,,,,,,,,,,,
预计非流动负债(万元),,,,,,,,,,,,,,,
长期递延收益(万元),767,780,792,805,818,830,843,855,868,881,906,956,500,,
递延所得税负债(万元),,,,,,,,,,,,,,,
其他非流动负债(万元),,,,,,,,,,,,12462,7091,,
非流动负债合计(万元),11057,10925,792,805,818,830,843,855,868,881,906,13418,7591,0,
负债合计(万元),89804,95513,86710,78394,56057,47833,34166,33092,36679,31761,28642,59340,46548,35388,
实收资本(或股本)(万元),47424,47424,47424,46998,46998,46998,46998,46998,46998,42298,42298,42298,36388,25965,
资本公积(万元),55662,55662,55539,53889,53821,53821,53821,53821,53821,26482,26482,26482,3300,125,
减:库存股(万元),1857,1857,1874,,,,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,,,
盈余公积(万元),3567,3567,3567,3567,2480,2480,2480,2480,1209,1209,1209,146,1228,311,
一般风险准备(万元),,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,
未分配利润(万元),63854,59428,55283,50640,48404,44605,39632,36475,32334,28453,26764,10260,10057,455,
拟分配现金股利(万元),,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),168650,164223,159938,155093,151703,147904,142931,139774,134362,98442,96752,79186,50973,26856,
少数股东权益(万元),-88,-54,-39,-22,-19,-7,,,,,,,,,
所有者权益(或股东权益)合计(万元),168562,164169,159899,155071,151684,147898,142931,139774,134362,98442,96752,79186,50973,26856,
负债和所有者权益(或股东权益)总计(万元),258366,259683,246609,233465,207741,195731,177097,172866,171041,130203,125394,138525,97521,62244,		
