报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-03-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
国际票证结算(万元),,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),,,,,694,655,547,534,10757,26131,26076,979,25788,1832,659,
其他流动负债(万元),,,,,,,,,,,,,,,,
流动负债合计(万元),106426,95820,100164,107936,100560,102272,103674,120669,140449,167258,164835,117884,159345,167676,149025,
长期借款(万元),,,,,,,,,,,,25000,6119,24388,,
应付债券(万元),,,,,,,,,,,,,,,,
长期应付款(万元),,,,,,,,,,,,,,,,
专项应付款(万元),,,,,,,,,,,,,,,,
预计非流动负债(万元),1531,1523,2375,2014,1677,2209,3356,3077,6621,5918,5582,4982,5214,2566,1100,
长期递延收益(万元),5080,4341,4297,4425,2609,2882,2746,2694,3109,2153,2255,3180,1929,2662,2797,
递延所得税负债(万元),,,,,,,,,,,,,8,2,5,
其他非流动负债(万元),,,,,,,,,,,,,,,360,
非流动负债合计(万元),6611,5865,6672,6440,4287,5092,6102,5771,9730,8070,7837,33163,13270,29618,4262,
负债合计(万元),113037,101685,106836,114375,104847,107364,109777,126440,150179,175329,172672,151047,172616,197294,153288,
实收资本(或股本)(万元),47310,47310,47310,47310,47310,47310,47310,47310,40000,40000,40000,40000,40000,40000,8235,
资本公积(万元),87558,87558,87558,87558,87558,87558,87558,87558,782,782,782,782,782,782,2458,
减:库存股(万元),3344,1965,,,,,,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,,,,
盈余公积(万元),15796,15796,15796,15796,14626,14626,14626,14626,12517,12517,12517,8594,6178,3997,7921,
一般风险准备(万元),,,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,
未分配利润(万元),199839,197052,193973,193115,196398,194094,205031,204449,198222,185421,187554,173976,170274,164832,170227,
拟分配现金股利(万元),,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),343764,342078,340533,340083,342233,339326,349598,349468,247020,235028,237252,219571,213381,205422,184891,
少数股东权益(万元),292,234,237,232,70,66,72,189,80,319,436,793,654,2351,2419,
所有者权益(或股东权益)合计(万元),344056,342312,340770,340315,342302,339391,349671,349657,247100,235347,237688,220365,214035,207773,187311,
负债和所有者权益(或股东权益)总计(万元),457093,443997,447606,454690,447149,446756,459447,476097,397279,410676,410359,371412,386651,405067,340598,		
