报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
持有至到期投资(万元),,,,,,,,,,,,,,,,,,,,,,
长期应收款(万元),,,,,,,,,,,,,,,,,,,,,,
长期股权投资(万元),8326,8340,4143,4175,3957,4026,4281,4167,230,230,230,,600,,,,,,,,,
其他长期投资(万元),,,,,,,,,,,,,,,,,,,,,,
投资性房地产(万元),581,588,602,617,631,646,660,675,689,704,718,732,747,761,776,790,819,848,906,964,1021,
固定资产原值(万元),,127309,,112511,,112275,,111473,,112114,,90753,,87359,,82518,80393,77205,38011,29742,22121,
累计折旧(万元),,63795,,59722,,56969,,53616,,49039,,39029,,34566,,29533,25344,20532,14658,10230,7283,
固定资产净值(万元),,63514,,52789,,55306,,57856,,63076,,51724,,52792,,52985,55049,56673,23353,19512,14839,
固定资产减值准备(万元),,,,,,,,,,,,,,,,,,,,,,
固定资产(万元),,63514,,52789,53703,55306,56218,57856,61227,63076,64710,51724,51024,52792,54835,52985,55049,56673,23353,19512,14839,
在建工程(万元),,74905,,67297,12421,8177,4191,3895,3857,3604,4627,4395,11,,,,,,13287,1632,,
工程物资(万元),,,,,,,,,,,,,,,,,,,,,,
固定资产清理(万元),,,,,,,,,,,,,,,,,,,,,,
生产性生物资产(万元),,,,,,,,,,,,,,,,,,,,,,
公益性生物资产(万元),,,,,,,,,,,,,,,,,,,,,,
油气资产(万元),,,,,,,,,,,,,,,,,,,,,,
无形资产(万元),81428,81931,82167,82724,89574,90245,74664,75145,74244,74788,74601,71329,45898,35475,35713,30223,30579,30978,16265,16521,16834,
开发支出(万元),,,,,,,,,,,,,,,,,,,,,,
商誉(万元),10274,10274,10274,10274,11819,11819,11819,11819,13895,13895,13895,,,,,,,,,,,
长期待摊费用(万元),40716,26947,16685,16677,17094,17688,18294,18893,19162,19248,19091,17271,17194,17466,18007,18158,18668,20781,5754,4553,79,
股权分置流通权(万元),,,,,,,,,,,,,,,,,,,,,,
递延所得税资产(万元),85,82,82,82,14,14,1,14,28,28,28,0,,,,,,,,,,
其他非流动资产(万元),16852,14289,27740,19866,117537,68990,37697,45130,29048,25804,23568,15435,26137,25634,23738,26550,15755,11038,35329,10584,,
非流动资产合计(万元),293376,283496,268653,257125,307351,257511,208427,218193,204192,203187,203279,162686,141609,132128,133069,128707,120870,120317,94893,53766,32773,
资产总计(万元),420623,404427,409831,401087,396027,363033,371737,315959,316839,310510,318590,263003,250960,244014,255321,167291,174578,169671,138932,103772,74806,
短期借款(万元),54225,54325,60066,62990,60600,57900,37500,18600,18977,16577,14377,13407,,,,,,,,,,
向中央银行借款(万元),,,,,,,,,,,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,,,,,,,,
交易性金融负债(万元),,,,,,,,,,,,,,,,,,,,,,
衍生金融负债(万元),,,,,,,,,,,,,,,,,,,,,,
应付票据(万元),,,,,,,,,,,,,,,,,,,,,,
应付账款(万元),23253,16706,,22564,,1415,1222,1656,1316,1422,2405,1167,959,1103,729,1168,1266,854,984,799,1663,
预收账款(万元),42206,47534,48132,36662,39717,44286,47197,37577,42272,44954,48306,35145,41375,42284,45222,31242,44532,37115,30806,30693,15628,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,,,,,,,,
应付职工薪酬(万元),2994,2941,2636,2671,2787,2803,2681,3114,3469,3384,3092,4298,3459,3439,3079,6623,2800,6449,7198,3081,2470,
应交税费(万元),2049,1456,1925,2225,930,1962,1910,1674,2088,2510,2767,1832,1136,1378,5754,6553,6258,10802,6820,4953,4087,
应付利息(万元),8,9,7,7,8,8,8,,,,,,,,,,,,,,,
应付股利(万元),1541,5141,,,1089,1089,,,,9195,,,,624,,,2477,,,,,
其他应交款(万元),,,,,,,,,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,,,,,,,,
其他应付款(万元),,20380,,18938,,13350,26590,5352,8579,8701,20215,3182,5204,8403,9569,9108,8061,9649,7669,3290,1562,
预提费用(万元),,,,,,,,,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),,,,,,,2900,3000,,,109,266,3471,6634,8826,10523,881,1096,,,,
其他流动负债(万元),,,,,,,,,0,,,,,,,,,,,,,
流动负债合计(万元),148653,148492,148785,146057,125290,122813,120008,70974,76702,86744,91271,59297,55603,63865,73179,65218,66275,65965,53478,42816,25409,
长期借款(万元),28600,13900,17000,15000,11000,11000,11000,11000,14000,4900,4900,,,,,,12968,13731,8521,,,
应付债券(万元),,,,,,,,,,,,,,,,,,,,,,
长期应付款(万元),,10456,,,,,,,,,,,,38,282,266,281,551,,,,
专项应付款(万元),,,,,,,,,,,,,,,,,,,,,,
预计非流动负债(万元),,,,,,,,,,,,,,,,,,,,,,
长期递延收益(万元),25386,27770,30117,32545,34164,13647,13808,12473,12624,12775,12926,13077,13228,13380,,13682,13984,14787,15392,15521,,
递延所得税负债(万元),952,1009,867,884,2134,2159,2184,2210,2230,2251,2273,1297,1305,,,,,,,,,
其他非流动负债(万元),,,,,,,,,,,,,,,13531,,,,,,19431,
非流动负债合计(万元),64290,53134,57606,48429,47298,26806,26992,25682,28854,19926,20099,14374,14534,13418,13813,13948,27234,29069,23913,15521,19431,
负债合计(万元),212944,201626,206391,194486,172587,149619,147000,96656,105555,106670,111370,73671,70137,77283,86993,79166,93509,95034,77390,58337,44840,
实收资本(或股本)(万元),58800,58800,58800,58800,58800,58800,42000,42000,42000,42000,42000,42000,42000,42000,42000,37000,37000,37000,12000,12000,12000,
资本公积(万元),56154,56154,56154,56154,56154,56154,75600,75600,75600,75600,75600,75600,75600,77870,77870,4912,4912,4912,12068,10437,4439,
减:库存股(万元),16996,11997,12000,5954,,,,,,,,,,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,,,,,,,,,,
盈余公积(万元),20320,20320,20320,20320,17272,17272,17272,17272,13913,13913,13913,13913,10784,10784,10784,10784,6855,6855,5813,2950,880,
一般风险准备(万元),,,,,,,,,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,,,,,,,
未分配利润(万元),52818,43342,48364,45460,45307,37589,40175,39043,40072,30193,33491,31508,31028,21545,23198,22643,21323,14015,20978,10406,7834,
拟分配现金股利(万元),,,,,,,,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),171096,166619,171638,174781,177533,169816,175048,173916,171585,161706,165004,163021,159412,152200,153853,75340,70089,62782,50860,35793,25154,
少数股东权益(万元),36583,36181,31802,31820,45906,43598,49690,45387,39699,42133,42216,26312,21410,14531,14476,12786,10979,11855,10682,9642,4813,
所有者权益(或股东权益)合计(万元),207679,202801,203440,206602,223439,213414,224737,219303,211284,203840,207220,189333,180822,166731,168328,88125,81069,74637,61542,45435,29967,
负债和所有者权益(或股东权益)总计(万元),420623,404427,409831,401087,396027,363033,371737,315959,316839,310510,318590,263003,250960,244014,255321,167291,174578,169671,138932,103772,74806,		
