报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2016-12-31,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31,
递延所得税资产(万元),780,754,774,705,566,524,464,458,436,470,339,306,482,239,181,58,
其他非流动资产(万元),179,295,200,232,3067,112,639,53,118,496,659,245,463,,,,
非流动资产合计(万元),26609,25305,25315,25338,23703,20938,21021,20867,19749,19272,17775,14790,13891,11329,9232,8278,
资产总计(万元),106681,104562,102682,102996,98967,95049,93444,94069,87921,96306,53129,37781,37286,28874,23607,17340,
短期借款(万元),700,700,,,,,,,,7797,5808,3776,6515,2201,4038,6500,
向中央银行借款(万元),,,,,,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,,,
交易性金融负债(万元),,,,,,,,,,,,,,,,,
衍生金融负债(万元),,,,,,,,,,,,,,,,,
应付票据(万元),1218,1631,,2558,,1100,1850,3351,3384,2442,2643,1285,1498,1025,610,782,
应付账款(万元),19152,19834,,19751,,19235,16801,16826,14525,19043,18998,12797,11113,10259,8745,3188,
预收账款(万元),732,635,396,561,659,342,716,754,345,361,140,17,110,124,88,89,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,,,
应付职工薪酬(万元),2112,1654,1218,2287,2005,1547,1171,2338,1601,1246,1643,1322,1038,1002,900,506,
应交税费(万元),572,911,537,223,399,634,701,743,542,701,503,380,365,342,600,145,
应付利息(万元),,,,,,,,,,8,8,7,4,7,8,,
应付股利(万元),,,,,,,,,,,,,1500,,,500,
其他应交款(万元),,,,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,,,
其他应付款(万元),,102,,30,120,132,65,69,363,577,755,489,182,249,226,169,
预提费用(万元),,,,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),,,,,,,,,,,,800,,,,,
其他流动负债(万元),,,,,,,,,,,,,,,,,
流动负债合计(万元),24554,25468,23552,25409,24691,22989,21304,24080,20760,32175,30497,20873,22325,15209,15215,11879,
长期借款(万元),,,,,,,,,,,,60,910,480,,,
应付债券(万元),,,,,,,,,,,,,,,,,
长期应付款(万元),,,,,,,,,,,,,,,,,
专项应付款(万元),,,,,,,,,,,,,,,,,
预计非流动负债(万元),,,,,,,,,,,,,,,,,
长期递延收益(万元),57,59,63,68,73,78,84,89,20,23,29,,,,,,
递延所得税负债(万元),978,902,895,883,465,361,275,263,234,195,155,92,118,35,,,
其他非流动负债(万元),,,,,,,,,,,,,,,,,
非流动负债合计(万元),1035,961,959,951,539,440,359,351,254,218,184,152,1028,515,0,0,
负债合计(万元),25589,26429,24511,26360,25230,23429,21663,24432,21013,32393,30681,21025,23353,15724,15215,11879,
实收资本(或股本)(万元),16000,16000,16000,16000,16000,16000,16000,16000,16000,16000,12000,12000,12000,2273,2273,2273,
资本公积(万元),36692,36692,36692,36692,36692,36692,36692,36692,36692,36692,718,718,718,687,687,556,
减:库存股(万元),,,,,,,,,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,,,,,
盈余公积(万元),3388,3388,3388,3388,2391,2391,2391,2391,1453,1453,1453,648,5,1141,774,438,
一般风险准备(万元),,,,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,,
未分配利润(万元),24702,21753,21807,20304,18452,16319,16497,14344,12549,9572,8124,3229,1034,9049,4659,2195,
拟分配现金股利(万元),,,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),80782,77833,77887,76385,73536,71403,71580,69428,66694,63717,22295,16595,13757,13150,8393,5461,
少数股东权益(万元),309,300,284,251,201,217,200,209,213,196,152,160,176,,,,
所有者权益(或股东权益)合计(万元),81092,78133,78172,76636,73738,71620,71781,69637,66907,63913,22447,16756,13933,13150,8393,5461,
负债和所有者权益(或股东权益)总计(万元),106681,104562,102682,102996,98967,95049,93444,94069,87921,96306,53129,37781,37286,28874,23607,17340,		
