报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
长期递延收益(万元),1693,1749,1699,1697,950,947,1049,1224,1241,1318,1681,1024,967,593,
递延所得税负债(万元),,,,,,,,,,,,,,,
其他非流动负债(万元),,,,,,,,,,,,,,,
非流动负债合计(万元),1726,1773,1729,1756,993,1015,1140,1322,1420,1630,2169,1103,1063,764,
负债合计(万元),6384,6526,7789,10391,12933,14156,14343,12644,12337,10633,11189,9210,11740,4615,
实收资本(或股本)(万元),15000,15000,15000,15000,15000,15000,10000,10000,7500,7500,7500,7500,7500,7500,
资本公积(万元),24162,24162,24162,24162,24445,24445,29445,29445,4677,4677,4677,4677,4471,4471,
减:库存股(万元),,,,,,,,,,,,,,,
专项储备(万元),1011,982,962,933,913,885,843,800,754,705,616,524,403,258,
盈余公积(万元),3471,3471,3471,3471,3016,3016,3016,3016,2210,2210,2210,1504,1211,915,
一般风险准备(万元),,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,
未分配利润(万元),15646,15756,17265,18034,19315,18128,19267,18055,17692,15694,13963,8132,6920,7663,
拟分配现金股利(万元),,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),59291,59372,60861,61601,62688,61473,62570,61316,32833,30786,28966,22337,20506,20807,
少数股东权益(万元),,,,,2071,2084,1755,1752,1596,1599,1750,914,457,,
所有者权益(或股东权益)合计(万元),59291,59372,60861,61601,64759,63557,64325,63068,34429,32386,30717,23251,20962,20807,
负债和所有者权益(或股东权益)总计(万元),65674,65898,68650,71992,77692,77713,78668,75712,46765,43019,41905,32461,32702,25421,		
