报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-06-30,2016-12-31,2015-12-31,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
专项储备(万元),,,,,,,,,,,,,,,,,
盈余公积(万元),3408,3408,3408,3408,2713,2713,2713,2713,2584,2692,1761,1200,647,647,226,225,
一般风险准备(万元),,,,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,,
未分配利润(万元),28979,25554,24545,21938,21605,19197,18314,15966,12701,14350,10637,7351,5131,4092,580,-449,
拟分配现金股利(万元),,,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),71898,67868,66343,63263,61884,59477,58594,27283,23890,25651,21008,16947,14174,13135,9202,7291,
少数股东权益(万元),-2849,-2843,-4261,-4059,-3432,-3220,-3174,-2975,-2481,-1620,-232,,,,,113,
所有者权益(或股东权益)合计(万元),69049,65026,62081,59204,58452,56257,55420,24309,21409,24030,20776,16947,14174,13135,9202,7405,
负债和所有者权益(或股东权益)总计(万元),85767,83499,72025,70398,63503,60530,59941,30821,26613,27817,23238,22768,19258,20993,11222,8869,		
