报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
应付分保账款(万元),,,,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),,,,,,,,,,,1767,1767,2765,,,155,
其他流动负债(万元),,,,,,,,,,,,,,,,,
流动负债合计(万元),14148,14232,14681,15836,14025,12264,13379,19648,21102,23918,48644,63898,61837,86990,62003,62075,
长期借款(万元),,,,,,,,,,,7668,7668,21755,,,,
应付债券(万元),,,,,,,,,,,,,,,,,
长期应付款(万元),,,,,,,,,,,,,,,,,
专项应付款(万元),,,,,,,,,,,,,,,,,
预计非流动负债(万元),14,19,38,38,1,1,,,70,70,70,70,,,,,
长期递延收益(万元),,,,,,,,,,,,,,,,,
递延所得税负债(万元),,,,,,,,,,,,,,,,,
其他非流动负债(万元),,,,,,,,,,,,,,,,,
非流动负债合计(万元),14,19,38,38,1,1,0,0,70,70,7738,7738,21755,0,0,0,
负债合计(万元),14162,14251,14719,15874,14025,12264,13379,19648,21172,23988,56382,71636,83592,86990,62003,62075,
实收资本(或股本)(万元),43880,43880,43880,43880,43880,43880,43880,43880,43880,43880,37880,37880,37880,34880,34880,34880,
资本公积(万元),73119,73119,73119,73119,73119,73119,73119,73119,73119,73119,17591,17591,17591,,,,
减:库存股(万元),,,,,,,,,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,,,,,
盈余公积(万元),10364,10364,10364,10364,10364,10364,10364,10364,8820,8820,8820,8820,7504,6197,4618,3007,
一般风险准备(万元),,,,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,,
未分配利润(万元),98947,100791,103204,106402,111205,112029,118703,118472,116822,113179,107279,101210,80771,57391,37981,22200,
拟分配现金股利(万元),,,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),226310,228153,230567,233765,238568,239392,246066,245834,242640,238997,171570,165501,143747,98467,77479,60086,
少数股东权益(万元),,,,,,,,,,,,,,,,,
所有者权益(或股东权益)合计(万元),226310,228153,230567,233765,238568,239392,246066,245834,242640,238997,171570,165501,143747,98467,77479,60086,
负债和所有者权益(或股东权益)总计(万元),240472,242404,245286,249639,252593,251656,259445,265482,263812,262986,227952,237137,227339,185457,139482,122161,		
