报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-06-30,2016-12-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
长期借款(万元),,,,,,,,,,,,,,,,
应付债券(万元),,,,,,,,,,,,,,,,
长期应付款(万元),,,,,,,,,,,,,,,,
专项应付款(万元),,,,,,,,,,,,,,,,
预计非流动负债(万元),,,,,,,,,,,,,,,,
长期递延收益(万元),,,,,,,,,,,,,,,,
递延所得税负债(万元),7,5,,,,,,,,,,,,,,
其他非流动负债(万元),,,,,,,,,,,,,,,,
非流动负债合计(万元),7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,
负债合计(万元),38583,28027,27129,56731,32659,31861,20246,35512,23873,20864,21937,23153,20435,15407,10956,
实收资本(或股本)(万元),13200,13200,13200,13200,13200,13200,13200,13200,9900,9900,9900,9900,9677,9677,15500,
资本公积(万元),35484,35480,35474,35472,35472,35472,35472,35472,8271,8271,8271,8271,861,861,4,
减:库存股(万元),,,,,,,,,,,,,,,,
专项储备(万元),9,6,1,18,20,23,15,2,,,3,3,,,,
盈余公积(万元),2320,2320,2320,2320,1680,1680,1680,1680,1172,1172,502,,6050,6050,6050,
一般风险准备(万元),,,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,
未分配利润(万元),17084,20616,23021,22302,23140,22224,23945,22404,18694,18628,16314,13295,14830,11645,20969,
拟分配现金股利(万元),,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),68063,71572,73955,73268,73468,72535,74221,72663,37964,37907,34915,31462,31418,28233,42524,
少数股东权益(万元),6247,6295,6285,6263,6412,6529,6653,6618,6358,6451,7191,6768,7086,6539,6100,
所有者权益(或股东权益)合计(万元),74309,77867,80240,79531,79880,79063,80873,79281,44322,44358,42106,38231,38503,34772,48623,
负债和所有者权益(或股东权益)总计(万元),112892,105894,107369,136262,112539,110924,101120,114793,68195,65222,64043,61384,58938,50179,59580,		
