报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
资本公积(万元),37970,37062,36918,36918,37037,37037,36952,36952,36952,27719,27719,27721,51915,1030,,
减:库存股(万元),,,,,,,,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,,,,
盈余公积(万元),3139,3139,3139,3139,2047,2047,2047,2047,1133,1133,1133,1133,358,750,500,
一般风险准备(万元),,,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,
未分配利润(万元),37540,33130,34246,31147,29792,26153,23244,19671,17954,15017,11783,8214,1268,10393,11255,
拟分配现金股利(万元),,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),118776,113449,114415,111310,108992,105333,102323,98761,96131,79862,76619,73048,65345,13673,12755,
少数股东权益(万元),933,1220,386,441,600,745,58,61,74,87,54,,,,,
所有者权益(或股东权益)合计(万元),119709,114669,114800,111751,109592,106078,102380,98823,96205,79948,76673,73048,65345,13673,12755,
负债和所有者权益(或股东权益)总计(万元),170376,167090,168067,159139,156856,152350,144093,135201,132339,111833,103371,97360,79498,23971,18915,		
