报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
持有至到期投资(万元),,,,,,,,,,,,,,,
长期应收款(万元),,,,,,,,,,,,,,,
长期股权投资(万元),3809,3720,3190,3162,,,,,,,,,,,
其他长期投资(万元),,,,,,,,,,,,,,,
投资性房地产(万元),,,,,,,,,,,,,,,
固定资产原值(万元),,29128,,28258,,28010,,27036,,26166,25406,25720,6435,,
累计折旧(万元),,8682,,7677,,6651,,5669,,4870,4093,3225,2039,,
固定资产净值(万元),,20446,,20581,,21359,,21367,,21296,21314,22495,4396,,
固定资产减值准备(万元),,,,,,,,,,,,,,,
固定资产(万元),,20446,,20581,20895,21359,21677,21367,21433,21296,21314,22495,4396,4528,
在建工程(万元),,1910,,922,462,274,34,24,,44,97,,,,
工程物资(万元),,,,,,,,,,,,,,,
固定资产清理(万元),,,,,,,,,,,,,,,
生产性生物资产(万元),,,,,,,,,,,,,,,
公益性生物资产(万元),,,,,,,,,,,,,,,
油气资产(万元),,,,,,,,,,,,,,,
无形资产(万元),2575,2590,2257,2317,2374,2434,2523,2537,2586,2566,2662,2383,,,
开发支出(万元),,,,,,,,,,,,,,,
商誉(万元),,,,,,,,,,,,,,,
长期待摊费用(万元),718,61,70,80,85,94,103,,,,,70,211,351,
股权分置流通权(万元),,,,,,,,,,,,,,,
递延所得税资产(万元),8050,8221,7688,6873,7803,6842,5908,5649,5658,5658,4097,3924,3598,1833,
其他非流动资产(万元),,,,,900,900,,,,,,,,,
非流动资产合计(万元),38550,38920,37784,35935,34519,31903,30245,29576,29677,29565,28243,28947,8254,6748,
资产总计(万元),351005,344691,331600,343717,304931,295887,281095,275580,193517,183897,174564,149651,119623,94761,
短期借款(万元),126,1032,1406,1257,,,,,,,,,,,
向中央银行借款(万元),,,,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,
交易性金融负债(万元),,,,,,,,,,,,,,,
衍生金融负债(万元),,,,,,,,,,,,,,,
应付票据(万元),1429,394,,57,,,,,,,,,,,
应付账款(万元),46814,51611,,53027,,44271,31637,36029,31251,36830,29984,18479,21290,14672,
预收账款(万元),115476,113802,120131,124893,112628,106345,97604,96975,76633,66948,74063,72732,61799,54560,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,
应付职工薪酬(万元),3675,3280,1842,6954,2990,3062,1463,6249,1265,1148,4580,1649,629,481,
应交税费(万元),3550,3205,4330,3281,4791,3940,7146,6234,6752,7057,3020,4078,5357,762,
应付利息(万元),,,,,,,,,,,,,,,
应付股利(万元),,,,,,,,,,,,,,,
其他应交款(万元),,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,
其他应付款(万元),,8218,,8435,6830,6966,6758,1068,1010,772,417,633,281,346,
预提费用(万元),,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),,,,,,,,,837,837,837,837,215,215,
其他流动负债(万元),9318,8619,6460,5533,,,,,,,,,,,
流动负债合计(万元),189897,190160,183413,203436,168873,164585,144607,146555,117749,113592,112901,98409,89571,71037,
长期借款(万元),,,,,,,,,3648,3857,4276,5113,1129,1344,
应付债券(万元),,,,,,,,,,,,,,,
长期应付款(万元),,,,,,,,,,,,,,,
专项应付款(万元),,,,,,,,,,,,,,,
预计非流动负债(万元),,,,,,,,,,,,,,,
长期递延收益(万元),,,,,,,,,,,,,,,
递延所得税负债(万元),,,,,,,,,,,5,5,517,2221,
其他非流动负债(万元),,,,,,,,,,,,,,,
非流动负债合计(万元),0,0,0,0,0,0,0,0,3648,3857,4280,5118,1646,3565,
负债合计(万元),189897,190160,183413,203436,168873,164585,144607,146555,121396,117449,117181,103527,91217,74602,
实收资本(或股本)(万元),29175,29195,29195,29195,29195,29195,14598,14400,10800,10800,10800,10800,4050,2000,
资本公积(万元),78714,78671,78429,78163,77792,77439,91442,85951,34496,34496,34496,34496,,,
减:库存股(万元),3378,3639,5170,5170,5170,5170,5328,,,,,,,,
专项储备(万元),,,,,,,,,,,,,,,
盈余公积(万元),4842,4842,4842,4842,2794,2794,2794,2794,1189,1189,1189,46,1619,1000,
一般风险准备(万元),,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,
未分配利润(万元),51754,45462,40890,33250,31447,27044,32983,25881,25637,19963,10870,753,22731,17162,
拟分配现金股利(万元),,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),161108,154530,148187,140280,136058,131302,136488,129026,72121,66447,57382,46124,28407,20159,
少数股东权益(万元),,,,,,,,,,,,,,,
所有者权益(或股东权益)合计(万元),161108,154530,148187,140280,136058,131302,136488,129026,72121,66447,57382,46124,28407,20159,
负债和所有者权益(或股东权益)总计(万元),351005,344691,331600,343717,304931,295887,281095,275580,193517,183897,174564,149651,119623,94761,		
