报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2016-12-31,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,,,
交易性金融负债(万元),,,,,,,,,,,,,,,,,
衍生金融负债(万元),,,,,,,,,,,,,,,,,
应付票据(万元),1903,4753,,1674,,4699,4111,7763,4951,6042,2664,3398,1450,2859,2865,7710,
应付账款(万元),8851,10699,,14723,,9543,10353,16817,12228,9309,12060,7806,5474,5433,10070,11838,
预收账款(万元),854,661,1220,3771,5552,4345,2965,808,306,388,466,109,976,2170,4210,2893,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,,,
应付职工薪酬(万元),976,951,725,1049,1402,1424,2257,2541,1433,1229,2259,1798,1511,1692,1779,1420,
应交税费(万元),592,339,65,755,1103,612,370,348,1060,540,1108,913,702,1063,762,338,
应付利息(万元),98,32,236,173,118,51,261,174,127,76,195,60,74,40,83,68,
应付股利(万元),,,,,,,,,,,,,,9000,,,
其他应交款(万元),,,,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,,,
其他应付款(万元),,37,,39,,73,73,55,51,47,27,10,1876,7,18,203,
预提费用(万元),,,,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),6000,6000,,,,,6000,6000,6000,6000,,,,,,,
其他流动负债(万元),241,342,292,311,303,285,311,431,358,309,381,335,243,182,235,303,
流动负债合计(万元),31562,35815,31164,43792,50087,51698,53425,59704,63295,63871,52860,52728,56905,53946,54039,51309,
长期借款(万元),,,,,,,,,,,,,,,,,
应付债券(万元),,,,,,,,,,,,,,,,,
长期应付款(万元),,,,6000,6000,6000,,,,,6000,,,,,,
专项应付款(万元),,,,,,,,,,,,,,,,,
预计非流动负债(万元),,,,,,,,,,,,,,,,,
长期递延收益(万元),705,722,662,489,475,481,487,493,500,606,618,500,506,522,544,566,
递延所得税负债(万元),,,,,,,,,,,,,,,,,
其他非流动负债(万元),,,,,,,,,,,,,,,,,
非流动负债合计(万元),705,722,6662,6489,6475,6481,487,493,500,606,6618,500,506,522,544,566,
负债合计(万元),32266,36537,37826,50281,56562,58180,53912,60198,63795,64476,59478,53228,57410,54468,54583,51875,
实收资本(或股本)(万元),12800,12800,12800,12800,12800,12800,12800,12800,9600,9600,9600,9600,9600,9030,9030,9900,
资本公积(万元),71547,71547,71547,71547,71547,71547,71547,71547,23128,23128,23128,23128,23128,8495,8495,21165,
减:库存股(万元),,,,,,,,,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,,,,,
盈余公积(万元),3791,3791,3791,3791,3194,3194,3194,3194,2270,2270,2270,1191,414,4414,3237,1882,
一般风险准备(万元),,,,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,,
未分配利润(万元),19982,20812,24977,25661,25445,24477,26401,23835,22972,21104,15700,6141,3910,17187,26903,14496,
拟分配现金股利(万元),,,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),108120,108950,113116,113799,112985,112017,113941,111375,57970,56102,50698,40060,37052,39125,47665,47443,
少数股东权益(万元),,,,,,,,,,,,,,,,,
所有者权益(或股东权益)合计(万元),108120,108950,113116,113799,112985,112017,113941,111375,57970,56102,50698,40060,37052,39125,47665,47443,
负债和所有者权益(或股东权益)总计(万元),140386,145487,150942,164080,169547,170197,167853,171573,121765,120579,110176,93288,94462,93593,102248,99318,		
