报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-06-30,2016-12-31,2015-12-31,2014-12-31,
非流动负债合计(万元),258,297,267,248,390,447,563,599,707,1604,3827,3924,
负债合计(万元),37631,40116,42562,52571,38055,48536,40170,50345,64360,80310,246005,192607,
实收资本(或股本)(万元),61588,61588,61588,61588,61588,61588,61588,55429,55429,55429,8281,8281,
资本公积(万元),460791,460632,460632,460632,460632,460632,460632,235607,235608,235654,146543,164449,
减:库存股(万元),,,,,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,
盈余公积(万元),30794,30794,30794,30794,27715,27715,27715,27715,26062,26062,4140,4140,
一般风险准备(万元),,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,
未分配利润(万元),180086,153649,372462,343131,307112,281270,268663,240959,174036,127806,424145,477265,
拟分配现金股利(万元),,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,
归属于母公司股东权益合计(万元),737262,709574,927081,898863,859930,832500,818299,560447,492412,446750,583965,656698,
少数股东权益(万元),11692,11191,12018,11274,11255,10975,11957,11287,11914,11529,17194,28785,
所有者权益(或股东权益)合计(万元),748954,720765,939099,910137,871185,843475,830255,571734,504326,458279,601159,685483,
负债和所有者权益(或股东权益)总计(万元),786585,760881,981661,962708,909240,892010,870425,622079,568686,538589,847164,878091,		
