报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
开发支出(万元),742,1813,1521,1777,1637,1006,610,370,598,523,103,,,,,,,,
商誉(万元),,,,,,,,,,,,,,,,,,,
长期待摊费用(万元),3919,4358,4195,4198,4490,4279,3862,3724,3261,2763,2668,2488,2462,2037,1424,426,824,654,
股权分置流通权(万元),,,,,,,,,,,,,,,,,,,
递延所得税资产(万元),4232,4980,5068,5149,3417,3450,3454,3894,3554,3252,2820,2580,2387,1473,1477,620,490,281,
其他非流动资产(万元),,,,,,,,,,,,,,,,,,923,
非流动资产合计(万元),131311,133753,136219,133313,126254,121000,115951,112638,107839,98093,94973,91965,88126,80010,75546,54409,41391,35251,
资产总计(万元),200676,211669,209420,209632,203661,206246,202337,210548,190358,183608,190823,152049,140427,131509,122436,96233,71291,57119,
短期借款(万元),75588,79916,59078,55873,54498,51740,33828,40060,8638,7319,29746,24696,23498,18259,13656,22241,23500,18425,
向中央银行借款(万元),,,,,,,,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,,,,,
交易性金融负债(万元),,,,,,,,,,,,,,,,,,,
衍生金融负债(万元),,,,,,,,,,,,,,,,,,,
应付票据(万元),2540,2192,,2066,,1936,1825,1977,2052,1834,1420,771,631,1133,413,173,1481,702,
应付账款(万元),27980,27398,,27483,,29402,33527,36281,31676,29719,29971,28915,25503,22182,21652,20199,13433,10257,
预收账款(万元),9,58,83,13,19,26,25,14,14,27,11,11,43,16,38,9,11,413,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,,,,,
应付职工薪酬(万元),1375,1228,1258,1344,1806,1496,1758,2601,2192,1879,1985,2262,1988,1850,1805,1610,1297,1174,
应交税费(万元),507,358,195,406,849,692,644,1025,1008,608,857,1112,827,734,493,1167,682,475,
应付利息(万元),247,229,,235,106,103,102,93,99,109,131,129,321,237,163,61,45,50,
应付股利(万元),,1219,,,,,,,,,,,,,,,56,56,
其他应交款(万元),,,,,,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,,,,,
其他应付款(万元),,2121,,2810,,3266,3122,3269,179,215,1990,185,598,797,838,1003,600,7683,
预提费用(万元),,,,,,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),1418,1418,23000,23000,20936,23000,10709,11011,27229,35017,2000,8000,8000,9200,3000,,6000,,
其他流动负债(万元),,,,,,,,,,,,,,,,,,,
流动负债合计(万元),112217,116138,115650,113230,107987,111659,85541,96332,73087,76728,68110,66081,61409,54407,42060,46463,47106,39235,
长期借款(万元),5001,5001,221,231,1738,1734,23228,23242,31884,24762,39343,39651,36788,37128,42534,20796,2018,581,
应付债券(万元),,,,,,,,,,,,,,,,,,,
长期应付款(万元),,,,,,,,,,,,,,,,,,,
专项应付款(万元),,,,,,,,,,,,,,,,,,,
预计非流动负债(万元),,,,,,,,,,,,,,,,,,,
长期递延收益(万元),5035,5207,3743,3318,2773,2935,2386,2162,2248,2334,2419,,2234,1851,1728,774,482,571,
递延所得税负债(万元),3838,3730,3825,4090,2323,2234,2121,2204,,,,2363,,,,,,,
其他非流动负债(万元),,,,,,,,,,,,,,,,,,,
非流动负债合计(万元),13874,13939,7788,7639,6834,6903,27735,27608,34132,27096,41762,42014,39022,38979,44263,21570,2499,1152,
负债合计(万元),126091,130077,123438,120868,114821,118562,113276,123940,107219,103824,109872,108095,100430,93385,86322,68032,49605,40387,
实收资本(或股本)(万元),20321,20321,20321,20321,20335,20335,20335,20335,20000,20000,20000,15000,15000,15000,15000,15000,11035,11035,
资本公积(万元),34031,34031,34031,34031,34262,34209,33916,33623,31034,31034,30848,1732,1732,1732,1732,1514,3046,3046,
减:库存股(万元),1894,1894,1894,1894,2822,2822,2822,2822,,,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,,,,,,,
盈余公积(万元),3477,3477,3477,3477,3249,3249,3249,3249,2665,2665,2665,2673,1998,1998,1998,1460,871,359,
一般风险准备(万元),,,,,,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,,,,
未分配利润(万元),17530,22289,25678,28348,29056,27975,29857,27777,25221,22424,24054,21429,18702,17107,15511,9929,6349,2597,
拟分配现金股利(万元),,,,,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),73602,78239,81777,84313,84093,82780,84207,81947,78880,76045,77541,40831,37261,35648,33934,27245,20615,16572,
少数股东权益(万元),983,3352,4206,4451,4747,4904,4853,4660,4259,3739,3410,3123,2736,2476,2180,956,1071,160,
所有者权益(或股东权益)合计(万元),74585,81591,85982,88763,88840,87684,89061,86608,83139,79784,80951,43954,39997,38124,36114,28201,21686,16732,
负债和所有者权益(或股东权益)总计(万元),200676,211669,209420,209632,203661,206246,202337,210548,190358,183608,190823,152049,140427,131509,122436,96233,71291,57119,		
