报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
递延收益(万元),,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),,,,,,,,,299,299,435,315,180,,
其他流动负债(万元),,,,,,,,,,,,,,,
流动负债合计(万元),4390,3602,3714,3954,3815,3770,3537,3518,3878,3506,3700,5378,2666,2161,
长期借款(万元),,,,,,,,,1456,1523,1789,2423,720,,
应付债券(万元),,,,,,,,,,,,,,,
长期应付款(万元),,,,,,,,,,,,,,,
专项应付款(万元),,,,,,,,,,,,,,,
预计非流动负债(万元),,,,,,,,,,,,,,,
长期递延收益(万元),,,,,,,,,,,,,,,
递延所得税负债(万元),,,,,,,,,,,,,,,
其他非流动负债(万元),,,,,,,,,,,,,,,
非流动负债合计(万元),0,0,0,0,0,0,0,0,1456,1523,1789,2423,720,0,
负债合计(万元),4390,3602,3714,3954,3815,3770,3537,3518,5334,5029,5489,7801,3386,2161,
实收资本(或股本)(万元),10800,10800,7200,7200,7200,7200,7200,7200,5400,5400,5400,5400,5400,5400,
资本公积(万元),15263,15198,18746,18660,18578,18517,18517,18517,3403,3403,3403,3403,3403,3403,
减:库存股(万元),,,,,,,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,,,
盈余公积(万元),2690,2690,2690,2690,2204,2204,2204,2204,1799,1799,1799,1359,1011,721,
一般风险准备(万元),,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,
未分配利润(万元),17951,16538,17566,17004,15768,14383,14849,14266,13214,12257,11937,9668,7914,6137,
拟分配现金股利(万元),,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),46708,45226,46198,45555,43751,42305,42771,42188,23816,22859,22539,19851,17742,15664,
少数股东权益(万元),,,,,,,,,,,,-53,-21,-20,
所有者权益(或股东权益)合计(万元),46708,45226,46198,45555,43751,42305,42771,42188,23816,22859,22539,19798,17721,15644,
负债和所有者权益(或股东权益)总计(万元),51098,48828,49912,49510,47565,46076,46308,45706,29150,27888,28028,27599,21107,17805,		
