报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2014-12-31,2013-12-31,
长期应收款(万元),,,,,,,,,,,,,,,
长期股权投资(万元),,,,,,,,,,,,,,,
其他长期投资(万元),,,,,,,,,,,,,,,
投资性房地产(万元),,,,,,,,,,,,,,,
固定资产原值(万元),,223508,,202241,,175395,,139009,,71992,,,,,
累计折旧(万元),,46690,,39832,,34271,,29457,,22995,,,,,
固定资产净值(万元),,176819,,162409,,141124,,109552,,48997,,,,,
固定资产减值准备(万元),,1297,,1297,,846,,846,,846,,,,,
固定资产(万元),,175522,,161112,140822,140278,123672,108707,65747,48151,40618,34787,33863,26769,
在建工程(万元),,1842,,86,5757,4036,5129,8516,12094,10800,0,2146,,9309,
工程物资(万元),,1157,,1157,,1200,1200,1200,1278,1278,1458,1458,2986,3280,
固定资产清理(万元),,,,,,,,,,,,,,,
生产性生物资产(万元),,,,,,,,,,,,,,,
公益性生物资产(万元),,,,,,,,,,,,,,,
油气资产(万元),,,,,,,,,,,,,,,
无形资产(万元),1967,1990,2014,2038,2055,2037,1952,1973,2013,1933,1963,1994,2055,2116,
开发支出(万元),,,,,,,,,,,,,,,
商誉(万元),,,,,,,,,,,,,,,
长期待摊费用(万元),2304,2068,2148,1718,1733,1769,1778,1790,1788,1836,1774,1704,8,,
股权分置流通权(万元),,,,,,,,,,,,,,,
递延所得税资产(万元),2124,2055,1882,1816,1755,1602,1452,1408,1474,1317,1344,1094,1802,2221,
其他非流动资产(万元),128,62,63,68,216,120,173,517,147,814,254,1373,,,
非流动资产合计(万元),188042,184696,169751,167996,152338,151043,135356,124112,84540,66129,47412,44556,40715,43695,
资产总计(万元),258206,258512,249320,256161,257681,232000,219211,219525,181976,168125,156917,150158,80369,59090,
短期借款(万元),16050,15274,17942,15912,15952,15962,13892,6812,15580,1290,3000,25435,31720,31929,
向中央银行借款(万元),,,,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,
交易性金融负债(万元),,,,,,,,,,,,,,,
衍生金融负债(万元),,,,,,,,,,,,,,,
应付票据(万元),12416,17581,,27708,,23779,35654,41395,31005,50147,45440,35279,5395,1000,
应付账款(万元),13202,15204,,20679,,35491,24741,36060,19637,15394,13351,19507,24881,15585,
预收账款(万元),483,198,305,30,570,224,311,209,1395,744,2056,14405,5893,511,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,
应付职工薪酬(万元),617,294,293,1055,747,586,467,960,632,998,456,672,498,367,
应交税费(万元),516,258,374,419,26,1187,5367,6038,4162,4358,1629,3787,60,53,
应付利息(万元),163,133,,109,104,124,103,63,45,2,5,52,27,84,
应付股利(万元),1,1,,,,,,,,,,,,,
其他应交款(万元),,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,
其他应付款(万元),,6,,47,,142,133,248,17,95,284,416,11508,11981,
预提费用(万元),,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),18973,19253,15793,12557,11456,8950,7208,4751,2248,945,912,881,334,,
其他流动负债(万元),,,,,,,,,,,,,,,
流动负债合计(万元),62440,68203,66815,78516,75553,86444,87875,96534,74722,73974,67133,100434,80317,61511,
长期借款(万元),48230,45689,33652,28714,32469,34964,24865,17587,9654,,,,,,
应付债券(万元),,,,,,,,,,,,,,,
长期应付款(万元),,623,,987,1168,1346,1522,1695,2032,2358,2840,3304,532,,
专项应付款(万元),,,,,,,,,,,,,,,
预计非流动负债(万元),551,590,595,705,705,705,674,659,612,536,485,387,,,
长期递延收益(万元),1111,1155,1200,1244,1288,1333,1289,1151,1244,1272,1321,1408,790,616,
递延所得税负债(万元),7,7,137,66,,,,,,,,,,,
其他非流动负债(万元),,,,,,,,,,,,,,,
非流动负债合计(万元),50331,48065,36542,31717,35630,38348,28349,21092,13542,4166,4645,5098,1322,616,
负债合计(万元),112771,116268,103357,110233,111183,124792,116223,117626,88264,78140,71778,105532,81638,62127,
实收资本(或股本)(万元),50000,50000,50000,50000,50000,41200,41200,41200,41200,41200,41200,12500,9000,9000,
资本公积(万元),71535,71535,71535,71535,71535,42923,42923,42923,42923,42647,42647,33575,2129,2129,
减:库存股(万元),,,,,,,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,,,
盈余公积(万元),2845,2845,2845,2845,2646,2646,2646,2646,1164,1164,,,,,
一般风险准备(万元),,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,
未分配利润(万元),21055,17864,21584,21547,22317,20438,16217,15130,8425,4974,1292,-1633,-12707,-14590,
拟分配现金股利(万元),,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),145435,142244,145964,145928,146499,107208,102987,101900,93712,89985,85139,44442,-1578,-3461,
少数股东权益(万元),,,,,,,,,,,,183,308,425,
所有者权益(或股东权益)合计(万元),145435,142244,145964,145928,146499,107208,102987,101900,93712,89985,85139,44626,-1269,-3036,
负债和所有者权益(或股东权益)总计(万元),258206,258512,249320,256161,257681,232000,219211,219525,181976,168125,156917,150158,80369,59090,		
