报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
应付利息(万元),17,5,6,5,,,,,,,,2,1,1,2,1,1,
应付股利(万元),12,662,0,0,,,,,,,,,813,,,,,
其他应交款(万元),,,,,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,,,,
其他应付款(万元),,1998,,1863,385,692,68,87,55,78,1084,85,151,89,105,178,42,
预提费用(万元),,,,,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),,,,,,,,,,,,,,,,,,
其他流动负债(万元),,,,,,,,,,,,,,,,,,
流动负债合计(万元),71903,60529,55797,63842,54337,38487,26447,32883,22883,15925,16312,18795,18971,16985,9342,6652,4571,
长期借款(万元),3242,,,,,,,,,,,,,,,,,
应付债券(万元),,,,,,,,,,,,,,,,,,
长期应付款(万元),,,,,,,,,,,,,,,,,,
专项应付款(万元),,,,,,,,,,,,,,,,,,
预计非流动负债(万元),179,172,168,144,148,147,111,98,85,80,75,75,63,53,43,29,20,
长期递延收益(万元),,,,,,63,157,251,191,130,154,148,468,425,500,130,,
递延所得税负债(万元),,,10,,13,,26,,15,16,,,,,,,,
其他非流动负债(万元),,,,,,,,,,,,,,,,,,
非流动负债合计(万元),3422,172,179,144,161,210,293,349,291,226,230,224,531,478,543,159,20,
负债合计(万元),75325,60702,55976,63986,54498,38696,26741,33232,23174,16151,16542,19018,19501,17464,9885,6811,4591,
实收资本(或股本)(万元),13241,13241,13241,13241,13000,13000,8667,8667,8667,8667,8667,6500,6500,6500,6500,4560,4340,
资本公积(万元),24927,24652,24377,24102,22328,22328,26661,26661,26661,26661,26661,5928,5928,5928,5928,1660,1176,
减:库存股(万元),1810,1810,1810,1810,,,,,,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,,,,,,
盈余公积(万元),2799,2799,2799,2799,2337,2337,2337,2337,1802,1802,1802,1802,1280,1280,919,606,366,
一般风险准备(万元),,,,,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,,,
未分配利润(万元),27026,25329,23559,22164,21136,19597,18510,17364,15996,14529,14184,13532,10723,9643,6455,4623,2931,
拟分配现金股利(万元),,,,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),66183,64210,62166,60496,58801,57262,56175,55029,53126,51659,51313,27761,24430,23351,19802,11449,8813,
少数股东权益(万元),4656,3967,3304,2742,1413,844,540,500,,,,,,,,,,
所有者权益(或股东权益)合计(万元),70839,68177,65470,63238,60214,58105,56714,55528,53126,51659,51313,27761,24430,23351,19802,11449,8813,
负债和所有者权益(或股东权益)总计(万元),146164,128879,121446,127224,114711,96802,83455,88760,76300,67810,67855,46780,43932,40815,29687,18260,13404,		
