报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30,2013-12-31,2013-06-30,2012-12-31,2011-12-31,
非流动资产合计(万元),27105,27350,27714,27773,27092,27104,23201,23590,23271,23304,23388,23495,22959,22878,23725,20370,18151,15106,13833,13839,12330,
资产总计(万元),126828,126074,117767,120788,87273,85203,70003,68803,66852,64746,65741,46966,40001,37999,37659,35092,33692,32415,27953,27513,30277,
短期借款(万元),20590,21495,24510,30619,10690,10799,5000,3000,3000,3000,3000,2200,900,700,,,123,,,,300,
向中央银行借款(万元),,,,,,,,,,,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,,,,,,,,
交易性金融负债(万元),116,37,207,672,1062,690,,,,,,,,,,,,,,,,
衍生金融负债(万元),,,,,,,,,,,,,,,,,,,,,,
应付票据(万元),8742,11409,,4315,,1156,1428,272,335,1352,1542,579,148,,,,,,,,79,
应付账款(万元),13709,16290,,16638,,12442,8347,10213,9208,7894,6866,8072,6000,4858,5871,3654,3572,3306,3728,4172,4043,
预收账款(万元),587,744,763,894,656,531,265,360,398,287,423,354,403,629,461,403,438,324,408,197,58,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,,,,,,,,
应付职工薪酬(万元),1879,2099,1155,1941,1000,1002,715,1237,812,622,572,814,528,755,371,524,391,611,434,530,522,
应交税费(万元),1583,905,910,1188,814,557,331,388,478,397,521,624,230,395,142,191,173,158,385,155,835,
应付利息(万元),12,168,9,115,,21,7,8,5,6,6,6,,6,6,6,12,6,,,,
应付股利(万元),,,,,,,,,,,,,,,3269,4269,4269,4269,4494,4494,7894,
其他应交款(万元),,,,,,,,,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,,,,,,,,
其他应付款(万元),,3229,,1018,2765,2688,176,315,315,208,1032,340,215,243,499,192,184,141,107,506,64,
预提费用(万元),,,,,,,,,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),,,,,,400,400,800,800,720,2205,1960,1225,490,,,,,,,,
其他流动负债(万元),,,222,258,262,263,264,265,268,270,272,274,267,281,,319,,,,,,
流动负债合计(万元),50408,56378,51969,57658,28903,30549,16933,16858,15620,14756,16440,15223,9916,8357,10619,9558,9161,8814,9555,10054,13795,
长期借款(万元),,,,,,,,,,400,1225,2450,3430,4410,3300,3300,3300,3300,,,,
应付债券(万元),,,,,,,,,,,,,,,,,,,,,,
长期应付款(万元),,,,,,,,,,,,,,,,,,,,,,
专项应付款(万元),,,,,,,,,,,,,,,,21,21,21,21,21,,
预计非流动负债(万元),,,,,,,,,,,,,,,,,,,,,,
长期递延收益(万元),244,391,234,264,325,391,456,522,576,643,709,776,888,1020,1485,1301,,,,,,
递延所得税负债(万元),,,,,,,,,,,,,,,,,,,,,,
其他非流动负债(万元),,,,,,,,,,,,,,,,,1359,1453,1408,1502,1671,
非流动负债合计(万元),244,391,234,264,325,391,456,522,576,1043,1934,3226,4318,5430,4785,4622,4680,4774,1429,1523,1671,
负债合计(万元),50653,56769,52203,57922,29228,30940,17389,17380,16196,15799,18374,18448,14234,13787,15404,14180,13841,13588,10984,11577,15466,
实收资本(或股本)(万元),18298,18298,15054,15054,15054,15054,11580,11580,11580,11580,11580,8685,8685,8685,8685,8685,8685,8685,8685,8685,1393,
资本公积(万元),14232,14232,15436,15436,15436,15436,18910,18910,18910,18910,18910,4098,3829,4098,3829,3801,3801,3801,3620,3620,7926,
减:库存股(万元),2029,2029,,,,,,,,,,,,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,,,,,,,,,,
盈余公积(万元),2068,2068,2068,2068,1304,1304,1304,1304,1113,1113,1113,1113,869,842,668,668,518,518,442,442,1059,
一般风险准备(万元),,,,,,,,,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,,,,,,,
未分配利润(万元),42964,36142,32446,29820,25860,22144,20846,19656,19050,17341,15762,14619,12383,10587,9072,7650,6707,5638,4228,3186,4036,
拟分配现金股利(万元),,,,,,,,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,,0,0,-6,3,,
归属于母公司股东权益合计(万元),75492,68680,64977,62350,57624,53909,52614,51424,50656,48947,47367,28517,25767,24212,22255,20804,19710,18642,16969,15936,14414,
少数股东权益(万元),684,626,587,516,421,354,,,,,,,,,,108,141,185,,,397,
所有者权益(或股东权益)合计(万元),76175,69306,65564,62866,58045,54263,52614,51424,50656,48947,47367,28517,25767,24212,22255,20912,19852,18827,16969,15936,14811,
负债和所有者权益(或股东权益)总计(万元),126828,126074,117767,120788,87273,85203,70003,68803,66852,64746,65741,46966,40001,37999,37659,35092,33692,32415,27953,27513,30277,		
