报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
拆入资金(万元),,,,,,,,,,,,,,,
交易性金融负债(万元),,,,,,,,,,,,,,,
衍生金融负债(万元),,,,,,,,,,,,,,,
应付票据(万元),95447,65432,,45948,,13410,10805,14242,13708,10962,9429,6453,2736,4442,
应付账款(万元),60795,56815,,60997,,71424,52277,65770,62901,55430,48457,46809,41224,34242,
预收账款(万元),2938,3196,1840,2729,3328,2514,3160,2634,2576,1859,3143,4553,4265,3713,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,
应付职工薪酬(万元),6435,4662,3018,7723,4205,3594,2729,6023,2879,2529,2849,1131,923,1199,
应交税费(万元),4292,3517,2439,2694,4469,5167,2859,4322,4195,4633,3673,2816,5911,2780,
应付利息(万元),,,,,,,,,,,,,,,
应付股利(万元),,,,,,,,,,,,,,,
其他应交款(万元),,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,
其他应付款(万元),,24216,,20486,25926,28197,21426,21146,32709,33192,33067,28077,32465,31930,
预提费用(万元),,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),,,,4500,4750,5000,750,1000,1750,5200,4700,1900,,,
其他流动负债(万元),13053,6368,4291,4950,3562,,,,,,,,,,
流动负债合计(万元),216646,195151,168924,170737,158738,147659,99577,126306,142015,132644,127703,135057,133471,130291,
长期借款(万元),10000,10000,10000,10000,10000,6800,8300,4500,5500,5500,6500,4700,6600,,
应付债券(万元),,,,,,,,,,,,,,,
长期应付款(万元),,,,,,,,,,,,,,,
专项应付款(万元),,,,,,,,,,,,,,,
预计非流动负债(万元),,,,,,,,,,,,,,,
长期递延收益(万元),462,493,535,579,800,854,1128,1202,1230,1358,1344,1721,2101,2441,
递延所得税负债(万元),47,48,49,50,52,53,55,56,57,58,67,53,45,,
其他非流动负债(万元),,,,,,,,,,,,,,,
非流动负债合计(万元),10508,10541,10584,10629,10852,7707,9483,5758,6787,6916,7912,6473,8746,2441,
负债合计(万元),227154,205692,179507,181367,169590,155366,109059,132064,148802,139560,135615,141530,142217,132732,
实收资本(或股本)(万元),40219,40219,23658,23658,23658,23658,15772,15772,11829,11829,11829,11829,10219,11337,
资本公积(万元),117901,117730,134134,133961,133967,133961,141847,141847,33384,33384,33384,33384,1036,318,
减:库存股(万元),,,,,,,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,,,
盈余公积(万元),9663,9663,9663,9663,6197,6197,6197,6197,3144,3144,3144,898,2456,1748,
一般风险准备(万元),,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,
未分配利润(万元),109672,95796,92915,87591,81581,68149,62517,57878,54359,42944,30759,9706,24290,16556,
拟分配现金股利(万元),,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),277521,263475,260437,254941,245472,232035,226404,221765,102787,91372,79207,55817,38001,29959,
少数股东权益(万元),,,,,,,,,,,,,,,
所有者权益(或股东权益)合计(万元),277521,263475,260437,254941,245472,232035,226404,221765,102787,91372,79207,55817,38001,29959,
负债和所有者权益(或股东权益)总计(万元),504675,469167,439944,436308,415063,387401,335463,353829,251588,230933,214822,197347,180218,162691,		
