报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2016-12-31,2016-03-31,2015-12-31,2014-12-31,2013-12-31,
应付账款(万元),9947,8979,,12565,,6636,6128,7402,6194,3896,5764,5192,4811,5974,4431,
预收账款(万元),1039,1588,1886,1746,911,1114,1079,1193,1066,917,841,1220,807,636,737,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,,
应付职工薪酬(万元),1084,931,998,2809,942,777,746,2076,641,533,2379,402,1890,1261,1666,
应交税费(万元),1528,728,203,3215,276,2359,311,3765,795,270,3704,344,1348,2240,1665,
应付利息(万元),,8,2,,,,,0,10,10,18,20,38,22,20,
应付股利(万元),,,,,,,,,,,,,,,,
其他应交款(万元),,,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,,
其他应付款(万元),,49,,408,31,11,181,330,10,11,105,28,3007,1578,303,
预提费用(万元),,,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),,,,,,,,,,,,,,,,
其他流动负债(万元),409,307,307,457,7,7,7,7,7,7,7,7,7,,,
流动负债合计(万元),20491,17690,16860,21361,12265,10905,8451,14793,17924,14544,23219,18958,24409,24511,19993,
长期借款(万元),,,,,,,,,,,,,,,,
应付债券(万元),,,,,,,,,,,,,,,,
长期应付款(万元),,,,,,,,,,,,,,110,357,
专项应付款(万元),,,,,,,,,,,,,,,,
预计非流动负债(万元),266,243,206,177,165,158,184,183,172,151,92,52,41,3,,
长期递延收益(万元),163,165,167,169,171,173,175,176,178,180,184,189,191,,,
递延所得税负债(万元),,,,,,,,,,,,,,,,
其他非流动负债(万元),,,,,,,,,,,,,,,,
非流动负债合计(万元),429,408,373,346,336,331,359,360,350,332,275,241,232,113,357,
负债合计(万元),20920,18098,17234,21707,12601,11236,8810,15153,18275,14876,23495,19199,24641,24624,20350,
实收资本(或股本)(万元),25428,25432,25333,25333,25338,25338,16800,16800,12600,12600,12600,12600,1335,1335,1335,
资本公积(万元),45045,44897,44260,44215,44352,44260,51440,51440,8374,8374,8374,8374,,6,6,
减:库存股(万元),,,,,,,,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,,,,
盈余公积(万元),1915,1915,1915,1915,1466,1466,1466,1466,623,623,623,,,668,668,
一般风险准备(万元),,,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,
未分配利润(万元),21259,18271,22063,23166,16140,17884,25468,26471,19102,17513,18335,9485,22879,19599,18192,
拟分配现金股利(万元),,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),93647,90514,93570,94629,87296,88948,95174,96177,40700,39110,39932,30460,24214,21607,20201,
少数股东权益(万元),,,,,,,,,,,,,,2257,1475,
所有者权益(或股东权益)合计(万元),93647,90514,93570,94629,87296,88948,95174,96177,40700,39110,39932,30460,24214,23865,21676,
负债和所有者权益(或股东权益)总计(万元),114567,108612,110804,116336,99898,100184,103984,111331,58974,53986,63427,49659,48855,48489,42025,		
