报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
固定资产(万元),,19860,,14382,15396,15253,15453,15714,17208,17523,17560,17821,4877,4739,4744,4794,3639,3695,3931,4025,1830,1970,
在建工程(万元),,42890,,37756,28864,16997,10273,9855,1857,206,198,278,11573,10467,10128,8752,5996,5326,2846,1762,982,212,
工程物资(万元),,2759,,281,,1889,1451,28,,,,,,,,,,,,,,,
固定资产清理(万元),,,,,,,,,,,,,,,,,,,,,,,
生产性生物资产(万元),,,,,,,,,,,,,,,,,,,,,,,
公益性生物资产(万元),,,,,,,,,,,,,,,,,,,,,,,
油气资产(万元),,,,,,,,,,,,,,,,,,,,,,,
无形资产(万元),9282,9313,9050,9098,8740,8790,3782,3804,4104,4119,4115,4137,3385,3404,3424,3419,2722,2736,2765,1104,1128,194,
开发支出(万元),,,,,,,,,,,,,,,,,,,,,,,
商誉(万元),3034,3034,,,,,,,,,,,,,,,,,,,,,
长期待摊费用(万元),6,2,8,14,23,32,41,49,20,13,14,15,,,,,,,,,,,
股权分置流通权(万元),,,,,,,,,,,,,,,,,,,,,,,
递延所得税资产(万元),1155,1048,659,835,484,493,494,445,457,480,455,434,392,378,326,325,244,251,216,236,132,98,
其他非流动资产(万元),9252,8967,4812,2906,3420,3420,8224,6454,6282,6114,6114,5472,5472,5472,5472,4000,5073,2890,942,2780,4881,3100,
非流动资产合计(万元),110485,98907,76180,68039,58677,48633,41475,38080,29928,28456,28455,28157,25699,24460,24094,21289,17674,14898,10699,9907,8953,5574,
资产总计(万元),213258,228886,196653,185754,171364,163638,111330,105986,98754,93371,88649,89245,83921,82142,80181,80885,80052,78523,47658,43738,36016,27967,
短期借款(万元),,25350,47950,34200,26600,30700,,,,,,,,,,,4300,4300,,,,,
向中央银行借款(万元),,,,,,,,,,,,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债(万元),,,,,,,,,,,,,,,,,,,,,,,
衍生金融负债(万元),,,,,,,,,,,,,,,,,,,,,,,
应付票据(万元),4336,6692,,1890,,4000,4950,2292,1094,300,,1366,500,,,,,,,,,,
应付账款(万元),23308,26059,,22081,,14352,9419,9736,5383,6610,5359,6588,4349,4764,4027,6113,2528,2026,3381,5607,5253,2898,
预收账款(万元),9670,7051,9697,22534,27799,21269,6187,5665,5188,3724,3388,4022,3655,2898,4964,4039,4177,2908,2937,3081,488,338,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,,,,,,,,,
应付职工薪酬(万元),41,30,1,285,,,,226,,,,188,,0,1,153,1,1,2,2,19,8,
应交税费(万元),5243,3523,3653,2975,3137,1561,3324,2774,4003,2688,2767,2380,2532,1525,1786,2058,2078,1929,2743,1381,1626,1400,
应付利息(万元),223,168,266,96,,15,8,,21,14,6,,,,,,7,,,,,,
应付股利(万元),61,61,3059,23,,711,26,26,26,26,1157,24,24,2000,,,,,,,,,
其他应交款(万元),,,,,,,,,,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,,,,,,,,,
其他应付款(万元),,15755,,3517,2092,2076,2070,2157,1999,1665,2194,2287,2307,2439,361,379,258,1599,146,72,72,35,
预提费用(万元),,,,,,,,,,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),,,,,,,,,,,,,,,,,,,,,,,
其他流动负债(万元),,,,,,,,,,,,,,,,,,,,,,,
流动负债合计(万元),59078,84689,95932,87602,79348,74685,25983,22875,17715,15027,14871,16854,13366,13626,11140,12742,13347,12762,9210,10144,7458,4678,
长期借款(万元),1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,,,,,,,,,,,,
应付债券(万元),28147,27825,,,,,,,,,,,,,,,,,,,,,
长期应付款(万元),,,,,,,,,,,,,,,,,,,,,,,
专项应付款(万元),,,,,,,,,,,,,,,,,,,,,168,241,
预计非流动负债(万元),,,,,,,,,,,,,,,,,,,,,,,
长期递延收益(万元),269,281,294,306,289,312,335,358,163,160,173,185,125,125,150,150,,,,,,,
递延所得税负债(万元),,,,,,,,,,,,,,,,,,,,,,,
其他非流动负债(万元),9,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计(万元),29425,29106,1294,1306,1289,1312,1335,1358,1163,1160,1173,185,125,125,150,150,0,0,0,0,168,241,
负债合计(万元),88503,113795,97226,88908,80636,75996,27318,24233,18877,16187,16044,17039,13491,13751,11290,12892,13347,12762,9210,10144,7626,4919,
实收资本(或股本)(万元),20654,20654,20654,20239,20239,20239,20239,20239,20239,20239,8096,8096,8096,8096,8000,8000,8000,8000,6000,6000,6000,6000,
资本公积(万元),35010,34203,33380,28591,28497,28472,28447,28422,28369,28317,40408,40356,40293,40222,38288,38288,38288,38288,14755,14755,14755,14755,
减:库存股(万元),5330,5330,5990,863,882,882,1498,1498,1476,1476,2121,2121,2121,2121,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,,,,,,,,,,,
盈余公积(万元),4505,4505,4505,4505,3823,3823,3823,3823,3129,3129,3129,3129,2506,2506,2506,2506,2000,2000,2000,1404,784,229,
一般风险准备(万元),,,,,,,,,,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,,,,,,,,
未分配利润(万元),62158,53327,44742,42158,37222,34561,32249,30236,29295,26975,23094,22746,21656,19688,20097,19199,18416,17472,15692,11434,6850,2063,
拟分配现金股利(万元),,,,,,,,,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),122639,113014,97292,94630,88900,86214,83260,81223,79557,77184,72605,72205,70430,68392,68891,67993,66704,65761,38448,33594,28389,23047,
少数股东权益(万元),2117,2078,2135,2216,1827,1427,752,530,320,,,,,,,,,,,,,,
所有者权益(或股东权益)合计(万元),124756,115091,99427,96847,90727,87641,84013,81753,79877,77184,72605,72205,70430,68392,68891,67993,66704,65761,38448,33594,28389,23047,
负债和所有者权益(或股东权益)总计(万元),213258,228886,196653,185754,171364,163638,111330,105986,98754,93371,88649,89245,83921,82142,80181,80885,80052,78523,47658,43738,36016,27967,		
