报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
国内票证结算(万元),,,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),3987,3977,2357,3411,688,662,943,980,,1016,,,,,,,
其他流动负债(万元),,,,,,,,,,,,,,,,,
流动负债合计(万元),22271,23910,20720,18040,20372,25407,29933,28154,23312,26129,30095,28716,27138,42612,32941,21250,
长期借款(万元),,,2203,1716,,,,,332,,1380,1387,1299,,,,
应付债券(万元),,,,,,,,,,,,,,,,,
长期应付款(万元),,,,,,,,,,,,,,,,,
专项应付款(万元),,,,,,,,,,,,,,,,,
预计非流动负债(万元),,,,,,,,,,,,,,,,,
长期递延收益(万元),169,176,183,190,197,204,211,218,225,232,239,246,15,,,,
递延所得税负债(万元),,,,,,,,,,,,,,8,205,26,
其他非流动负债(万元),,,,,,,,,,,,,,,,,
非流动负债合计(万元),169,176,2386,1906,197,204,211,218,557,232,1619,1633,1314,8,205,26,
负债合计(万元),22440,24085,23106,19945,20568,25611,30144,28372,23868,26360,31713,30350,28452,42619,33145,21276,
实收资本(或股本)(万元),42814,42814,32934,32934,32934,32934,25334,25334,25334,25334,19000,19000,19000,19000,18897,13228,
资本公积(万元),1845,1845,11725,11725,11735,11727,19358,19358,19326,19326,5647,5639,5521,5528,1792,2820,
减:库存股(万元),,,,,,,,,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,,,,,
盈余公积(万元),1583,1583,1583,1583,1466,1466,1466,1466,1466,1466,1466,1466,803,313,1463,949,
一般风险准备(万元),,,,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,,
未分配利润(万元),8844,8784,8730,8428,9306,8604,9011,8694,10489,10486,8957,7478,3284,40,2036,8556,
拟分配现金股利(万元),,,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),56803,56322,55767,55882,56773,55532,55377,55402,57232,57439,36048,34603,29104,24909,24188,25553,
少数股东权益(万元),4709,4653,4452,4159,4361,3969,4507,4475,4490,4546,4395,4160,3470,3371,3540,1321,
所有者权益(或股东权益)合计(万元),61512,60974,60219,60042,61134,59502,59884,59877,61722,61985,40443,38762,32574,28279,27728,26874,
负债和所有者权益(或股东权益)总计(万元),83952,85060,83325,79987,81702,85112,90027,88249,85590,88346,72156,69112,61026,70899,60873,48150,		
