报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
盈余公积(万元),2401,2401,2401,2401,1942,1942,1942,1942,1488,1488,1488,1139,845,533,231,
一般风险准备(万元),,,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,
未分配利润(万元),22880,22276,26442,28931,26867,25756,28073,27844,25265,23928,23052,20062,17267,12936,8068,
拟分配现金股利(万元),,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),59905,59301,63466,65955,63433,62322,64639,64409,61367,60030,40840,37501,34412,29768,24598,
少数股东权益(万元),151,177,-64,-63,-56,-50,-41,-35,,,,9,10,,,
所有者权益(或股东权益)合计(万元),60056,59477,63402,65893,63377,62272,64598,64374,61367,60030,40840,37510,34422,29768,24598,
负债和所有者权益(或股东权益)总计(万元),120836,108746,108215,115548,103859,94778,103440,101594,102853,99747,97551,102327,106183,91853,68112,		
