报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
预计流动负债(万元),,,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),1425,1425,716,716,358,716,358,716,358,358,300,,,,,
其他流动负债(万元),,,,,,,,,,,,,,,,
流动负债合计(万元),20489,18645,32411,49648,40325,19740,14191,19059,15548,15282,13749,16373,21312,12604,4369,
长期借款(万元),9244,7402,5091,4189,4547,4547,4905,4905,5263,5263,4409,3236,,,,
应付债券(万元),,,,,,,,,,,,,,,,
长期应付款(万元),,,,,,,,,,,,,,,,
专项应付款(万元),,,,,,,,,,,,,,,,
预计非流动负债(万元),,,,,,,,,,,,,,,,
长期递延收益(万元),3896,3575,3665,3754,3430,2269,2309,2348,396,408,445,452,300,,,
递延所得税负债(万元),,,,,,,,,,,,,,,,
其他非流动负债(万元),,,,,,,,,,,,,,,,
非流动负债合计(万元),13140,10977,8756,7943,7977,6816,7214,7253,5659,5671,4854,3689,300,0,0,
负债合计(万元),33628,29622,41166,57591,48302,26556,21404,26312,21207,20953,18603,20062,21611,12604,4369,
实收资本(或股本)(万元),7560,7560,7560,7560,7560,7560,7560,7560,7560,5670,5670,5670,5670,250,250,
资本公积(万元),36092,36092,36092,36092,36092,36092,36092,36092,36092,8841,8841,8841,8841,,,
减:库存股(万元),,,,,,,,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,,,,
盈余公积(万元),2951,2951,2951,2951,2420,2420,2420,2420,1577,1577,1577,1577,923,322,35,
一般风险准备(万元),,,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,
未分配利润(万元),12580,14364,16789,18434,19083,17700,20571,18194,15951,14465,12882,10608,4724,1886,505,
拟分配现金股利(万元),,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),59183,60968,63393,65038,65156,63772,66644,64266,61180,30553,28969,26695,20158,2457,790,
少数股东权益(万元),,,,,,,,,,,,,,,,
所有者权益(或股东权益)合计(万元),59183,60968,63393,65038,65156,63772,66644,64266,61180,30553,28969,26695,20158,2457,790,
负债和所有者权益(或股东权益)总计(万元),92812,90589,104559,122629,113458,90328,88048,90578,82387,51506,47573,46757,41769,15061,5158,		
