报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2016-12-31,2015-12-31,2015-03-31,2014-12-31,2013-12-31,2012-12-31,
长期应收款(万元),,,,,,,,,,,,,,,,,
长期股权投资(万元),3599,3482,3469,3383,3341,3510,3471,3398,3434,3556,3788,3622,3486,3509,3937,,
其他长期投资(万元),,,,,,,,,,,,,,,,,
投资性房地产(万元),,,,,,,,,,,,,,,,,
固定资产原值(万元),,132860,,131108,,127477,,126572,,124045,122459,118801,,100529,,,
累计折旧(万元),,74489,,73180,,74079,,69594,,64982,60417,52254,,45276,,,
固定资产净值(万元),,58371,,57928,,53398,,56978,,59063,62042,66547,,55253,,,
固定资产减值准备(万元),,,,,,,,,,,,,,,,,
固定资产(万元),,58371,,57928,56665,53398,55408,56978,57492,59063,62042,66547,53796,55253,64578,67477,
在建工程(万元),,34418,,25179,23189,25416,22834,21117,18452,17164,14122,12455,23768,22771,17368,40614,
工程物资(万元),,,,,,,,,,,,,,,,,
固定资产清理(万元),,,,,,,,,,,,,,,,,
生产性生物资产(万元),,,,,,,,,,,,,,,,,
公益性生物资产(万元),,,,,,,,,,,,,,,,,
油气资产(万元),,,,,,,,,,,,,,,,,
无形资产(万元),14737,14837,14938,15038,12820,12908,12997,13065,13074,13158,13326,13663,13821,13901,14306,15708,
开发支出(万元),,,,,,,,,,,,,,,,,
商誉(万元),,,,,,,,,,,,,,,,,
长期待摊费用(万元),89,123,157,191,232,287,342,398,453,508,618,813,514,322,405,,
股权分置流通权(万元),,,,,,,,,,,,,,,,,
递延所得税资产(万元),6553,6793,7168,6840,7027,6098,5813,6119,6347,5941,5739,4738,3757,3945,3942,2993,
其他非流动资产(万元),5003,2116,3231,1267,,,,,,,,,,,,,
非流动资产合计(万元),125831,120141,113397,109827,103274,101618,100867,101075,99251,99389,99635,101838,99141,99701,104536,126792,
资产总计(万元),385512,368187,369106,358720,342612,322481,317366,317606,327059,237208,216964,183429,159537,164648,218568,213554,
短期借款(万元),,,,,,,,,17900,29700,32800,23700,24400,33235,70550,42690,
向中央银行借款(万元),,,,,,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,,,
交易性金融负债(万元),,,,,,,,,,,,,,,,,
衍生金融负债(万元),,,,,,,,,,,,,,,,,
应付票据(万元),11258,6109,,11562,,7164,10750,15005,11926,11115,5501,6746,2148,,11280,8010,
应付账款(万元),16210,17573,,16167,,13456,9691,9629,8143,9096,7853,5355,4124,3381,7190,13664,
预收账款(万元),971,1015,1160,746,837,989,1065,935,456,680,494,584,426,359,500,310,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,,,
应付职工薪酬(万元),319,509,700,2818,,,,664,,,585,253,135,98,120,142,
应交税费(万元),2943,3101,2405,1460,2424,2545,1083,1080,889,910,621,239,0,1047,4092,3955,
应付利息(万元),,,,,,,,,,,,,,,,,
应付股利(万元),,,,,,,,,,,,,,,,,
其他应交款(万元),,,,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,,,
其他应付款(万元),,4522,,4637,4,93,10,59,1,2,17,4,61,117,2100,7302,
预提费用(万元),,,,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),,,,,,,,,,,673,1331,1331,1331,666,,
其他流动负债(万元),1609,1609,1609,1609,1314,1314,1314,1314,1354,1316,1327,1244,802,802,437,312,
流动负债合计(万元),37837,34438,32688,38999,28607,25561,23912,28686,40669,52819,49870,39456,33428,40371,96935,76384,
长期借款(万元),,,,,,,,,,,,673,2004,2004,3335,4000,
应付债券(万元),,,,,,,,,,,,,,,,,
长期应付款(万元),,,,,,,,,,,,,,,,,
专项应付款(万元),,,,,,,,,,,,,,,,,
预计非流动负债(万元),,,,,,,,,,,,,,,,,
长期递延收益(万元),33057,34170,34805,33462,35085,27812,25952,29675,30327,27933,25861,22002,18755,18614,19374,13844,
递延所得税负债(万元),,,,,,,,,,,,,,,,,
其他非流动负债(万元),,,,,,,,,,,,,,,,,
非流动负债合计(万元),33057,34170,34805,33462,35085,27812,25952,29675,30327,27933,25861,22674,20758,20618,22709,17844,
负债合计(万元),70894,68608,67492,72461,63693,53373,49864,58361,70995,80752,75731,62130,54186,60989,119643,94228,
实收资本(或股本)(万元),51835,51835,37025,37025,36800,36800,36800,36800,36800,27600,27600,27600,27600,27600,68000,68000,
资本公积(万元),151031,150400,163946,163946,159460,159460,159460,159460,159042,74011,74011,74011,74011,74011,24938,22119,
减:库存股(万元),4489,4489,4489,4489,,,,,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,,,,,
盈余公积(万元),7159,7159,7159,7159,4805,4805,4805,4805,2227,2227,2227,1992,1935,1924,5690,3322,
一般风险准备(万元),,,,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,,
未分配利润(万元),108708,95301,98648,82801,78559,68924,67202,58537,58168,52660,37395,17695,1805,124,296,25886,
拟分配现金股利(万元),,,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),314618,299579,301613,286259,278919,269108,267502,259245,256064,156456,141233,121299,105351,103659,98924,119326,
少数股东权益(万元),,,,,,,,,,,,,,,,,
所有者权益(或股东权益)合计(万元),314618,299579,301613,286259,278919,269108,267502,259245,256064,156456,141233,121299,105351,103659,98924,119326,
负债和所有者权益(或股东权益)总计(万元),385512,368187,369106,358720,342612,322481,317366,317606,327059,237208,216964,183429,159537,164648,218568,213554,		
