报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
预收账款(万元),89,51,11,89,96,31,8,37,14,78,53,22,14,16,9,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,,
应付职工薪酬(万元),1692,1590,1431,1697,1691,1846,1943,2141,1435,2104,2918,2511,2024,956,1566,
应交税费(万元),218,166,295,1087,331,401,344,274,1257,891,502,381,468,470,215,
应付利息(万元),,,,,,,,,,,,,,,,
应付股利(万元),,,,,,,,,,,,,,,,
其他应交款(万元),,,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,,
其他应付款(万元),,1347,,822,680,994,487,706,1596,720,587,770,510,235,144,
预提费用(万元),,,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),,,,,,,,,,,,2071,1411,,,
其他流动负债(万元),,,,,,,,,,,,,,,,
流动负债合计(万元),72855,68378,70866,73376,76748,71768,65091,63393,67454,67729,59292,58942,42730,37330,32895,
长期借款(万元),,,,,,,,,,,,518,2589,,,
应付债券(万元),,,,,,,,,,,,,,,,
长期应付款(万元),,,,,,,,,,,,,,,,
专项应付款(万元),,,,,,,,,,,,,,,,
预计非流动负债(万元),,,,,,,,,,,,,,,,
长期递延收益(万元),17,41,65,125,,,,,,,,,,,,
递延所得税负债(万元),141,161,160,151,183,21,20,30,,,,,,,,
其他非流动负债(万元),,,,,,,,,,,,,,,,
非流动负债合计(万元),157,201,225,276,183,21,20,30,0,0,0,518,2589,0,0,
负债合计(万元),73012,68579,71091,73652,76931,71789,65110,63423,67454,67729,59292,59460,45319,37330,32895,
实收资本(或股本)(万元),21000,21000,14000,14000,14000,14000,14000,14000,14000,10500,10500,10500,10500,10500,7500,
资本公积(万元),46509,46385,53240,53070,53184,52761,52338,52338,52338,12315,12315,12315,12315,12315,15315,
减:库存股(万元),,,,,,,,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,,,,
盈余公积(万元),4371,4371,4371,4371,4188,4188,4188,4188,3491,3491,3491,2613,1826,1136,617,
一般风险准备(万元),,,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,
未分配利润(万元),34570,34748,35172,34237,33345,32712,34754,33944,32389,30381,27655,19469,14262,8125,3519,
拟分配现金股利(万元),,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),106420,106473,106751,105687,104675,103660,105420,104460,102185,56692,53977,44900,38910,32083,26955,
少数股东权益(万元),754,729,492,526,837,,,,,,,,,,,
所有者权益(或股东权益)合计(万元),107174,107202,107243,106213,105512,103660,105420,104460,102185,56692,53977,44900,38910,32083,26955,
负债和所有者权益(或股东权益)总计(万元),180186,175782,178334,179864,182443,175449,170530,167883,169639,124421,113268,104360,84229,69412,59850,		
