报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
股权分置流通权(万元),,,,,,,,,,,,,,,
递延所得税资产(万元),460,431,387,387,378,408,386,380,350,239,187,147,111,73,
其他非流动资产(万元),690,388,,117,126,215,241,92,67,56,986,133,425,,
非流动资产合计(万元),21343,20831,20057,20501,19608,17112,16840,16362,16875,17373,16583,15559,14271,11168,
资产总计(万元),118328,124154,86265,88384,78968,75336,65475,57984,60541,72655,71126,67616,52582,49659,
短期借款(万元),6000,6950,12950,15947,19902,20850,15850,16150,22200,37867,34594,32872,24377,23699,
向中央银行借款(万元),,,,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,
交易性金融负债(万元),,,,4,,,,,15,,,,,,
衍生金融负债(万元),,,,,,,,,,,,,,,
应付票据(万元),274,3210,,,194,161,,7,62,1028,1928,4032,1200,,
应付账款(万元),15941,19037,,19016,17683,17031,,10426,9189,8138,9361,6388,7419,9856,
预收账款(万元),535,369,,578,387,346,527,216,472,183,313,338,569,283,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,
应付职工薪酬(万元),1335,1278,1406,1489,1174,782,772,676,517,626,581,543,387,332,
应交税费(万元),360,325,224,919,780,696,685,537,387,363,938,949,742,675,
应付利息(万元),7,8,33,33,54,33,19,21,31,116,81,60,47,60,
应付股利(万元),,2065,,,,,,,,,344,,,,
其他应交款(万元),,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,
其他应付款(万元),,712,,701,619,699,,421,612,1042,238,830,955,168,
预提费用(万元),,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),,,,,,,,,,,,,,,
其他流动负债(万元),,,,,,,,,,,,,,,
流动负债合计(万元),25094,33954,34626,38688,40794,40598,33468,28453,33486,49363,48379,46011,35696,35074,
长期借款(万元),,,,,,,,,,,,,,,
应付债券(万元),,,,,,,,,,,,,,,
长期应付款(万元),,,,,,,,,,,,,,,
专项应付款(万元),,,,,,,,,,,,,,,
预计非流动负债(万元),,,,,,,,,,,,,,,
长期递延收益(万元),1454,1476,1516,1520,1554,1561,1570,1579,1589,135,,154,,,
递延所得税负债(万元),,,,,3,,,,,,,,,,
其他非流动负债(万元),,,,,,,,,,,145,,167,,
非流动负债合计(万元),1454,1476,1516,1520,1556,1561,1570,1579,1589,135,145,154,167,0,
负债合计(万元),26548,35430,36142,40208,42350,42159,35037,30032,35074,49498,48524,46165,35863,35074,
实收资本(或股本)(万元),17208,17208,12906,12906,12906,12906,12906,12906,12906,12906,12906,12906,11938,11938,
资本公积(万元),35573,35573,2755,2755,2755,2755,2755,2755,2755,2755,2755,2755,160,160,
减:库存股(万元),,,,,,,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,,,
盈余公积(万元),4230,4230,4230,4230,3054,2438,2434,1933,1933,1695,1371,1371,1048,821,
一般风险准备(万元),,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,
未分配利润(万元),34769,31713,30232,28285,17903,15077,12343,10357,7872,5801,5571,4419,3572,1665,
拟分配现金股利(万元),,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),91780,88724,50123,48176,36618,33176,30437,27951,25467,23157,22603,21451,16719,14585,
少数股东权益(万元),,,,,,,,,,,,,,,
所有者权益(或股东权益)合计(万元),91780,88724,50123,48176,36618,33176,30437,27951,25467,23157,22603,21451,16719,14585,
负债和所有者权益(或股东权益)总计(万元),118328,124154,86265,88384,78968,75336,65475,57984,60541,72655,71126,67616,52582,49659,		
