报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
保险合同准备金(万元),,,,,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),,,,,,,,,,,,,,,,,,
其他流动负债(万元),,,,,,,,,,,,,,,3,7,8,
流动负债合计(万元),15601,15905,19285,20387,20677,20659,23435,22400,18116,14841,11701,12108,11314,11324,8585,9161,9245,
长期借款(万元),19,,,,,,,,,,,,,,,,,
应付债券(万元),,,,,,,,,,,,,,,,,,
长期应付款(万元),,,,,,,,,,,,,,,,,,
专项应付款(万元),,,,,,,,,,,,,,,,,,
预计非流动负债(万元),,,,,,86,86,86,,,,,,52,,,,
长期递延收益(万元),,46,35,21,7,36,36,36,,,,,,,,,,
递延所得税负债(万元),,,,,,,,,,,,,,,,,,
其他非流动负债(万元),,,,,,,,,,,,,,,,,,
非流动负债合计(万元),19,46,35,21,7,122,122,122,0,0,0,0,0,52,0,0,0,
负债合计(万元),15620,15951,19321,20407,20684,20780,23557,22522,18116,14841,11701,12108,11314,11376,8585,9161,9245,
实收资本(或股本)(万元),13531,13531,13531,13531,13531,13466,13466,13466,13466,13336,10000,10000,10000,10000,10000,10000,9695,
资本公积(万元),97840,97735,97490,97254,96996,93910,93536,92929,92306,88877,25857,25857,25857,25857,25857,10983,11288,
减:库存股(万元),583,1459,1459,1459,1459,2917,2917,2917,2917,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,,,,,,
盈余公积(万元),6765,6765,6765,6765,5551,5551,5551,5551,3562,3562,3562,3562,2134,2134,1064,1732,1132,
一般风险准备(万元),,,,,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,,,
未分配利润(万元),69859,61754,63537,58155,53997,46226,48859,43368,39869,32960,31504,26929,19897,16230,7448,12469,7946,
拟分配现金股利(万元),,,,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),187825,178727,179966,174457,168801,156331,158522,152465,146360,138840,71047,66483,57948,54255,44369,35135,30029,
少数股东权益(万元),2978,3746,3706,3595,3808,3033,3496,3339,3531,3636,3640,3530,5254,5359,3746,2593,1178,
所有者权益(或股东权益)合计(万元),190802,182473,183673,178053,172610,159364,162018,155804,149890,142476,74686,70013,63202,59614,48115,37728,31208,
负债和所有者权益(或股东权益)总计(万元),206422,198424,202993,198460,193294,180144,185575,178326,168007,157317,86387,82121,74516,70990,56701,46889,40453,		
