报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
应付保证金(万元),,,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,,
其他应付款(万元),,2388,,6033,3170,7464,398,487,660,591,563,684,399,226,141,
预提费用(万元),,,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),,,,,,,,,,,,,,,,
其他流动负债(万元),,,,,,,,,,,,,,,,
流动负债合计(万元),29518,18854,22404,24296,17922,21703,9922,12220,10625,12178,14377,14425,9556,5666,4547,
长期借款(万元),,,,,,,,,,,,,,,,
应付债券(万元),,,,,,,,,,,,,,,,
长期应付款(万元),,,,,,,,,,,,,,,,
专项应付款(万元),,,,,,,,,,,,,,,,
预计非流动负债(万元),,,,,,,,,,,,,,,,
长期递延收益(万元),,,,,,,,,236,,21,21,73,160,90,
递延所得税负债(万元),195,202,209,216,222,229,,,,,,,,,,
其他非流动负债(万元),,,,,,,,,,,,,,,,
非流动负债合计(万元),195,202,209,216,222,229,0,0,236,0,21,21,73,160,90,
负债合计(万元),29713,19056,22612,24512,18144,21932,9922,12220,10861,12178,14398,14446,9629,5826,4637,
实收资本(或股本)(万元),21761,21768,14512,14512,14400,14400,8000,8000,8000,6000,6000,6000,6000,1111,1000,
资本公积(万元),29602,37957,45090,44940,43311,43311,49711,49711,49711,11228,11228,11228,11228,555,,
减:库存股(万元),1590,1658,1658,1658,,,,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,,,,
盈余公积(万元),2747,2747,2747,2747,1968,1968,1968,1968,1125,1125,1125,1125,420,740,474,
一般风险准备(万元),,,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,
未分配利润(万元),29475,25502,25714,25746,22019,17710,17745,16770,14225,11356,9749,8232,737,6596,4266,
拟分配现金股利(万元),,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),81995,86316,86405,86287,81698,77389,77423,76449,73060,29709,28102,26585,18385,9003,5741,
少数股东权益(万元),15112,6432,4531,4465,3695,3401,,,,,,,,,,
所有者权益(或股东权益)合计(万元),97107,92747,90937,90752,85394,80790,77423,76449,73060,29709,28102,26585,18385,9003,5741,
负债和所有者权益(或股东权益)总计(万元),126819,111804,113549,115263,103538,102722,87345,88669,83922,41888,42500,41031,28014,14828,10378,		
