报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-06-30,2016-12-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
股权分置流通权(万元),,,,,,,,,,,,,,,,,
递延所得税资产(万元),735,612,378,527,594,729,502,747,316,261,222,198,210,194,209,153,
其他非流动资产(万元),7124,3578,1835,1541,2364,1798,1594,421,66,127,440,573,308,628,,,
非流动资产合计(万元),52035,46976,39473,36366,33598,31112,30288,29854,29814,29172,25140,18987,16290,13901,11268,9447,
资产总计(万元),131492,128117,122480,113842,108696,102136,104846,70600,64136,61660,49972,38521,37541,34454,29406,23862,
短期借款(万元),,,,,,,,2000,2900,3300,4300,3000,2960,2960,2000,2000,
向中央银行借款(万元),,,,,,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,,,
交易性金融负债(万元),,,,,,,,,,,,,,,,,
衍生金融负债(万元),,,,,,,,,,,,,,,,,
应付票据(万元),,,,,,,,,,36,300,230,,,,,
应付账款(万元),2164,2189,,1885,,1815,2890,2243,3205,3805,2738,1940,1166,1309,1251,987,
预收账款(万元),1172,1464,746,1925,1197,1617,1892,1761,1368,1641,1190,573,1279,1303,1394,1017,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,,,
应付职工薪酬(万元),1239,1125,849,794,432,384,412,395,304,261,129,63,36,54,47,32,
应交税费(万元),1365,1212,1068,1736,1123,1074,1153,1897,1163,989,1376,1200,1225,1467,1031,923,
应付利息(万元),,,,,,,,,,,,,,,,,
应付股利(万元),217,217,,,,,,,,,,,,,,,
其他应交款(万元),,,,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,,,
其他应付款(万元),,22613,,6931,6237,4428,1353,1119,866,868,893,950,712,661,746,750,
预提费用(万元),,,,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),1796,1796,1796,1796,1796,1796,1796,1796,1248,,,,,,,,
其他流动负债(万元),,,,,,,,,,,,,,,,,
流动负债合计(万元),30717,30616,21546,15066,12370,11114,9497,11210,11055,10899,10928,7956,7379,7754,6469,5709,
长期借款(万元),1584,2033,2482,2931,3380,3829,4278,4727,5625,8000,5040,,,,,,
应付债券(万元),,,,,,,,,,,,,,,,,
长期应付款(万元),,,,,,,,,,,,,,,,,
专项应付款(万元),,,,,,,,,,,,,,,,,
预计非流动负债(万元),,,,,,,,,,,,,,,,,
长期递延收益(万元),8002,8415,8424,8716,8416,5530,5630,5779,3010,2942,2932,2950,2831,,,,
递延所得税负债(万元),,,,,,,,,,,,,,,,,
其他非流动负债(万元),,,,,,,,,,,,,,3071,2994,1619,
非流动负债合计(万元),9585,10447,10906,11646,11796,9359,9908,10506,8635,10942,7972,2950,2831,3071,2994,1619,
负债合计(万元),40302,41064,32452,26713,24165,20473,19405,21716,19690,21842,18900,10906,10210,10825,9463,7329,
实收资本(或股本)(万元),18542,18542,12000,12000,12000,12000,10000,7500,7500,7500,7500,7500,7500,7500,7500,7500,
资本公积(万元),32341,31532,32919,32919,32919,32919,34919,2858,2858,2858,2858,2858,2858,2858,2858,2858,
减:库存股(万元),4346,4346,,,,,,,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,,,,,
盈余公积(万元),4947,4947,4947,4947,3943,3943,3943,3943,3943,3943,3080,2381,2381,1719,1128,581,
一般风险准备(万元),,,,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,,
未分配利润(万元),39705,36379,40162,37264,35669,32801,36579,34583,30145,25518,17634,14876,14591,11552,8457,5594,
拟分配现金股利(万元),,,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),91189,87054,90028,87129,84531,81663,85441,48884,44446,39819,31072,27615,27331,23629,19943,16533,
少数股东权益(万元),,,,,,,,,,,,,,,,,
所有者权益(或股东权益)合计(万元),91189,87054,90028,87129,84531,81663,85441,48884,44446,39819,31072,27615,27331,23629,19943,16533,
负债和所有者权益(或股东权益)总计(万元),131492,128117,122480,113842,108696,102136,104846,70600,64136,61660,49972,38521,37541,34454,29406,23862,		
