报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2016-12-31,2015-12-31,2015-03-31,2014-12-31,2013-12-31,2012-12-31,
油气资产(万元),,,,,,,,,,,,,,,,,
无形资产(万元),5536,5593,4029,4106,4151,4228,4304,4381,4452,4521,4672,4961,2682,351,355,324,
开发支出(万元),,,,,,,,,,,,,,,,,
商誉(万元),2187,2187,,,,,,,,,,,,,,,
长期待摊费用(万元),593,589,429,392,322,290,206,105,65,66,424,385,177,181,126,108,
股权分置流通权(万元),,,,,,,,,,,,,,,,,
递延所得税资产(万元),1425,1399,1259,1191,1228,1160,1009,972,1070,935,585,260,218,224,58,43,
其他非流动资产(万元),5086,5050,5471,878,1228,1235,1147,1549,1036,766,757,208,6058,3598,57,17,
非流动资产合计(万元),38216,37493,31957,27618,27651,27745,27536,25828,22715,22519,22434,18326,13929,9087,5225,4588,
资产总计(万元),122372,119759,104919,106520,98446,100895,102550,98171,93036,89471,65105,54489,49762,40194,28755,22209,
短期借款(万元),30443,30445,28455,29325,22377,23665,23850,20960,17847,16495,14292,13535,12037,13529,12891,9378,
向中央银行借款(万元),,,,,,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,,,
交易性金融负债(万元),,,,,,,,,,,,,,,,,
衍生金融负债(万元),,,,,,,,,,,,,,,,,
应付票据(万元),4373,2724,,,,67,321,321,,328,,,999,792,,,
应付账款(万元),9866,9589,,9239,,9557,9883,9575,9260,7185,9098,5622,6762,7083,5679,2718,
预收账款(万元),356,420,285,107,263,102,23,399,308,92,118,109,242,150,73,162,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,,,
应付职工薪酬(万元),781,581,338,507,326,315,284,491,305,296,314,308,196,245,178,139,
应交税费(万元),266,360,232,252,280,505,404,748,498,439,939,830,747,776,351,188,
应付利息(万元),36,60,38,31,,31,35,34,22,22,17,17,30,26,19,13,
应付股利(万元),,,,,,,,,,,,,,,,,
其他应交款(万元),,,,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,,,
其他应付款(万元),,4022,,692,1053,1414,2465,1330,222,954,168,207,1084,3069,19,1784,
预提费用(万元),,,,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),936,957,370,377,378,364,346,359,365,373,382,357,338,,,,
其他流动负债(万元),,,,,,,,,,,,,,,,,
流动负债合计(万元),51062,49158,38397,40530,33007,36020,37611,34216,28827,26183,25327,20986,22435,25671,19209,14382,
长期借款(万元),,,,,,,,,,,,500,500,500,,,
应付债券(万元),,,,,,,,,,,,,,,,,
长期应付款(万元),,431,,,378,364,346,359,730,745,763,1071,1351,,,,
专项应付款(万元),,,,,,,,,,,,,,,,,
预计非流动负债(万元),,,,,,,,,,,,,,,,,
长期递延收益(万元),641,646,652,657,952,954,956,958,1080,1080,1080,502,900,900,,40,
递延所得税负债(万元),,,,50,,,,,,,,,,,,,
其他非流动负债(万元),,,,,,,,,1077,1085,2282,1298,92,118,33,44,
非流动负债合计(万元),858,1078,652,707,1330,1317,1301,1317,2887,2911,4125,3372,2843,1518,33,84,
负债合计(万元),51920,50236,39049,41237,34337,37337,38912,35533,31714,29094,29453,24358,25278,27189,19242,14466,
实收资本(或股本)(万元),11884,11884,11765,11765,11765,11765,7843,7843,7843,7843,5882,5882,5882,5000,5000,5000,
资本公积(万元),28701,28491,27252,27252,27252,27252,31174,31174,31174,31174,10182,10182,10182,264,264,264,
减:库存股(万元),1217,1217,,,,,,,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,,,,,
盈余公积(万元),2784,2784,2784,2784,2345,2345,2345,2345,1733,1733,1733,1220,674,674,343,178,
一般风险准备(万元),,,,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,,
未分配利润(万元),24975,24387,24017,23430,22695,22146,22230,21227,20522,19574,17803,12799,7702,7023,3862,2278,
拟分配现金股利(万元),,,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,53,48,44,44,44,23,
归属于母公司股东权益合计(万元),67180,66380,65870,65283,64109,63558,63637,62637,61322,60377,35653,30132,24484,13005,9513,7743,
少数股东权益(万元),3271,3144,,,,,,,,,,,,,,,
所有者权益(或股东权益)合计(万元),70451,69524,65870,65283,64109,63558,63637,62637,61322,60377,35653,30132,24484,13005,9513,7743,
负债和所有者权益(或股东权益)总计(万元),122372,119759,104919,106520,98446,100895,102550,98171,93036,89471,65105,54489,49762,40194,28755,22209,		
