报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
固定资产原值(万元),,40465,,39962,,35444,,11382,,11161,,11109,,9852,,9622,9539,9290,7632,6603,,
累计折旧(万元),,21868,,18649,,14904,,6319,,5951,,5611,,4923,,4604,4289,3851,2540,1855,,
固定资产净值(万元),,18597,,21313,,20540,,5064,,5210,,5499,,4929,,5018,5250,5439,5092,4747,,
固定资产减值准备(万元),,,,23,,,,,,,,,,,,,,,,,,
固定资产(万元),,18574,,21291,22356,20540,20930,5064,5076,5210,5310,5499,4779,4929,5083,5018,5250,5439,5092,4747,4313,
在建工程(万元),,8011,,6392,4338,7192,7395,,,,,,386,,,,,,,,,
工程物资(万元),,,,,,,,,,,,,,,,,,,,,,
固定资产清理(万元),,,,,,,,,,,,,,,,,,,,,,
生产性生物资产(万元),,,,,,,,,,,,,,,,,,,,,,
公益性生物资产(万元),,,,,,,,,,,,,,,,,,,,,,
油气资产(万元),,,,,,,,,,,,,,,,,,,,,,
无形资产(万元),18241,4648,4747,4850,4797,4910,5050,1976,1905,1901,1851,1889,1417,1419,1442,1466,1441,1485,1357,1389,1118,
开发支出(万元),,,,,,,,,,,,,,,,,,,,,,
商誉(万元),40130,40130,40130,40130,39430,39430,39430,12402,12402,12402,12402,12402,575,575,575,575,575,575,,,,
长期待摊费用(万元),765,654,497,376,277,331,375,400,218,214,223,239,253,265,287,308,23,39,82,28,46,
股权分置流通权(万元),,,,,,,,,,,,,,,,,,,,,,
递延所得税资产(万元),1609,1505,1477,1444,1044,1122,987,739,739,700,527,527,224,224,199,199,202,146,93,71,37,
其他非流动资产(万元),45,47,42,38,101,77,65,15,,,,,529,529,164,169,,,,,,
非流动资产合计(万元),105756,88052,87301,88409,85919,86882,87296,33303,30532,30589,26448,26716,14374,14161,13678,13673,13450,13663,12641,11435,11627,
资产总计(万元),234234,219334,218714,226466,206751,195082,182761,102261,95091,91903,89370,92652,79305,78053,71596,44523,38743,39814,34439,28546,18699,
短期借款(万元),24127,21177,25327,28607,27440,20600,10250,,,,,,,,,,,,,,,
向中央银行借款(万元),,,,,,,,,,,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,,,,,,,,
交易性金融负债(万元),,,,,,,,,,,,,,,,,,,,,,
衍生金融负债(万元),,,,,,,,,,,,,,,,,,,,,,
应付票据(万元),3100,4450,,,,1000,1100,,,,,,,,,,,,,,,
应付账款(万元),20169,16644,,18650,,4084,5025,2573,314,135,201,1697,204,274,283,570,135,265,258,298,189,
预收账款(万元),17020,14304,14516,13418,12202,10122,7903,6775,6902,5611,5423,5489,5283,5100,4893,4795,2879,4149,4527,4064,1578,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,,,,,,,,
应付职工薪酬(万元),2901,1956,1397,5154,2824,2568,1638,3931,2406,1764,904,3479,1884,1505,900,2289,1236,2484,2455,2382,1711,
应交税费(万元),4808,4462,4506,5180,3678,3189,3672,3349,2241,2475,2565,3066,982,1021,654,824,869,1088,729,554,1087,
应付利息(万元),30,30,30,68,,,,,,,,,,,,,,,,,,
应付股利(万元),282,245,,,,,,,294,,,,,,40,,,,,,10,
其他应交款(万元),,,,,,,,,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,,,,,,,,
其他应付款(万元),,3161,,3414,5478,9442,11879,5212,6531,7829,8251,7910,46,4983,351,214,219,77,25,3,804,
预提费用(万元),,,,,,,,,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),196,3775,4155,5674,621,1513,,,,,,,,,,,,,,,,
其他流动负债(万元),,,,,,,,,,,,,,,,,,,,,,
流动负债合计(万元),74213,70205,70941,80164,58277,52518,41468,21840,18688,17814,17343,21640,8399,12884,7121,8692,5338,8062,7994,7301,5378,
长期借款(万元),8850,8850,8850,8850,16202,13690,12490,,,,,,,,,,,,,,,
应付债券(万元),,,,,,,,,,,,,,,,,,,,,,
长期应付款(万元),,,,,1204,1204,3685,,,,,,,,,,,,,,,
专项应付款(万元),,,,,,,2551,,,,,,,,,,,,,,,
预计非流动负债(万元),,,,,,,,,,,,,,,,,,,,,,
长期递延收益(万元),2863,2863,2863,2863,2950,2950,,29,31,30,31,31,,,,,20,20,80,40,,
递延所得税负债(万元),1910,1248,1325,1402,1545,1619,1694,,,,,,,,,,,,,,,
其他非流动负债(万元),2000,,,,,,29,,,,,,,,,,,,,,,
非流动负债合计(万元),15624,12961,13038,13116,21900,19463,20448,29,31,30,31,31,0,0,0,0,20,20,80,40,0,
负债合计(万元),89837,83166,83980,93280,80177,71981,61916,21869,18719,17844,17374,21671,8399,12884,7121,8692,5358,8082,8074,7341,5378,
实收资本(或股本)(万元),17448,17449,13422,13422,13422,13428,13428,12296,12296,12300,6150,6150,6150,6000,6000,4500,4500,4500,4500,4500,1520,
资本公积(万元),73676,73688,77698,77653,77561,77548,77447,39508,39242,38967,44513,44513,43457,38552,38607,12326,12326,12326,12326,12326,21,
减:库存股(万元),,1913,1913,1913,1941,3491,3491,3491,3491,4685,5055,5055,,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,,,,,,,,,,
盈余公积(万元),3810,3810,3810,3810,3274,3274,3274,3274,2696,2696,2696,2696,2209,2209,2209,2127,1887,1743,1200,574,834,
一般风险准备(万元),,,,,,,,,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,,,,,,,
未分配利润(万元),43021,37093,35723,34380,29850,28466,26598,25360,23154,22133,21399,20434,18469,17844,16768,15984,13811,12383,8339,3804,10568,
拟分配现金股利(万元),,,,,,,,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),137955,130127,128741,127353,122166,119224,117256,76947,73897,71411,69703,68738,70285,64606,63584,34937,32525,30952,26365,21205,12943,
少数股东权益(万元),6442,6041,5993,5832,4408,3877,3589,3446,2475,2648,2293,2243,621,563,890,893,861,780,,,379,
所有者权益(或股东权益)合计(万元),144397,136168,134734,133186,126574,123101,120845,80393,76372,74059,71996,70981,70906,65169,64474,35831,33385,31732,26365,21205,13321,
负债和所有者权益(或股东权益)总计(万元),234234,219334,218714,226466,206751,195082,182761,102261,95091,91903,89370,92652,79305,78053,71596,44523,38743,39814,34439,28546,18699,		
