报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
公益性生物资产(万元),,,,,,,,,,,,,,,,,
油气资产(万元),,,,,,,,,,,,,,,,,
无形资产(万元),5833,5534,5121,2825,2699,2914,2720,2188,1409,951,1042,1132,921,944,504,10,
开发支出(万元),,,,,,,,,,,,,,,,,
商誉(万元),,,,,,,,,,,,,,,67,,
长期待摊费用(万元),186,134,127,156,187,180,140,141,151,176,202,228,320,353,54,54,
股权分置流通权(万元),,,,,,,,,,,,,,,,,
递延所得税资产(万元),289,311,267,263,180,182,177,177,140,127,126,120,97,74,62,71,
其他非流动资产(万元),,,,,,,,,830,,,,,,869,,
非流动资产合计(万元),16412,15845,16886,14246,13904,13669,13003,12828,12107,10982,10753,11396,11650,11959,9802,441,
资产总计(万元),69888,70851,70290,72484,65356,63842,64544,66114,54129,56675,33287,35291,31184,28045,24082,15453,
短期借款(万元),,,,,,,,,,,,,,,,,
向中央银行借款(万元),,,,,,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,,,
交易性金融负债(万元),,,,,,,,,,,,,,,,,
衍生金融负债(万元),,,,,,,,,,,,,,,,,
应付票据(万元),,,,78,,,,,,,,,,,,,
应付账款(万元),1667,2116,,2397,,4029,4836,4060,1079,1064,917,880,1069,2706,2976,453,
预收账款(万元),7982,7350,5674,5848,4771,2854,855,2607,738,2412,660,2038,2592,747,635,946,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,,,
应付职工薪酬(万元),,1,,,,1,,,,,1,2,2,25,135,95,
应交税费(万元),34,122,145,1083,279,423,635,1279,284,310,422,1486,872,1203,198,569,
应付利息(万元),,,,,,,,,,,,,,,,,
应付股利(万元),,,,,,,,,,,549,,,,,,
其他应交款(万元),,,,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,,,
其他应付款(万元),,529,,554,466,447,517,634,466,1065,580,447,416,400,237,253,
预提费用(万元),,,,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),,,,,,,,,,338,254,338,338,338,338,,
其他流动负债(万元),,,,,,,,,,,,,,,,,
流动负债合计(万元),10360,10117,8079,9961,9048,7755,6844,8579,2566,5189,3382,5192,5290,5418,4520,2316,
长期借款(万元),,,,,,,,,,85,254,254,592,930,1268,,
应付债券(万元),,,,,,,,,,,,,,,,,
长期应付款(万元),,,,,,,,,,,,,,,,,
专项应付款(万元),,,,,,,,,,,,,,,,,
预计非流动负债(万元),,,,,,,,,,,,,,,,,
长期递延收益(万元),200,80,121,241,72,25,51,51,15,15,15,85,746,1515,1825,701,
递延所得税负债(万元),,,,,,,,,,,,,,,,,
其他非流动负债(万元),,,,,,,,,,,,,,,,,
非流动负债合计(万元),200,80,121,241,72,25,51,51,15,100,269,338,1338,2444,3093,701,
负债合计(万元),10560,10197,8200,10202,9120,7779,6895,8630,2581,5289,3651,5530,6628,7863,7613,3017,
实收资本(或股本)(万元),12127,12127,8540,8540,8540,8540,6100,6100,6100,6100,4575,4575,4575,4575,4575,4450,
资本公积(万元),19002,19002,22588,22588,22588,22588,25028,25028,25028,25028,5276,5276,5276,5276,5276,4651,
减:库存股(万元),,,,,,,,,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,,,,,
盈余公积(万元),3062,3062,3062,3062,2859,2859,2859,2859,2708,2734,2522,2522,1891,1461,1103,766,
一般风险准备(万元),,,,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,,
未分配利润(万元),25045,26365,27803,27987,22134,21981,23613,23450,17648,17449,17201,17311,12763,8860,5458,2517,
拟分配现金股利(万元),,,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),59236,60556,61994,62178,56122,55969,57601,57438,51484,51311,29575,29685,24505,20172,16412,12384,
少数股东权益(万元),92,98,96,105,115,94,48,46,64,75,62,76,51,10,57,52,
所有者权益(或股东权益)合计(万元),59327,60654,62090,62283,56237,56063,57649,57484,51549,51387,29637,29761,24556,20183,16469,12436,
负债和所有者权益(或股东权益)总计(万元),69888,70851,70290,72484,65356,63842,64544,66114,54129,56675,33287,35291,31184,28045,24082,15453,		
