报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
应付手续费及佣金(万元),,,,,,,,,,,,,,,,,,,
应付职工薪酬(万元),1310,1244,1129,2685,1087,1027,974,1609,815,883,649,1005,553,538,915,648,850,879,
应交税费(万元),1830,1084,1566,2236,4464,6836,5461,4157,3178,1147,1149,910,163,113,697,130,100,99,
应付利息(万元),65,73,42,134,,81,61,48,46,48,52,54,52,48,42,7,,,
应付股利(万元),,16131,,,,,,,,,,0,,,,,,,
其他应交款(万元),,,,,,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,,,,,
其他应付款(万元),,62376,,73761,75287,79683,64965,54483,50311,34415,25986,23038,17232,13413,12517,7962,7482,7671,
预提费用(万元),,,,,,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),5000,6914,4914,4914,4914,2000,2000,4593,2774,2754,1754,3436,5077,4319,7621,15874,8323,,
其他流动负债(万元),506,506,506,506,430,430,430,430,430,430,430,430,416,423,317,72,68,15,
流动负债合计(万元),86298,102468,92419,97402,97935,101048,87702,77648,72091,51009,41617,40934,35641,31905,31494,34518,26489,16162,
长期借款(万元),21002,22502,25002,25502,26002,29415,23915,22743,26747,29524,27698,28136,28575,25041,18787,27211,37533,44670,
应付债券(万元),,0,8503,15762,20536,25775,25334,,,,,,,,,,,,
长期应付款(万元),,2574,,2574,2574,2574,2574,2574,2574,2574,2574,2574,2574,2574,2574,2574,2574,2574,
专项应付款(万元),,,,,,,,,,,,,,,,,,,
预计非流动负债(万元),,,,,,,,0,0,220,220,220,220,220,,1660,,,
长期递延收益(万元),9736,8862,9132,8943,9347,9752,10406,10828,12500,13423,13939,14501,14633,14730,15544,9542,6508,6721,
递延所得税负债(万元),172,174,178,181,140,152,164,176,188,200,212,224,236,248,273,321,369,423,
其他非流动负债(万元),,,,,,,,,,,,0,,,,,,,
非流动负债合计(万元),33484,34112,45389,52963,58599,67668,62394,36322,42010,45941,44643,45656,46238,42814,37177,41308,46985,54389,
负债合计(万元),119782,136580,137808,150365,156534,168716,150096,113970,114101,96950,86260,86590,81879,74719,68671,75825,73474,70550,
实收资本(或股本)(万元),64522,64522,64165,63855,63635,63387,42114,42114,42114,41100,41100,36900,36900,36900,36900,36900,35700,35700,
资本公积(万元),95943,89906,73253,62398,47778,38243,54028,43137,41286,26664,26652,19728,19597,19585,19561,19513,2664,2610,
减:库存股(万元),8584,13100,14585,14605,14605,18951,14026,14026,14026,,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,,,,,,,
盈余公积(万元),4297,4297,4297,4297,907,907,907,907,,,,,,,,,,,
一般风险准备(万元),,,,,,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,,,,
未分配利润(万元),88626,71359,71644,61672,59113,50129,45957,34969,30042,21461,19685,16872,15691,13859,8251,1969,-1148,4811,
拟分配现金股利(万元),,,,,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),244803,216984,201802,183279,164347,143331,128980,107101,99416,89225,87437,73500,72188,70344,64712,58381,37217,43121,
少数股东权益(万元),,,,,,,,,,,,,,,,,,,
所有者权益(或股东权益)合计(万元),244803,216984,201802,183279,164347,143331,128980,107101,99416,89225,87437,73500,72188,70344,64712,58381,37217,43121,
负债和所有者权益(或股东权益)总计(万元),364585,353564,339610,333645,320881,312047,279076,221071,213517,186175,173697,160090,154067,145064,133383,134207,110690,113671,		
