报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
固定资产原值(万元),,24279,,24521,,13829,,11745,,9662,,8181,,7619,,7430,,7038,7051,6934,5609,5360,,
累计折旧(万元),,5827,,5011,,4182,,3892,,4316,,3307,,3033,,2785,,2539,2426,2214,1764,1373,,
固定资产净值(万元),,18451,,19510,,9647,,7853,,5347,,4874,,4586,,4645,,4498,4625,4720,3846,3987,,
固定资产减值准备(万元),,,,,,,,,,,,,,,,,,,,,,,,
固定资产(万元),,18451,,19510,17959,9647,8915,7853,5358,5347,5537,4874,4632,4586,4559,4645,4425,4498,4625,4720,3846,3987,3815,
在建工程(万元),,4577,,4262,4744,2484,2803,3376,5152,4143,3147,3041,2946,2925,2922,2847,2704,2520,2481,2571,2231,22,,
工程物资(万元),,,,,,,,,,,,,,,,,,,,,,,,
固定资产清理(万元),,,,,,,,,,,,,,,,,,,,,,,,
生产性生物资产(万元),,,,,,,,,,,,,,,,,,,,,,,,
公益性生物资产(万元),,,,,,,,,,,,,,,,,,,,,,,,
油气资产(万元),,,,,,,,,,,,,,,,,,,,,,,,
无形资产(万元),12445,12610,12796,12985,13075,9319,9417,9524,5748,5807,5838,5395,5455,5498,5482,5547,5576,5548,5582,5640,5819,5990,2407,
开发支出(万元),,,,,,,,,,,,,,,,,,,,,,,,
商誉(万元),8911,8911,8911,8911,9584,5106,5106,5106,8671,8613,8629,,,,,,,,,,,,,
长期待摊费用(万元),,,,,,,,,3,,2,,,,,,,,,,,,,
股权分置流通权(万元),,,,,,,,,,,,,,,,,,,,,,,,
递延所得税资产(万元),1402,1381,1354,1425,978,752,730,672,692,693,691,535,608,565,547,515,526,496,508,473,414,222,127,
其他非流动资产(万元),,,,,,,,,,0,,12540,,,,,,,,,,,,
非流动资产合计(万元),45610,46166,46767,47327,46550,27518,27180,26531,25625,24603,23844,26385,13642,13575,13511,13554,13231,13062,13195,13404,12309,10221,6349,
资产总计(万元),169886,165259,164344,152811,150518,125061,120718,120984,132211,127750,123084,114292,97025,94762,93138,91326,89429,89308,48323,48261,37843,32590,25254,
短期借款(万元),1068,2840,3689,3394,3398,700,1000,1000,1000,500,500,,,,,,,,1500,3000,,3100,3100,
向中央银行借款(万元),,,,,,,,,,,,,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债(万元),,,,,,,,,,,,,,,,,,,,,,,,
衍生金融负债(万元),,,,,,,,,,,,,,,,,,,,,,,,
应付票据(万元),2238,1939,,1858,,982,,594,,,,,,,,,,,,,,,,
应付账款(万元),9213,9754,,10954,,9279,7583,6392,7529,6802,5944,3617,4565,4241,4585,3966,5094,5002,5328,5051,4767,5257,6433,
预收账款(万元),2039,2663,3333,3228,2480,2292,2273,2770,2203,2313,2090,1574,1448,1486,1504,2045,1599,1473,1500,1778,2185,1545,1149,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,,,,,,,,,,
应付职工薪酬(万元),3761,3083,2317,1910,3677,3114,2060,1915,3568,2454,1674,1526,2286,1669,1385,1370,1977,1365,926,1171,1242,764,202,
应交税费(万元),2197,1431,1880,1153,1825,1172,1881,1379,1365,831,1168,786,1002,624,879,597,814,587,1075,764,728,852,516,
应付利息(万元),4,4,4,4,,3,3,3,26,38,41,29,,,,,,,,,,,,
应付股利(万元),,,,,,,,,,2134,,,,,,,,2400,,,,,,
其他应交款(万元),,,,,,,,,,,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,,,,,,,,,,
其他应付款(万元),,7652,,1921,2069,2143,2190,6229,2532,2094,1570,1295,1334,1129,1128,1240,1397,1764,1364,1490,918,537,554,
预提费用(万元),,,,,,,,,,,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),50,100,100,100,100,,,,12,12,12,,,,,,,,,,,,,
其他流动负债(万元),,,,,,,,,,,40,,,,,,,,,,,,,
流动负债合计(万元),28277,29467,31154,24523,26228,19685,16990,20281,18236,17178,13039,8828,10636,9150,9481,9219,10881,12592,11692,13254,9839,12055,11954,
长期借款(万元),12446,12446,12446,12446,12429,,,,,,,,,,,,,,,,,,,
应付债券(万元),,,,,,,,,,,,,,,,,,,,,,,,
长期应付款(万元),,,,,,,20,20,2880,2900,2969,40,40,40,40,40,40,40,40,40,40,40,40,
专项应付款(万元),,,,,,,,,,,,,,,,,,,,,,,,
预计非流动负债(万元),,,,,,,,,,,,,,,,,,,,,,,,
长期递延收益(万元),878,910,942,974,1023,906,935,963,1006,1049,1093,1136,1186,1236,1290,1345,,819,1019,1044,932,490,,
递延所得税负债(万元),1433,1458,1461,1497,1699,642,588,599,25,30,,,,,,,,,,,,,,
其他非流动负债(万元),,,,,,,,,15000,15000,15000,15000,,,,,796,,,,,,40,
非流动负债合计(万元),14757,14814,14849,14917,15151,1548,1542,1582,18912,18980,19062,16176,1226,1276,1330,1385,836,859,1059,1084,972,530,80,
负债合计(万元),43034,44281,46003,39439,41379,21233,18533,21863,37147,36158,32101,25004,11861,10426,10812,10603,11717,13451,12751,14338,10811,12585,12034,
实收资本(或股本)(万元),19675,19675,19675,19202,19202,10668,10668,10668,10668,10668,10668,10668,10668,5334,5334,5334,5334,5334,4000,4000,4000,4000,4000,
资本公积(万元),37925,37475,37037,31056,31003,39591,39591,39591,39653,39653,39653,39653,39653,42320,42320,42320,42320,42320,2663,2663,2663,2663,2663,
减:库存股(万元),6301,6301,6301,,,,,,,,,,,,,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,,,,,,,,,,,,
盈余公积(万元),8686,8686,7856,7856,7060,7060,6414,6414,5183,5183,5183,5183,4184,4184,4184,4184,3331,3331,3331,3331,2444,1628,862,
一般风险准备(万元),,,,,,,,,,0,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,,,,,,,,,
未分配利润(万元),66566,61140,59778,54970,51074,46096,45100,42034,39080,35630,35095,33393,30658,32497,30488,28884,26725,24871,25577,23928,17925,11714,5695,
拟分配现金股利(万元),,,,,,,,,,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),126535,120661,118027,113067,108339,103415,101772,98706,94585,91135,90600,88898,85163,84336,82327,80723,77711,75856,35572,33923,27032,20005,13220,
少数股东权益(万元),318,317,314,305,800,413,413,415,479,458,383,390,,,,,,,,,,,,
所有者权益(或股东权益)合计(万元),126853,120979,118341,113372,109139,103828,102185,99121,95064,91592,90983,89288,85163,84336,82327,80723,77711,75856,35572,33923,27032,20005,13220,
负债和所有者权益(或股东权益)总计(万元),169886,165259,164344,152811,150518,125061,120718,120984,132211,127750,123084,114292,97025,94762,93138,91326,89429,89308,48323,48261,37843,32590,25254,		
