报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
应付职工薪酬(万元),5672,4048,1900,3258,2510,2020,600,1870,428,394,334,778,902,877,305,376,
应交税费(万元),2019,1603,1397,851,949,710,416,393,252,191,149,512,212,304,436,187,
应付利息(万元),31,,,30,,,,,,,,,,,,,
应付股利(万元),,,,,,,,,,,,,,,1600,,
其他应交款(万元),,,,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,,,
其他应付款(万元),,2129,,2620,453,276,423,290,75,71,116,61,77,195,13,4,
预提费用(万元),,,,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),,,,,,,,,,,,,,,,,
其他流动负债(万元),,,,,,,,,,,,,,,,,
流动负债合计(万元),71520,68712,54975,54762,57940,48337,29298,24022,12104,8109,8366,12762,8434,6244,5449,5992,
长期借款(万元),,,,,,,,,,,,,,,,,
应付债券(万元),,,,,,,,,,,,,,,,,
长期应付款(万元),,,,,,,,,,,,,,,,,
专项应付款(万元),,,,,,,,,,,,,,,,,
预计非流动负债(万元),,,,,,,,,,,,,,,,,
长期递延收益(万元),255,263,,500,500,500,500,500,500,500,500,500,,180,200,60,
递延所得税负债(万元),187,189,191,193,60,62,67,66,0,1,1,1,2,,,,
其他非流动负债(万元),,,,,,,,,,,,,,,,,
非流动负债合计(万元),442,452,191,693,560,562,567,566,500,501,501,501,2,180,200,60,
负债合计(万元),71962,69164,55166,55455,58499,48899,29865,24588,12604,8609,8867,13263,8435,6424,5649,6052,
实收资本(或股本)(万元),12119,12119,12119,12119,12000,12000,8000,8000,8000,8000,8000,6000,6000,6000,500,500,
资本公积(万元),16206,15693,15457,14928,13152,13152,17152,17152,17152,17152,17155,935,935,529,0,0,
减:库存股(万元),1664,1664,1664,1664,,,,,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,,,,,
盈余公积(万元),1732,1732,1723,1723,1141,1141,1141,1141,858,858,858,858,491,163,357,335,
一般风险准备(万元),,,,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,,
未分配利润(万元),26629,22635,21453,17609,15288,11728,11168,10510,8921,7821,7014,6408,3743,2079,2127,3466,
拟分配现金股利(万元),,,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),55286,50701,49142,44836,41726,38080,37466,36836,34967,33883,33095,14269,11201,8772,2984,4301,
少数股东权益(万元),,,,,,,,,,,,,,,,,
所有者权益(或股东权益)合计(万元),55286,50701,49142,44836,41726,38080,37466,36836,34967,33883,33095,14269,11201,8772,2984,4301,
负债和所有者权益(或股东权益)总计(万元),127248,119865,104308,100291,100225,86979,67331,61425,47572,42493,41962,27532,19636,15196,8633,10353,		
