报告日期,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2018-12-31,2018-03-31,2017-12-31,2017-06-30,2016-12-31,2016-09-30,2015-12-31,2014-12-31,2013-12-31,
累计折旧(万元),,11263,,10476,,9744,,,,,,,,,,
固定资产净值(万元),,16980,,14312,,14163,,,,,,,,,,
固定资产减值准备(万元),,,,,,,,,,,,,,,,
固定资产(万元),,16980,,14312,,14163,,14721,14485,11056,10344,9778,9815,10793,8746,
在建工程(万元),,4717,,,3317,582,,694,566,422,735,891,26,,69,
工程物资(万元),,,,,,,,,,,,,,,,
固定资产清理(万元),,,,,,,,,,,,,,,,
生产性生物资产(万元),,,,,,,,,,,,,,,,
公益性生物资产(万元),,,,,,,,,,,,,,,,
油气资产(万元),,,,,,,,,,,,,,,,
无形资产(万元),1339,1373,1406,1440,1380,1208,1242,1295,1313,1116,1147,1161,1894,1969,2048,
开发支出(万元),,,,,,,,,,,,,,,,
商誉(万元),,,,,,,,,,,,,,,,
长期待摊费用(万元),869,933,883,859,628,611,650,773,817,625,83,,,,,
股权分置流通权(万元),,,,,,,,,,,,,,,,
递延所得税资产(万元),1045,1012,885,876,850,887,942,746,744,668,647,638,534,261,249,
其他非流动资产(万元),102,48,187,445,264,1597,453,38,75,733,244,458,491,297,421,
非流动资产合计(万元),24995,25063,24293,22935,20422,19047,18177,18267,17999,14619,13201,12927,12759,13320,11533,
资产总计(万元),99816,96093,95444,50285,46080,44879,42587,47218,45466,45199,36369,38923,45206,40044,47647,
短期借款(万元),,,,,,1200,2600,11000,11954,17635,14000,14731,4126,3714,12000,
向中央银行借款(万元),,,,,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,,
交易性金融负债(万元),,,,,,,,,,,,,,,,
衍生金融负债(万元),,,,,,,,,,,,,,,,
应付票据(万元),,,,,,,,,,,,,,,,
应付账款(万元),3088,3027,2927,2660,1880,1671,,2050,2347,1614,1812,1534,1019,1280,1981,
预收账款(万元),,,,47,330,66,44,78,49,84,56,65,,,,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,,
应付职工薪酬(万元),1161,873,620,1158,768,584,879,928,1105,683,935,627,759,727,910,
应交税费(万元),1297,1770,699,832,583,694,1043,908,526,1159,1296,1491,785,795,1251,
应付利息(万元),,,,,,1,,15,16,20,19,24,5,7,13,
应付股利(万元),,,,,,,,,,,,4316,493,,,
其他应交款(万元),,,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,,
其他应付款(万元),,71,,,,54,,91,168,119,112,90,495,588,6392,
预提费用(万元),,,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),,,,,,,,,,,,,,,,
其他流动负债(万元),8,9,,,,,,,,,,,,,,
流动负债合计(万元),5666,5819,4940,4741,3623,4270,6865,15070,16165,21314,18229,22877,7682,7111,22547,
长期借款(万元),,,,,,,,,,,,,,,,
应付债券(万元),,,,,,,,,,,,,,,,
长期应付款(万元),,,,,,,,,,,,,,,,
专项应付款(万元),,,,,,,,,,,,,,,,
预计非流动负债(万元),1774,1693,1524,1507,1432,1466,1441,1496,1442,931,816,749,665,734,722,
长期递延收益(万元),1095,1038,1098,1157,1217,1278,1391,739,785,655,735,750,762,534,180,
递延所得税负债(万元),,,,,,,,,,,,,,,,
其他非流动负债(万元),,,,,,,,,,,,,,,,
非流动负债合计(万元),2869,2731,2622,2665,2649,2744,2831,2235,2227,1586,1552,1499,1428,1268,902,
负债合计(万元),8535,8550,7562,7406,6272,7015,9696,17305,18392,22900,19781,24375,9110,8379,23449,
实收资本(或股本)(万元),20981,14986,14986,11239,11239,11239,11239,11239,11239,11239,11239,11239,11239,11239,11239,
资本公积(万元),35462,41456,41456,2052,2052,2052,482,482,482,482,482,,,,,
减:库存股(万元),,,,,,,,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,,,,
盈余公积(万元),5821,5821,5821,5821,4893,4893,5050,4148,4148,3099,3099,2493,2493,1966,1159,
一般风险准备(万元),,,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,
未分配利润(万元),29016,25279,25618,23766,21623,19680,16120,14106,11255,7516,1797,859,22308,18489,11828,
拟分配现金股利(万元),,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),91280,87543,87882,42879,39807,37865,32891,29913,27074,22299,16588,14548,36095,31665,24198,
少数股东权益(万元),,,,,,,,,,,,,,,,
所有者权益(或股东权益)合计(万元),91280,87543,87882,42879,39807,37865,32891,29913,27074,22299,16588,14548,36095,31665,24198,
负债和所有者权益(或股东权益)总计(万元),99816,96093,95444,50285,46080,44879,42587,47218,45466,45199,36369,38923,45206,40044,47647,		
